"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1757","TC_05 [English] — Country code dropdown shows a default value and opens to a scrollable country list","Blue Moon — Signup Details Page (English)","2026-09-02","passed","2026-09-02","","","",""
"","4299","TC15 [Vietnamese] — Upcoming match header shows logos, team names, competition and date/time","Smoke Suite [Vietnamese]","2026-09-02","passed","2026-09-02","","","",""
"","536","TC_24 [Vietnamese] - Verify clicking Play by Play tab loads match event content","Recent Match Details Page [Vietnamese]","2026-09-02","passed","2026-09-02","","6. Play by Play Tab [Vietnamese]","",""
"","1655","TC_06 [English] - Verify hero description text element is displayed","Landing Page Validation (English)","2026-09-02","passed","2026-09-02","","","",""
"","7956","TC_02 [Vietnamese] - Verify Team Details page is reachable and loads correctly from Africa Cup of Nations Qualification 2026","Team Details Page [Vietnamese]","2026-09-02","passed","2026-09-02","","1. Cross-Tournament Reachability [Vietnamese]","",""
"","5415","TC_20 [English] — Expired or invalid OTP is rejected with error","OTP Verification (English)","2026-09-02","passed","2026-09-02","","","",""
"","3219","TC_32 [English] - Verify 'BEAT SFC · CASE YOUR VOTE!' (Cast Your Vote) section displays correctly","Beat SFC [English]","2026-09-02","passed","2026-09-02","","Match Details - Beat Aiko Widgets (Pre-login) [English]","",""
"","10298","TC_22 [English] - Verify Match Information section shows match date and venue details","Recent Match Details Page [English]","2026-09-02","broken","2026-09-02","","5. Stats Tab [English]","",""
"","5637","TC_04 [English] - Verify navigation to Africa Cup of Nations Qualification 2026 and URL/heading are correct","Tournament Pages [English]","2026-09-02","passed","2026-09-02","","Africa Cup of Nations Qualification 2026 [English]","",""
"","200","TC_19 [English] - Verify each team pitch shows exactly 11 players","Upcoming Match Details Page [English]","2026-09-02","failed","2026-09-02","","5. Lineups Tab [English]","",""
"","2918","TC_26 [English] - Verify Overview and Matches tabs display content on Brasileiro Serie A 2026 page","Tournament Pages [English]","2026-09-02","passed","2026-09-02","","Brasileiro Serie A 2026 [English]","",""
"","1539","TC_15 [English] - Verify Alerts card with FIFA World Cup 2026™ match info is displayed","Landing Page Validation (English)","2026-09-02","passed","2026-09-02","","","",""
"","4244","TC_16 [English] - Verify all three Data & Privacy links redirect to their correct pages when clicked in sequence","Profile Page (English)","2026-09-02","passed","2026-09-02","","4. Account Tab","",""
"","8552","TC_06 [English] - Verify Team Details page is reachable and loads correctly from MLS 2026","Team Details Page [English]","2026-09-02","passed","2026-09-02","","1. Cross-Tournament Reachability [English]","",""
"","3273","TC_35 [Vietnamese] - Verify 'ĐÁNH BẠI SFC · BẠN NGHĨ SAO?' section displays correctly","Beat SFC [Vietnamese]","2026-09-02","passed","2026-09-02","","Match Details - Beat Aiko Widgets (Pre-login) [Vietnamese]","",""
"","21526","TC_29 [English] - Verify language selection persists after page refresh","Profile Page (English)","2026-09-02","failed","2026-09-02","","5. Preferences Tab","",""
"","10688","TC_15 [Vietnamese] - Verify the favorite/star icon reacts to a tap","Team Details Page [Vietnamese]","2026-09-02","passed","2026-09-02","","2. Navigation & Header [Vietnamese]","",""
"","82","TC_12 [English] - Verify Privacy Policy row is displayed and clickable","Profile Page (English)","2026-09-02","passed","2026-09-02","","4. Account Tab","",""
"","7197","TC_10 [Vietnamese] - Verify Team Details page is reachable and loads correctly from Int. Friendly Games 2026","Team Details Page [Vietnamese]","2026-09-02","passed","2026-09-02","","1. Cross-Tournament Reachability [Vietnamese]","",""
"","1602","TC_13 [Vietnamese] - Verify clicking Privacy Policy redirects to the Privacy Policy page","Profile Page (Vietnamese)","2026-09-02","passed","2026-09-02","","4. Account Tab","",""
"","214","TC_31 [English] - Verify team names in match header match team names shown in Lineup tab","Upcoming Match Details Page [English]","2026-09-02","passed","2026-09-02","","7. Data Consistency [English]","",""
"","2247","TC_09 [Vietnamese] - Verify Ok/Yes on the logout confirmation popup logs the user out","Logout (Vietnamese)","2026-09-02","passed","2026-09-02","","2. Logout Execution & Redirect [Vietnamese]","",""
"","30823","TC_09 [English] - Verify user can switch between Lineups, Stats, Play by Play and Rankings tabs","Recent Match Details Page [English]","2026-09-02","broken","2026-09-02","","3. Match Detail Tabs [English]","",""
"","30077","TC_28 [English] - Verify Rankings tab label and standings section heading text are correct","Recent Match Details Page [English]","2026-09-02","broken","2026-09-02","","8. Rankings Tab [English]","",""
"","2960","TC_11 [English] — Valid phone number triggers OTP dispatch and navigates to the OTP verification page","Organic Signup Journey (English)","2026-09-02","passed","2026-09-02","","OTP Page — submission and display","",""
"","1492","TC_54 [Vietnamese] - Verify Profile page displays correctly on the standard 360×740 viewport","Profile Page (Vietnamese)","2026-09-02","passed","2026-09-02","","10. Edge Cases","",""
"","1757","TC_43 [English] — Repeated wrong OTP attempts trigger lockout or throttling","OTP Verification — Wrong-Attempt Tests [English]","2026-09-02","passed","2026-09-02","","","",""
"","2941","TC_38 [Vietnamese] - Verify clicking WhatsApp row redirects to the WhatsApp channel in a new tab","Profile Page (Vietnamese)","2026-09-02","passed","2026-09-02","","8. Community Tab – Social Redirections","",""
"","231","TC_20 [English] - Verify player name labels are visible on both team pitches","Upcoming Match Details Page [English]","2026-09-02","failed","2026-09-02","","5. Lineups Tab [English]","",""
"","370","TC_01 [Vietnamese] - Verify the Logout option is visible on the Account tab of Settings","Logout (Vietnamese)","2026-09-02","passed","2026-09-02","","1. Logout Control Visibility & Non-Destructive Popup Checks [Vietnamese]","",""
"","6665","TC08 [English] — User is fully authenticated on Dashboard after completing signup","Smoke Suite [English]","2026-09-02","passed","2026-09-02","","","",""
"","3630","TC_38 [English] - Verify clicking option '3' in What's Your Take triggers the Express Signup popup","Beat SFC [English]","2026-09-02","passed","2026-09-02","","Match Details - Beat Aiko Widgets (Pre-login) [English]","",""
"","3244","TC_07 [Vietnamese] - Verify View All option is displayed in the Upcoming section and user is redirected to the Upcoming Matches page after clicking it","Dashboard Validation (Vietnamese)","2026-09-02","passed","2026-09-02","","","",""
"","1139","TC_08 [English] — Non-numeric characters are rejected in the mobile number field","Blue Moon — Signup Details Page (English)","2026-09-02","passed","2026-09-02","","","",""
"","2860","TC_05 [Vietnamese] - Verify Overview and Matches tabs display content on Africa Cup of Nations Qualification 2026 page","Tournament Pages [Vietnamese]","2026-09-02","passed","2026-09-02","","Africa Cup of Nations Qualification 2026 [Vietnamese]","",""
"","202","TC_22 [Vietnamese] - Verify Team Statistics section shows stat comparison values","Upcoming Match Details Page [Vietnamese]","2026-09-02","passed","2026-09-02","","6. Stats Tab [Vietnamese]","",""
"","417","TC_20 [English] — Verify OTP stays disabled while the OTP input is empty or partially filled","Blue Moon — OTP Page (English)","2026-09-02","passed","2026-09-02","","","",""
"","619","TC_03 [Vietnamese] - Verify header shows team logos, team names and competition name","Recent Match Details Page [Vietnamese]","2026-09-02","passed","2026-09-02","","2. Match Header [Vietnamese]","",""
"","1614","TC09 [Vietnamese] — Guest user can access Dashboard page successfully","Smoke Suite [Vietnamese]","2026-09-02","passed","2026-09-02","","","",""
"","196","TC_06 [English] - Verify clicking Team 2 logo navigates to Team 2 details page and back returns to match","Upcoming Match Details Page [English]","2026-09-02","passed","2026-09-02","","2. Match Header [English]","",""
"","3172","TC_18 [English] - Verify clicking a Trending Series card navigates to the series detail page","Dashboard Validation (English)","2026-09-02","passed","2026-09-02","","","",""
"","31989","TC_16 [English] — Clicking ""Resend OTP""/""Gửi lại OTP"" after the countdown expires sends a new OTP and resets the timer","Organic Signup Journey (English)","2026-09-02","passed","2026-09-02","","OTP Page — resend","",""
"","5530","TC04 [English] — Valid new phone triggers OTP dispatch and shows OTP verification page","Smoke Suite [English]","2026-09-02","passed","2026-09-02","","","",""
"","5930","TC_22 [Vietnamese] - Verify navigation to CONMEBOL Libertadores 2026 and URL/heading are correct","Tournament Pages [Vietnamese]","2026-09-02","passed","2026-09-02","","CONMEBOL Libertadores 2026 [Vietnamese]","",""
"","8759","TC_14 [English] — Entering the correct OTP redirects directly to the Dashboard as a logged-in user, with no Telegram-link or Welcome step","Organic Signup Journey (English)","2026-09-02","passed","2026-09-02","","OTP Page — correct verification","",""
"","43","TC_09 [English] - Verify DATA & PRIVACY section heading is displayed correctly in the Account tab","Profile Page (English)","2026-09-02","passed","2026-09-02","","4. Account Tab","",""
"","1455","TC_15 [Vietnamese] - Verify clicking Cookie Policy redirects to the Cookie Policy page","Profile Page (Vietnamese)","2026-09-02","passed","2026-09-02","","4. Account Tab","",""
"","","TC_14 [English] - Verify selecting India (+91) from the Select Country modal updates the phone field and closes the modal","Beat SFC [English]","2026-09-02","unknown","","","Express Signup - Login/OTP Popup [English]","",""
"","205","TC_31 [Vietnamese] - Verify team names in match header match team names shown in Lineup tab","Upcoming Match Details Page [Vietnamese]","2026-09-02","passed","2026-09-02","","7. Data Consistency [Vietnamese]","",""
"","4975","TC_02 [English] - Verify Back button navigates user back to the Dashboard","Upcoming Match Details Page [English]","2026-09-02","passed","2026-09-02","","1. Navigation [English]","",""
"","5679","TC_01 [English] - Verify navigation to Canadian Premier League 2026 and URL/heading are correct","Tournament Pages [English]","2026-09-02","passed","2026-09-02","","Canadian Premier League 2026 [English]","",""
"","38897","TC20 [English] — Team Details page loads successfully via an upcoming match's team link","Smoke Suite [English]","2026-09-02","failed","2026-09-02","","","",""
"","2870","TC_14 [Vietnamese] - Verify Overview and Matches tabs display content on K-League 1 2026 page","Tournament Pages [Vietnamese]","2026-09-02","passed","2026-09-02","","K-League 1 2026 [Vietnamese]","",""
"","212","TC_26 [Vietnamese] - Verify Passing section heading is displayed","Upcoming Match Details Page [Vietnamese]","2026-09-02","passed","2026-09-02","","6. Stats Tab [Vietnamese]","",""
"","2919","TC_09 [English] - Verify Knockout tab presence and Standings tab content on Brasileiro Serie B 2026 page","Tournament Pages [English]","2026-09-02","passed","2026-09-02","","Brasileiro Serie B 2026 [English]","",""
"","2765","TC_14 [English] - Verify Overview and Matches tabs display content on K-League 1 2026 page","Tournament Pages [English]","2026-09-02","passed","2026-09-02","","K-League 1 2026 [English]","",""
"","2585","TC_32 [English] - Verify an invalid/non-existent team slug is handled gracefully","Team Details Page [English]","2026-09-02","passed","2026-09-02","","6. Data Integrity [English]","",""
"","5757","TC_01 [Vietnamese] - Verify navigation to Canadian Premier League 2026 and URL/heading are correct","Tournament Pages [Vietnamese]","2026-09-02","passed","2026-09-02","","Canadian Premier League 2026 [Vietnamese]","",""
"","55213","TC_38 [English] — Signup journey renders and functions correctly on a mobile viewport","E2E Journey [English]","2026-09-02","broken","2026-09-02","","","",""
"","6500","TC_29 [English] — Page displays correct heading, welcome message and CTA button","Welcome Page (English)","2026-09-02","passed","2026-09-02","","","",""
"","6603","TC_27 [English] - Verify an appropriate state is shown when the team has no recent results","Team Details Page [English]","2026-09-02","passed","2026-09-02","","4. Recent Results [English]","",""
"","1080","TC_18 [English] — The T&C checkbox has visible, legible consent text","Blue Moon — Signup Details Page (English)","2026-09-02","passed","2026-09-02","","","",""
"","214","TC_26 [English] - Verify Passing section heading is displayed","Upcoming Match Details Page [English]","2026-09-02","passed","2026-09-02","","6. Stats Tab [English]","",""
"","12022","TC28 [Vietnamese] — Confirming the logout popup is accepted without error","Smoke Suite [Vietnamese]","2026-09-02","passed","2026-09-02","","TC27-TC28 — Logout [Vietnamese]","",""
"","3416","TC_24 [English] - Verify Knockout tab presence and Standings tab content on CONMEBOL Libertadores 2026 page","Tournament Pages [English]","2026-09-02","passed","2026-09-02","","CONMEBOL Libertadores 2026 [English]","",""
"","7904","TC_04 [Vietnamese] - Verify Team Details page is reachable and loads correctly from CONMEBOL Sudamericana 2026","Team Details Page [Vietnamese]","2026-09-02","passed","2026-09-02","","1. Cross-Tournament Reachability [Vietnamese]","",""
"","5983","TC_08 [English] — Submitting a phone number already associated with an existing account is handled appropriately","Details Page [English]","2026-09-02","passed","2026-09-02","","","",""
"","","TC_10 [Vietnamese] - Verify 'Continue' button is disabled when the phone number field is empty","Beat SFC [Vietnamese]","2026-09-02","unknown","","","Express Signup - Login/OTP Popup [Vietnamese]","",""
"","6864","TC_24 [Vietnamese] - Verify each Recent Result card displays the correct result text and score","Team Details Page [Vietnamese]","2026-09-02","passed","2026-09-02","","4. Recent Results [Vietnamese]","",""
"","7086","TC_28 [English] - Verify the Competitions section lists tournaments the team has participated in","Team Details Page [English]","2026-09-02","passed","2026-09-02","","5. Competitions [English]","",""
"","7185","TC_15 [English] — Entering an incorrect OTP displays an error and allows the user to retry","Organic Signup Journey (English)","2026-09-02","passed","2026-09-02","","OTP Page — incorrect code","",""
"","844","TC_40 [Vietnamese] — Verify OTP button stays disabled until the 6th digit is entered, then a submission is triggered","OTP Verification — Wrong-Attempt Tests [Vietnamese]","2026-09-02","passed","2026-09-02","","","",""
"","2267","TC_06 [English] — Selecting India (+91) updates the mobile field prefix","Blue Moon — Signup Details Page (English)","2026-09-02","passed","2026-09-02","","","",""
"","3766","TC_30 [Vietnamese] - Verify clicking 'Hòa' (Draw) in Guess the Winner triggers the Express Signup popup","Beat SFC [Vietnamese]","2026-09-02","passed","2026-09-02","","Match Details - Beat Aiko Widgets (Pre-login) [Vietnamese]","",""
"","44","TC_20 [English] - Verify Language section heading is displayed and section is expanded by default","Profile Page (English)","2026-09-02","passed","2026-09-02","","5. Preferences Tab","",""
"","16881","TC_44 [English] - Verify clicking YouTube row redirects to the YouTube channel in a new tab","Profile Page (English)","2026-09-02","broken","2026-09-02","","8. Community Tab – Social Redirections","",""
"","3118","TC_16 [Vietnamese] - Verify clicking the All Matches filter displays filtered match results","Dashboard Validation (Vietnamese)","2026-09-02","passed","2026-09-02","","","",""
"","2225","TC_03 [English] - Verify Back arrow navigates the user away from the Profile page","Profile Page (English)","2026-09-02","passed","2026-09-02","","1. Page Load","",""
"","1671","TC_10 [English] - Verify Personalisation interest chip images (FIFA WC™, Brazil, Neymar Jr.) are displayed","Landing Page Validation (English)","2026-09-02","passed","2026-09-02","","","",""
"","9417","TC_01 [Vietnamese] - Verify Team Details page is reachable and loads correctly from Canadian Premier League 2026","Team Details Page [Vietnamese]","2026-09-02","passed","2026-09-02","","1. Cross-Tournament Reachability [Vietnamese]","",""
"","5374","TC_19 [English] - Verify navigation to J1 League 26/27 and URL/heading are correct","Tournament Pages [English]","2026-09-02","passed","2026-09-02","","J1 League 26/27 [English]","",""
"","199","TC_21 [Vietnamese] - Verify Match Information section heading is displayed","Recent Match Details Page [Vietnamese]","2026-09-02","passed","2026-09-02","","5. Stats Tab [Vietnamese]","",""
"","","TC_03 [English] — Country code defaults to +91 (India) and the dropdown allows re-selection","Signup Journey — Join Page (English)","2026-09-02","unknown","","","","",""
"","16140","TC12 [Vietnamese] — Selecting a tournament from the competition list navigates to its page","Smoke Suite [Vietnamese]","2026-09-02","broken","2026-09-02","","","",""
"","3112","TC16 [English] — Clicking a completed match navigates to Match Details page","Smoke Suite [English]","2026-09-02","passed","2026-09-02","","","",""
"","7265","TC_32 [English] — Complete ""Maybe later"" path: join → OTP → skip Telegram → welcome → Dashboard","E2E Journey (English)","2026-09-02","passed","2026-09-02","","","",""
"","166","TC_16 [English] - Verify H2H section contains at least one past match entry","Upcoming Match Details Page [English]","2026-09-02","failed","2026-09-02","","4. Overview Tab [English]","",""
"","3510","TC_03 [Vietnamese] - Verify Profile Icon is displayed","Dashboard Validation (Vietnamese)","2026-09-02","passed","2026-09-02","","","",""
"","111","TC_34 [Vietnamese] - Verify the JOIN OUR PUBLIC CHANNELS section heading is displayed correctly","Profile Page (Vietnamese)","2026-09-02","passed","2026-09-02","","7. Community Tab","",""
"","10160","TC_16 [Vietnamese] - Verify tapping the favorite icon as a guest prompts sign-up/login","Team Details Page [Vietnamese]","2026-09-02","passed","2026-09-02","","2. Navigation & Header [Vietnamese]","",""
"","6464","TC_31 [English] — User is fully authenticated on Dashboard after completing signup","Welcome Page (English)","2026-09-02","passed","2026-09-02","","","",""
"","218","TC_14 [Vietnamese] - Verify Expected Goals section shows numeric xG values","Upcoming Match Details Page [Vietnamese]","2026-09-02","passed","2026-09-02","","4. Overview Tab [Vietnamese]","",""
"","13737","TC_34 [English] - Verify switching from one team's page to another's fully refreshes with no stale data","Team Details Page [English]","2026-09-02","passed","2026-09-02","","6. Data Integrity [English]","",""
"","1606","TC_11 [English] - Verify Personalisation section 'Sign Up' button is displayed and redirects correctly","Landing Page Validation (English)","2026-09-02","passed","2026-09-02","","","",""
"","7672","TC_07 [English] - Verify Team Details page is reachable and loads correctly from J1 League 26/27","Team Details Page [English]","2026-09-02","passed","2026-09-02","","1. Cross-Tournament Reachability [English]","",""
"","4615","TC_01 [Vietnamese] - Verify Dashboard URL","Dashboard Validation (Vietnamese)","2026-09-02","passed","2026-09-02","","","",""
"","2110","TC_07 [English] — A valid 10-digit Indian number is accepted with no validation error","Blue Moon — Signup Details Page (English)","2026-09-02","passed","2026-09-02","","","",""
"","5708","TC_22 [English] - Verify navigation to CONMEBOL Libertadores 2026 and URL/heading are correct","Tournament Pages [English]","2026-09-02","passed","2026-09-02","","CONMEBOL Libertadores 2026 [English]","",""
"","10167","TC_19 [English] — Resend OTP after countdown sends new OTP","OTP Verification (English)","2026-09-02","broken","2026-09-02","","","",""
"","7326","TC_09 [Vietnamese] — An inline validation error/disabled state is shown for an invalid/incomplete phone number","Organic Signup Journey (Vietnamese)","2026-09-02","passed","2026-09-02","","Login/Join Page","",""
"","2670","TC_15 [English] - Verify Knockout tab presence and Standings tab content on K-League 1 2026 page","Tournament Pages [English]","2026-09-02","passed","2026-09-02","","K-League 1 2026 [English]","",""
"","314","TC_04 [English] - Verify Profile header displays Guest username and Login/Signup button for guest user","Profile Page (English)","2026-09-02","passed","2026-09-02","","2. Profile Header","",""
"","23291","TC_09 [English] - Verify default country code is pre-selected based on geo-location","Beat SFC [English]","2026-09-02","failed","2026-09-02","","Express Signup - Login/OTP Popup [English]","",""
"","6912","TC_18 [Vietnamese] - Verify the team name and competition context line display correctly","Team Details Page [Vietnamese]","2026-09-02","passed","2026-09-02","","2. Navigation & Header [Vietnamese]","",""
"","7398","TC27 [Vietnamese] — Logout button is displayed, enabled and clicking it shows the confirmation popup","Smoke Suite [Vietnamese]","2026-09-02","passed","2026-09-02","","TC27-TC28 — Logout [Vietnamese]","",""
"","81274","TC_11 [English] - Verify Team Details page is reachable and loads correctly from Club Friendly Games 2026","Team Details Page [English]","2026-09-02","skipped","2026-09-02","","1. Cross-Tournament Reachability [English]","",""
"","114","TC_12 [English] — Page displays the exact phone number entered, 6 separate OTP boxes, and an active resend countdown","Organic Signup Journey (English)","2026-09-02","passed","2026-09-02","","OTP Page — submission and display","",""
"","32","TC_19 [English] — Resend OTP is disabled during the countdown and enables once it expires","Blue Moon — OTP Page (English)","2026-09-02","passed","2026-09-02","","","",""
"","124","TC_02 [English] - Verify the Logout button displays the correct label and icon","Logout (English)","2026-09-02","passed","2026-09-02","","1. Logout Control Visibility & Non-Destructive Popup Checks","",""
"","8635","TC_08 [Vietnamese] - Verify Team Details page is reachable and loads correctly from CONMEBOL Libertadores 2026","Team Details Page [Vietnamese]","2026-09-02","passed","2026-09-02","","1. Cross-Tournament Reachability [Vietnamese]","",""
"","315","TC_05 [English] - Verify clicking Login/Signup button redirects to the Login/Registration page","Profile Page (English)","2026-09-02","passed","2026-09-02","","2. Profile Header","",""
"","211","TC_27 [English] - Verify Passing section shows stat comparison values","Upcoming Match Details Page [English]","2026-09-02","passed","2026-09-02","","6. Stats Tab [English]","",""
"","250","TC_33 [English] - Verify standings table shows at least 4 team entries","Upcoming Match Details Page [English]","2026-09-02","failed","2026-09-02","","8. Rankings Tab [English]","",""
"","3896","TC_36 [Vietnamese] - Verify clicking option '1' in What's Your Take triggers the Express Signup popup","Beat SFC [Vietnamese]","2026-09-02","passed","2026-09-02","","Match Details - Beat Aiko Widgets (Pre-login) [Vietnamese]","",""
"","5260","TC_19 [Vietnamese] - Verify navigation to J1 League 26/27 and URL/heading are correct","Tournament Pages [Vietnamese]","2026-09-02","passed","2026-09-02","","J1 League 26/27 [Vietnamese]","",""
"","1861","TC_07 [English] - Cross-reference link to Terms of Use navigates correctly","Privacy Policy (English)","2026-09-02","passed","2026-09-02","","","",""
"","120405","TC_03 [English] - Verify header shows team logos, team names, competition name and date/time","Upcoming Match Details Page [English]","2026-09-02","broken","2026-09-02","","2. Match Header [English]","",""
"","1879","TC_12 [English] — Phone number field sanitizes/rejects script or injection-style input without executing it or causing errors","Details Page [English]","2026-09-02","passed","2026-09-02","","","",""
"","1497","TC_11 [Vietnamese] - Verify clicking Terms of Service redirects to the Terms of Service page","Profile Page (Vietnamese)","2026-09-02","passed","2026-09-02","","4. Account Tab","",""
"","268","TC_32 [Vietnamese] - Verify guest user name and Login/Signup button update to English after language switch","Profile Page (Vietnamese)","2026-09-02","passed","2026-09-02","","6. Guest User","",""
"","6775","TC_04 [English] — Phone accepts numeric input only and enforces correct digit length","Details Page [English]","2026-09-02","passed","2026-09-02","","","",""
"","25904","TC_36 [Vietnamese] — Language (Vietnamese) persists consistently across all steps of the journey","E2E Journey [Vietnamese]","2026-09-02","broken","2026-09-02","","","",""
"","8672","TC_01 [English] - Verify Team Details page is reachable and loads correctly from Canadian Premier League 2026","Team Details Page [English]","2026-09-02","passed","2026-09-02","","1. Cross-Tournament Reachability [English]","",""
"","2955","TC_23 [English] - Verify Overview and Matches tabs display content on CONMEBOL Libertadores 2026 page","Tournament Pages [English]","2026-09-02","passed","2026-09-02","","CONMEBOL Libertadores 2026 [English]","",""
"","188","TC_16 [English] - Verify Defense section shows numeric stat comparison values","Recent Match Details Page [English]","2026-09-02","passed","2026-09-02","","5. Stats Tab [English]","",""
"","907","TC_03 [English] - Company name (RICH ABLE DEVELOPMENTS LIMITED) and Samoa address are unchanged","Privacy Policy (English)","2026-09-02","passed","2026-09-02","","","",""
"","488","TC_08 [English] - Governing law (Samoa) jurisdiction clause is present","Terms of Use (English)","2026-09-02","passed","2026-09-02","","","",""
"","253","TC_07 [Vietnamese] - Verify clicking Team 2 logo navigates to Team 2 details page and back returns to match","Recent Match Details Page [Vietnamese]","2026-09-02","passed","2026-09-02","","2. Match Header [Vietnamese]","",""
"","222","TC_25 [Vietnamese] - Verify Goalkeeping section is displayed with Corners stat row","Upcoming Match Details Page [Vietnamese]","2026-09-02","passed","2026-09-02","","6. Stats Tab [Vietnamese]","",""
"","10760","TC_05 [Vietnamese] - Verify Team Details page is reachable and loads correctly from K-League 1 2026","Team Details Page [Vietnamese]","2026-09-02","passed","2026-09-02","","1. Cross-Tournament Reachability [Vietnamese]","",""
"","197","TC_32 [English] - Verify guest user name and Login/Signup button update to Vietnamese after language switch","Profile Page (English)","2026-09-02","passed","2026-09-02","","6. Guest User","",""
"","242","TC_25 [English] - Verify Goalkeeping section is displayed with Corners stat row","Upcoming Match Details Page [English]","2026-09-02","passed","2026-09-02","","6. Stats Tab [English]","",""
"","782","TC_11 [Vietnamese] - Verify protected pages are not accessible after logout via browser Back button","Logout (Vietnamese)","2026-09-02","passed","2026-09-02","","2. Logout Execution & Redirect [Vietnamese]","",""
