"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","12449","TC_PR_48 - Verify all 7 social channel links open in a new tab and do not navigate away from Profile page","Profile Page","2026-08-12","passed","2026-08-12","","10. Edge Cases","",""
"","1513","TC12 — Phone and name fields are safe against injection-style input","Signup Journey — Join Page","2026-08-12","passed","2026-08-12","","","",""
"","4227","TC_PR_35 - Verify clicking WhatsApp row redirects to the WhatsApp channel in a new tab","Profile Page","2026-08-12","passed","2026-08-12","","8. Community Tab – Social Redirections","",""
"","5848","TC_PR_43 - Verify Profile page URL is correct after navigating away to Dashboard and returning","Profile Page","2026-08-12","passed","2026-08-12","","9. Tab Switching","",""
"","4448","J200 — Sign Up CTA on landing navigates to the Details page","Red Journey V4 — Landing Page","2026-08-12","passed","2026-08-12","","","",""
"","5464","E2E04 — Refreshing mid-flow retains session so the user can continue","E2E Journey","2026-08-12","passed","2026-08-12","","","",""
"","2030","TC007 - Verify hero 'Đăng ký' (Sign Up) button is displayed and redirects correctly","Landing Page Validation","2026-08-12","passed","2026-08-12","","","",""
"","9421","TC_E2E01 — Complete ""Để sau"" path: join → OTP → skip Telegram → welcome → Dashboard","E2E Journey","2026-08-12","passed","2026-08-12","","","",""
"","60232","TC_018 - Verify Group Matches section heading is displayed","Upcoming Match Details Page","2026-08-12","broken","2026-08-12","","4. Overview Tab","",""
"","31193","TC_008 - Verify user can switch between Overview, Lineups, Stats and Rankings tabs","Upcoming Match Details Page","2026-08-12","broken","2026-08-12","","3. Match Detail Tabs","",""
"","2855","TOU-EN05 — All 15 numbered sections are present","Terms of Use — English","2026-08-12","passed","2026-08-12","","","",""
"","1489","TC003 - Verify hero ball image is displayed on Landing page","Landing Page Validation","2026-08-12","passed","2026-08-12","","","",""
"","3282","PP-EN07 — Support email (support@sportsfc.fans) is present","Privacy Policy — English","2026-08-12","passed","2026-08-12","","","",""
"","2841","TC_PR_15 - Verify clicking Cookie Policy redirects to the Cookie Policy page","Profile Page","2026-08-12","passed","2026-08-12","","4. Account Tab","",""
"","7731","TC_001 - Verify user is redirected to Match Details page after clicking an upcoming match","Upcoming Match Details Page","2026-08-12","passed","2026-08-12","","1. Navigation","",""
"","5284","TC06 — Short phone number is rejected or triggers validation","Signup Journey — Join Page","2026-08-12","passed","2026-08-12","","","",""
"","3668","TC13 — Team Details page loads for Sevilla via valid URL","Smoke Suite","2026-08-12","passed","2026-08-12","","","",""
"","3099","TC30 — User is able to select English and Vietnamese language","Smoke Suite","2026-08-12","passed","2026-08-12","","","",""
"","30822","TC_E2E03 — Refreshing mid-flow retains session so the user can continue","E2E Journey","2026-08-12","broken","2026-08-12","","","",""
"","206","TC_014 - Verify Expected Goals section shows numeric xG values for both teams","Upcoming Match Details Page","2026-08-12","passed","2026-08-12","","4. Overview Tab","",""
"","3043","TOU-EN06 — No leftover Vietnamese diacritics in English Terms of Use","Terms of Use — English","2026-08-12","passed","2026-08-12","","","",""
"","979","PP-VN05 — All 15 numbered sections are present in Vietnamese","Privacy Policy — Vietnamese","2026-08-12","passed","2026-08-12","","","",""
"","84","TC_PR_24 - Verify English language option displays 🌐 globe icon and English label","Profile Page","2026-08-12","passed","2026-08-12","","5. Preferences Tab","",""
"","2774","TC_PR_50 - Verify Profile page loads correctly after clearing all browser cache and storage","Profile Page","2026-08-12","passed","2026-08-12","","10. Edge Cases","",""
"","2639","TC004 - Verify Dashboard Filters are displayed","Dashboard Validation","2026-08-12","passed","2026-08-12","","","",""
"","3306","TC_PR_44 - Verify switching between all three tabs works correctly with no content overlap","Profile Page","2026-08-12","passed","2026-08-12","","9. Tab Switching","",""
"","3534","PP-EN04 — Company name (RICH ABLE DEVELOPMENTS LIMITED) and Samoa address are unchanged","Privacy Policy — English","2026-08-12","passed","2026-08-12","","","",""
"","587","TC_PR_17 - Verify Terms of Service, Privacy Policy and Cookie Policy all redirect to unique pages","Profile Page","2026-08-12","passed","2026-08-12","","4. Account Tab","",""
"","238","TC_028 - Verify Passing section heading is displayed","Upcoming Match Details Page","2026-08-12","passed","2026-08-12","","6. Stats Tab","",""
"","1208","PP-VN01 + PP-VN02 — Privacy Policy page loads and heading is in Vietnamese","Privacy Policy — Vietnamese","2026-08-12","passed","2026-08-12","","","",""
"","2966","TC003 - Verify Profile Icon is displayed","Dashboard Validation","2026-08-12","passed","2026-08-12","","","",""
"","0","TC_OTP10 — Direct URL to link-telegram is blocked without OTP verification [Product defect: route not protected]","","2026-08-12","skipped","2026-08-12","","","",""
"","145","TC_015 - Verify Head to Head (H2H) section heading is displayed","Upcoming Match Details Page","2026-08-12","passed","2026-08-12","","4. Overview Tab","",""
"","8555","TC_OTP02 — Correct OTP auto-submits and navigates to link-telegram","OTP Verification","2026-08-12","passed","2026-08-12","","","",""
"","240","TC_013 - Verify Expected Goals (xG) section heading is displayed","Upcoming Match Details Page","2026-08-12","passed","2026-08-12","","4. Overview Tab","",""
"","4476","J208 — Valid, new phone number triggers OTP dispatch and navigates to the OTP verification page","Details Page","2026-08-12","passed","2026-08-12","","","",""
"","3085","TOU-EN13 — Language switch keeps user on /terms (no re-login required)","Terms of Use — English","2026-08-12","passed","2026-08-12","","","",""
"","2742","TOU-EN08 — Liability cap of 100 GBP is stated","Terms of Use — English","2026-08-12","passed","2026-08-12","","","",""
"","227","TC_026 - Verify Defense section shows stat comparison values","Upcoming Match Details Page","2026-08-12","passed","2026-08-12","","6. Stats Tab","",""
"","8868","TC_OTP01 — 6-box display and verify button requires all 6 digits","OTP Verification","2026-08-12","passed","2026-08-12","","","",""
"","154","TC_011 - Verify Goal Scoring Chances section heading is displayed","Upcoming Match Details Page","2026-08-12","passed","2026-08-12","","4. Overview Tab","",""
"","1067","J211 — Phone number field sanitizes/rejects script or injection-style input without executing it or causing errors","Details Page","2026-08-12","passed","2026-08-12","","","",""
"","4663","OTP12 — Back navigation returns to the Details page","OTP Verification","2026-08-12","passed","2026-08-12","","","",""
"","2525","TC020 - Verify clicking the Login/Signup button redirects the user to the Login/Signup page","Dashboard Validation","2026-08-12","passed","2026-08-12","","","",""
"","3442","TOU-EN11 — Browser tab title contains ""Terms of Use""","Terms of Use — English","2026-08-12","passed","2026-08-12","","","",""
"","2522","TC011 - Verify Dashboard sections are displayed in the correct sequence","Dashboard Validation","2026-08-12","broken","2026-08-12","","","",""
"","181","TC_016 - Verify H2H section contains at least one past match result","Upcoming Match Details Page","2026-08-12","passed","2026-08-12","","4. Overview Tab","",""
"","18195","TC_E2E02 — Back button at each step returns to previous step, not forward in flow","E2E Journey","2026-08-12","passed","2026-08-12","","","",""
"","51831","OTP10 — Submitting an expired OTP is rejected with an appropriate error message","OTP Verification","2026-08-12","failed","2026-08-12","","","",""
"","1616","TC020 - Verify The Edge section 'Đăng ký' (Sign Up) button is displayed and redirects correctly","Landing Page Validation","2026-08-12","passed","2026-08-12","","","",""
"","2706","PP-EN06 — No leftover Vietnamese diacritics in English page","Privacy Policy — English","2026-08-12","passed","2026-08-12","","","",""
"","22352","TC017 - Verify clicking a Today Match card navigates to the match detail page","Dashboard Validation","2026-08-12","broken","2026-08-12","","","",""
"","1067","TOU-VN12 — No horizontal overflow on mobile viewport (Vietnamese)","Terms of Use — Vietnamese","2026-08-12","passed","2026-08-12","","","",""
"","22549","TC016 - Verify clicking the All Matches filter displays filtered match results","Dashboard Validation","2026-08-12","failed","2026-08-12","","","",""
"","703","OTP03 — Verify OTP button stays disabled until the 6th digit is entered, then a submission is triggered","OTP Verification","2026-08-12","passed","2026-08-12","","","",""
"","5156","J205 — Inline validation error is shown for an invalid/incomplete phone number","Details Page","2026-08-12","passed","2026-08-12","","","",""
"","3078","TC25 — Profile page loads successfully via direct URL","Smoke Suite","2026-08-12","passed","2026-08-12","","","",""
"","509","OTP06 — OTP field accepts numeric input only","OTP Verification","2026-08-12","passed","2026-08-12","","","",""
"","9155","TC_E2E04 — Language (Vietnamese) persists consistently across all steps of the journey","E2E Journey","2026-08-12","passed","2026-08-12","","","",""
"","4177","TC_PR_29 - Verify language selection persists after page refresh","Profile Page","2026-08-12","passed","2026-08-12","","5. Preferences Tab","",""
"","1498","TC012 - Verify Real-Time Feed section is displayed","Landing Page Validation","2026-08-12","passed","2026-08-12","","","",""
"","1147","PP-VN09 — Email / contact reference is present in Section 6 (Vietnamese)","Privacy Policy — Vietnamese","2026-08-12","passed","2026-08-12","","","",""
"","18651","TC_PR_40 - Verify clicking TikTok row redirects to the TikTok profile in a new tab","Profile Page","2026-08-12","broken","2026-08-12","","8. Community Tab – Social Redirections","",""
"","2827","TC_PR_52 - Verify Profile page displays correctly on the standard 360×740 viewport","Profile Page","2026-08-12","passed","2026-08-12","","10. Edge Cases","",""
"","5944","TC05 — Correct OTP navigates user to Link Telegram page","Smoke Suite","2026-08-12","passed","2026-08-12","","","",""
"","4131","TC14 — Clicking an upcoming match card navigates to Match Details page","Smoke Suite","2026-08-12","passed","2026-08-12","","","",""
"","24749","E2E05 — Language (Vietnamese) persists consistently across all steps of the journey","E2E Journey","2026-08-12","broken","2026-08-12","","","",""
"","8799","TC_LT01 — ""Để sau"" navigates to the Welcome page","Link Telegram","2026-08-12","passed","2026-08-12","","","",""
"","3376","TC15 — Upcoming match header shows logos, team names, competition and date/time","Smoke Suite","2026-08-12","passed","2026-08-12","","","",""
"","1435","TC021 - Verify footer copyright text is displayed","Landing Page Validation","2026-08-12","passed","2026-08-12","","","",""
"","1647","TC011 - Verify Personalisation section 'Đăng ký' (Sign Up) button is displayed and redirects correctly","Landing Page Validation","2026-08-12","passed","2026-08-12","","","",""
"","3044","TOU-EN12 — No horizontal overflow on mobile viewport","Terms of Use — English","2026-08-12","passed","2026-08-12","","","",""
"","2407","TC11 — Phone field normalizes extra formatting characters to digits only","Signup Journey — Join Page","2026-08-12","passed","2026-08-12","","","",""
"","1182","J201 — Details page loads with heading, description, country selector, phone field, terms text, Sign Up button and disclaimer","Details Page","2026-08-12","passed","2026-08-12","","","",""
"","35440","TC24 — Clicking a player navigates to the Player Details page","Smoke Suite","2026-08-12","failed","2026-08-12","","","",""
"","150194","TC_036 - Verify group standings displays position numbers 1 through 4","Upcoming Match Details Page","2026-08-12","broken","2026-08-12","","8. Rankings Tab","",""
"","28","TC_PR_20 - Verify Language section heading is displayed and section is expanded by default","Profile Page","2026-08-12","passed","2026-08-12","","5. Preferences Tab","",""
"","25016","E2E06 — Signup journey renders and functions correctly on a mobile viewport","E2E Journey","2026-08-12","broken","2026-08-12","","","",""
"","253","TC_027 - Verify Goalkeeping section is displayed with Corners stat row","Upcoming Match Details Page","2026-08-12","passed","2026-08-12","","6. Stats Tab","",""
"","7557","TC09 — Valid phone and name navigates to OTP page","Signup Journey — Join Page","2026-08-12","passed","2026-08-12","","","",""
"","255","TC_005 - Verify clicking Team 1 logo navigates to Team 1 details page and back returns to match","Upcoming Match Details Page","2026-08-12","passed","2026-08-12","","2. Match Header","",""
"","4621","TC07 — Terms and Privacy links preserve entered phone number","Signup Journey — Join Page","2026-08-12","passed","2026-08-12","","","",""
"","3034","TOU-EN03 — Effective Date reads ""23 April 2026""","Terms of Use — English","2026-08-12","passed","2026-08-12","","","",""
"","6391","TC07 — ""Đi tới sportsfc.fans →"" on Welcome page navigates to the Dashboard","Smoke Suite","2026-08-12","passed","2026-08-12","","","",""
"","2848","TC_PR_55 - Verify Profile page layout is correct on tablet viewport 768x1024","Profile Page","2026-08-12","passed","2026-08-12","","11. UI & Responsive","",""
"","4569","TC_PR_47 - Verify language selection in Preferences tab persists when switching to other tabs and back","Profile Page","2026-08-12","passed","2026-08-12","","9. Tab Switching","",""
"","996","TOU-VN07 — Minimum age (18 years) is stated in Vietnamese Terms of Use","Terms of Use — Vietnamese","2026-08-12","passed","2026-08-12","","","",""
"","19951","TC_OTP08 — Repeated wrong OTP attempts trigger lockout or throttling","OTP Verification","2026-08-12","passed","2026-08-12","","","",""
"","22935","TC_LO_09 - Verify Ok/Yes on the logout confirmation popup logs the user out","Logout","2026-08-12","broken","2026-08-12","","2. Logout Execution & Redirect","",""
"","695","OTP05 — Incorrect OTP shows an error and allows the user to retry","OTP Verification","2026-08-12","passed","2026-08-12","","","",""
"","656","TC_PR_25 - Verify selecting English highlights it with a filled selection indicator","Profile Page","2026-08-12","passed","2026-08-12","","5. Preferences Tab","",""
"","1577","TOU-VN04 — Company name and Samoa address are unchanged in Vietnamese Terms of Use","Terms of Use — Vietnamese","2026-08-12","passed","2026-08-12","","","",""
"","1245","TC_PR_21 - Verify Language section can be collapsed and re-expanded","Profile Page","2026-08-12","passed","2026-08-12","","5. Preferences Tab","",""
"","3186","TC29 — Account, Preferences and Community sections are present and navigable","Smoke Suite","2026-08-12","passed","2026-08-12","","","",""
"","1272","J210 — Phone numbers with extra formatting characters (spaces, dashes, leading zero) are normalized consistently","Details Page","2026-08-12","passed","2026-08-12","","","",""
"","2846","TC019 - Verify clicking an Upcoming match card navigates to the match detail page","Dashboard Validation","2026-08-12","passed","2026-08-12","","","",""
"","1462","TC009 - Verify Personalisation section is displayed","Landing Page Validation","2026-08-12","passed","2026-08-12","","","",""
"","9524","TC10 — Repeated Sign Up submissions are rate-limited or accepted","Signup Journey — Join Page","2026-08-12","passed","2026-08-12","","","",""
"","470","TC_PR_33 - Verify all 7 social channel rows display correct channel names","Profile Page","2026-08-12","passed","2026-08-12","","7. Community Tab","",""
"","162","TC_031 - Verify stat rows display numeric comparison values for both teams","Upcoming Match Details Page","2026-08-12","passed","2026-08-12","","6. Stats Tab","",""
"","1109","TOU-VN11 — Browser tab title is non-empty in Vietnamese","Terms of Use — Vietnamese","2026-08-12","passed","2026-08-12","","","",""
"","940","TC05 — Sign Up is disabled on empty form","Signup Journey — Join Page","2026-08-12","passed","2026-08-12","","","",""
"","5346","J212 — Network failure on Sign Up shows an appropriate error","Details Page","2026-08-12","passed","2026-08-12","","","",""
"","2671","TC26 — Profile header displays Guest state and Login/Signup button","Smoke Suite","2026-08-12","passed","2026-08-12","","","",""
"","1201","PP-VN06 — Vietnamese heading confirms page renders in Vietnamese","Privacy Policy — Vietnamese","2026-08-12","passed","2026-08-12","","","",""
"","10731","TC_E2E05 — User who exits at Link Telegram can resume onboarding on return","E2E Journey","2026-08-12","passed","2026-08-12","","","",""
"","9504","TC_WP03 — User is fully authenticated on Dashboard after completing signup","Welcome Page","2026-08-12","passed","2026-08-12","","","",""
"","22780","TC005 - verify FIFA world cup banner is displayed and after clicking on it, It redirects to the FIFA page","Dashboard Validation","2026-08-12","failed","2026-08-12","","","",""
"","52","TC_PR_GU1 - Verify guest user name and Login/Signup button are displayed correctly in Vietnamese","Profile Page","2026-08-12","passed","2026-08-12","","6. Guest User","",""
"","139","TC_022 - Verify player name labels are visible on both team pitches","Upcoming Match Details Page","2026-08-12","passed","2026-08-12","","5. Lineups Tab","",""
"","4583","TC_PR_02 - Verify Profile page is accessible via the Settings icon in the navigation","Profile Page","2026-08-12","passed","2026-08-12","","1. Page Load","",""
"","4278","TC20 — Team Details page loads successfully via an upcoming match's team link","Smoke Suite","2026-08-12","passed","2026-08-12","","","",""
"","20163","TC_019 - Verify Group Matches section contains at least one match card","Upcoming Match Details Page","2026-08-12","broken","2026-08-12","","4. Overview Tab","",""
"","30161","TC_037 - Verify group standings shows team flag logos for all 4 teams","Upcoming Match Details Page","2026-08-12","broken","2026-08-12","","8. Rankings Tab","",""
"","1746","J202 — Country code selector changes from default +84 to +91","Details Page","2026-08-12","passed","2026-08-12","","","",""
"","5920","TC_PR_38 - Verify clicking Facebook row redirects to the Facebook page in a new tab","Profile Page","2026-08-12","passed","2026-08-12","","8. Community Tab – Social Redirections","",""
"","1788","OTP11 — Repeated wrong OTP attempts trigger lockout or throttling","OTP Verification","2026-08-12","passed","2026-08-12","","","",""
"","35581","TC_PR_30 - Verify language setting applies globally to other pages such as Dashboard","Profile Page","2026-08-12","broken","2026-08-12","","5. Preferences Tab","",""
"","18299","TC_PR_41 - Verify clicking YouTube row redirects to the YouTube channel in a new tab","Profile Page","2026-08-12","broken","2026-08-12","","8. Community Tab – Social Redirections","",""
"","2785","PP-EN10 — Browser tab title contains ""Privacy Policy""","Privacy Policy — English","2026-08-12","passed","2026-08-12","","","",""
"","2921","TC_PR_54 - Verify Profile page is fully responsive on mobile viewport 375x667","Profile Page","2026-08-12","passed","2026-08-12","","11. UI & Responsive","",""
"","2351","TC01 — Landing page loads successfully for a logged-out user","Smoke Suite","2026-08-12","passed","2026-08-12","","","",""
"","1074","PP-VN11 — No horizontal overflow on mobile viewport (Vietnamese)","Privacy Policy — Vietnamese","2026-08-12","passed","2026-08-12","","","",""
"","22616","TC014 - Verify clicking the Today filter displays filtered match results","Dashboard Validation","2026-08-12","failed","2026-08-12","","","",""
"","20851","""before all"" hook for TC27-TC28 — Logout","","2026-08-12","broken","2026-08-12","","","",""
