"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5325","TC04 [Vietnamese] — Valid new phone triggers OTP dispatch and shows OTP verification page","Smoke Suite [Vietnamese]","2026-09-02","passed","2026-09-02","","","",""
"","3254","TC_11 [English] — Phone numbers with extra formatting characters (spaces, dashes, leading zero) are normalized consistently","Details Page [English]","2026-09-02","passed","2026-09-02","","","",""
"","864","TC_41 [English] — Incorrect OTP shows an error and allows the user to retry","OTP Verification — Wrong-Attempt Tests [English]","2026-09-02","passed","2026-09-02","","","",""
"","7208","TC_15 [English] — Entering an incorrect OTP displays an error and allows the user to retry","Organic Signup Journey (English)","2026-09-02","passed","2026-09-02","","OTP Page — incorrect code","",""
"","5121","TC04 [English] — Valid new phone triggers OTP dispatch and shows OTP verification page","Smoke Suite [English]","2026-09-02","passed","2026-09-02","","","",""
"","82","TC_14 [Vietnamese] - Verify Cookie Policy row is displayed and clickable","Profile Page (Vietnamese)","2026-09-02","passed","2026-09-02","","4. Account Tab","",""
"","5937","TC_01 [English] - Verify user is redirected to Match Details page after clicking the upcoming match","Upcoming Match Details Page [English]","2026-09-02","passed","2026-09-02","","1. Navigation [English]","",""
"","2914","TC_15 [Vietnamese] - Verify clicking the Tomorrow filter displays filtered match results","Dashboard Validation (Vietnamese)","2026-09-02","passed","2026-09-02","","","",""
"","4156","TC_40 [Vietnamese] - Verify 'Xem thêm 2 phân tích' link expands/collapses additional insights without requiring login","Beat SFC [Vietnamese]","2026-09-02","passed","2026-09-02","","Match Details - Beat Aiko Widgets (Pre-login) [Vietnamese]","",""
"","188","TC_15 [English] - Verify Defense section heading is displayed","Recent Match Details Page [English]","2026-09-02","passed","2026-09-02","","5. Stats Tab [English]","",""
"","116","TC_23 [English] - Verify Vietnamese language option displays 🇻🇳 flag and Tiếng Việt sub-label","Profile Page (English)","2026-09-02","passed","2026-09-02","","5. Preferences Tab","",""
"","6651","TC_21 [Vietnamese] - Verify the General Info section displays the FIFA Ranking and points correctly","Team Details Page [Vietnamese]","2026-09-02","passed","2026-09-02","","3. Stats [Vietnamese]","",""
"","2810","TC_16 [English] - Verify clicking the All Matches filter displays filtered match results","Dashboard Validation (English)","2026-09-02","passed","2026-09-02","","","",""
"","197","TC_32 [English] - Verify guest user name and Login/Signup button update to Vietnamese after language switch","Profile Page (English)","2026-09-02","passed","2026-09-02","","6. Guest User","",""
"","30464","TC_26 [English] - Verify tapping a Recent Result card navigates to that match's Match Details page","Team Details Page [English]","2026-09-02","passed","2026-09-02","","4. Recent Results [English]","",""
"","613","TC_11 [English] - Language switch keeps user on /privacy (no re-login required)","Privacy Policy (English)","2026-09-02","passed","2026-09-02","","","",""
"","0","TC_24 [English] — Direct URL to link-telegram is blocked without OTP verification [Product defect: route not protected]","","2026-09-02","skipped","2026-09-02","","","",""
"","5795","TC_08 [Vietnamese] — An inline validation error/disabled state is shown when Continue is clicked with an empty phone number field","Organic Signup Journey (Vietnamese)","2026-09-02","passed","2026-09-02","","Login/Join Page","",""
"","255","TC_21 [English] - Verify Language section can be collapsed and re-expanded","Profile Page (English)","2026-09-02","passed","2026-09-02","","5. Preferences Tab","",""
"","203","TC_08 [Vietnamese] - Verify clicking Account tab makes it active and loads DATA & PRIVACY section with all three rows","Profile Page (Vietnamese)","2026-09-02","passed","2026-09-02","","4. Account Tab","",""
"","370","TC_16 [Vietnamese] — 6-box display and Verify OTP requires all 6 digits","OTP Verification [Vietnamese]","2026-09-02","passed","2026-09-02","","","",""
"","6842","TC_18 [English] - Verify the team name and competition context line display correctly","Team Details Page [English]","2026-09-02","passed","2026-09-02","","2. Navigation & Header [English]","",""
"","133","TC_25 [English] - Verify Play by Play section shows match event minute indicators","Recent Match Details Page [English]","2026-09-02","passed","2026-09-02","","6. Play by Play Tab [English]","",""
"","2157","TC_03 [Vietnamese] - Verify Back arrow navigates the user away from the Profile page","Profile Page (Vietnamese)","2026-09-02","passed","2026-09-02","","1. Page Load","",""
"","7924","TC_04 [Vietnamese] - Verify Team Details page is reachable and loads correctly from CONMEBOL Sudamericana 2026","Team Details Page [Vietnamese]","2026-09-02","passed","2026-09-02","","1. Cross-Tournament Reachability [Vietnamese]","",""
"","5394","TC_19 [English] - Verify navigation to J1 League 26/27 and URL/heading are correct","Tournament Pages [English]","2026-09-02","passed","2026-09-02","","J1 League 26/27 [English]","",""
"","2728","TC_07 [Vietnamese] - Verify clicking the Team B CTA in the Beat Aiko banner navigates to Match Details AND triggers the Express Signup popup","Beat SFC [Vietnamese]","2026-09-02","passed","2026-09-02","","Overview Page - Next Match Widget [Vietnamese]","",""
"","651","TC_03 [English] - Verify header shows team logos, team names and competition name","Recent Match Details Page [English]","2026-09-02","passed","2026-09-02","","2. Match Header [English]","",""
"","3153","TC_11 [Vietnamese] — Phone numbers with extra formatting characters (spaces, dashes, leading zero) are normalized consistently","Details Page [Vietnamese]","2026-09-02","passed","2026-09-02","","","",""
"","164","TC_20 [Vietnamese] - Verify stat rows display numeric comparison values for both teams","Recent Match Details Page [Vietnamese]","2026-09-02","passed","2026-09-02","","5. Stats Tab [Vietnamese]","",""
"","2874","TC_32 [Vietnamese] - Verify Overview and Matches tabs display content on Club Friendly Games 2026 page","Tournament Pages [Vietnamese]","2026-09-02","passed","2026-09-02","","Club Friendly Games 2026 [Vietnamese]","",""
"","1402","TC_52 [English] - Verify Profile page loads correctly after clearing all browser cache and storage","Profile Page (English)","2026-09-02","passed","2026-09-02","","10. Edge Cases","",""
"","217","TC_22 [English] - Verify Team Statistics section shows stat comparison values","Upcoming Match Details Page [English]","2026-09-02","passed","2026-09-02","","6. Stats Tab [English]","",""
"","8520","TC_14 [Vietnamese] — Entering the correct OTP redirects directly to the Dashboard as a logged-in user, with no Telegram-link or Welcome step","Organic Signup Journey (Vietnamese)","2026-09-02","passed","2026-09-02","","OTP Page — correct verification","",""
"","36290","TC13 [Vietnamese] — Team Details page loads for Sevilla via valid URL","Smoke Suite [Vietnamese]","2026-09-02","broken","2026-09-02","","","",""
"","5502","TC_24 [English] — Back navigation returns to the Signup Details page","Blue Moon — OTP Page (English)","2026-09-02","passed","2026-09-02","","","",""
"","188","TC_36 [English] - Verify standings shows a team name for each of at least 4 teams","Upcoming Match Details Page [English]","2026-09-02","passed","2026-09-02","","8. Rankings Tab [English]","",""
"","253","TC_17 [English] - Verify Goalkeeping section is displayed with Corners stat row","Recent Match Details Page [English]","2026-09-02","passed","2026-09-02","","5. Stats Tab [English]","",""
"","15218","TC_34 [English] — Refreshing the OTP page ends the pending code; refreshing after verification retains the session","E2E Journey (English)","2026-09-02","broken","2026-09-02","","","",""
"","261","TC_21 [Vietnamese] - Verify Language section can be collapsed and re-expanded","Profile Page (Vietnamese)","2026-09-02","passed","2026-09-02","","5. Preferences Tab","",""
"","9152","TC_23 [English] — Network failure during OTP verification shows an appropriate error","OTP Verification (English)","2026-09-02","passed","2026-09-02","","","",""
"","2970","TC_14 [Vietnamese] - Verify clicking the Today filter displays filtered match results","Dashboard Validation (Vietnamese)","2026-09-02","passed","2026-09-02","","","",""
"","30048","TC_32 [Vietnamese] - Verify standings shows a team name for each of at least 4 teams","Recent Match Details Page [Vietnamese]","2026-09-02","broken","2026-09-02","","8. Rankings Tab [Vietnamese]","",""
"","2796","TC_35 [English] - Verify Overview and Matches tabs display content on V-League 1 26/27 page","Tournament Pages [English]","2026-09-02","passed","2026-09-02","","V-League 1 26/27 [English]","",""
"","3347","TC_28 [Vietnamese] - Verify 'ĐÁNH BẠI SFC · ĐOÁN NGƯỜI THẮNG!' section displays correctly","Beat SFC [Vietnamese]","2026-09-02","passed","2026-09-02","","Match Details - Beat Aiko Widgets (Pre-login) [Vietnamese]","",""
"","8605","TC_14 [English] — Entering the correct OTP redirects directly to the Dashboard as a logged-in user, with no Telegram-link or Welcome step","Organic Signup Journey (English)","2026-09-02","passed","2026-09-02","","OTP Page — correct verification","",""
"","6130","TC_28 [English] — The existing/login number can be reused for another full login without Firebase cleanup","Blue Moon — Welcome Page (existing/login number) (English)","2026-09-02","passed","2026-09-02","","","",""
"","15039","TC_12 [English] - Verify no leftover authenticated data is shown after logout completes","Logout (English)","2026-09-02","broken","2026-09-02","","2. Logout Execution & Redirect","",""
"","30064","TC_28 [English] - Verify Rankings tab label and standings section heading text are correct","Recent Match Details Page [English]","2026-09-02","broken","2026-09-02","","8. Rankings Tab [English]","",""
"","7017","TC_28 [English] - Verify the Competitions section lists tournaments the team has participated in","Team Details Page [English]","2026-09-02","passed","2026-09-02","","5. Competitions [English]","",""
"","3208","TC_32 [Vietnamese] - Verify 'ĐÁNH BẠI SFC · BÌNH CHỌN!' (Cast Your Vote) section displays correctly","Beat SFC [Vietnamese]","2026-09-02","passed","2026-09-02","","Match Details - Beat Aiko Widgets (Pre-login) [Vietnamese]","",""
"","4102","TC_01 [Vietnamese] - Verify 'Next Match' section label is displayed on Overview tab","Beat SFC [Vietnamese]","2026-09-02","passed","2026-09-02","","Overview Page - Next Match Widget [Vietnamese]","",""
"","6674","TC_34 [English] — Back button at each step returns to previous step, not forward in flow","E2E Journey [English]","2026-09-02","passed","2026-09-02","","","",""
"","6628","TC_27 [Vietnamese] - Verify an appropriate state is shown when the team has no recent results","Team Details Page [Vietnamese]","2026-09-02","passed","2026-09-02","","4. Recent Results [Vietnamese]","",""
"","2840","TC_05 [Vietnamese] - Verify clicking the Team A CTA in the Beat Aiko banner navigates to Match Details AND triggers the Express Signup popup","Beat SFC [Vietnamese]","2026-09-02","passed","2026-09-02","","Overview Page - Next Match Widget [Vietnamese]","",""
"","5937","TC_05 [English] — Page loads with heading, description, country code selector, phone field, Continue button and reCAPTCHA disclaimer","Organic Signup Journey (English)","2026-09-02","passed","2026-09-02","","Login/Join Page","",""
"","86","TC_31 [English] - Verify guest user name and Login/Signup button are displayed correctly in English","Profile Page (English)","2026-09-02","passed","2026-09-02","","6. Guest User","",""
"","11296","TC_13 [English] — Network failure on Sign Up shows an appropriate error","Signup Journey — Join Page (English)","2026-09-02","passed","2026-09-02","","","",""
"","1788","TC_46 [English] - Verify switching between all three tabs works correctly with no content overlap","Profile Page (English)","2026-09-02","passed","2026-09-02","","9. Tab Switching","",""
"","39082","TC20 [English] — Team Details page loads successfully via an upcoming match's team link","Smoke Suite [English]","2026-09-02","failed","2026-09-02","","","",""
"","1567","TC_10 [English] - Verify Personalisation interest chip images (FIFA WC™, Brazil, Neymar Jr.) are displayed","Landing Page Validation (English)","2026-09-02","passed","2026-09-02","","","",""
"","3741","TC_36 [English] - Verify clicking option '1' in What's Your Take triggers the Express Signup popup","Beat SFC [English]","2026-09-02","passed","2026-09-02","","Match Details - Beat Aiko Widgets (Pre-login) [English]","",""
"","1735","TC_55 [English] - Verify Login/Signup button is visible across all three profile tabs for a guest user","Profile Page (English)","2026-09-02","passed","2026-09-02","","10. Edge Cases","",""
"","1569","TC_12 [English] - Verify Real-Time Feed section is displayed","Landing Page Validation (English)","2026-09-02","passed","2026-09-02","","","",""
"","2201","TC_01 [Vietnamese] - Verify Profile page loads successfully via direct URL with all three tabs visible","Profile Page (Vietnamese)","2026-09-02","passed","2026-09-02","","1. Page Load","",""
"","115","TC_24 [Vietnamese] - Verify English language option displays 🌐 globe icon and English label","Profile Page (Vietnamese)","2026-09-02","passed","2026-09-02","","5. Preferences Tab","",""
"","420","TC_11 [English] - No horizontal overflow on mobile viewport","Terms of Use (English)","2026-09-02","passed","2026-09-02","","","",""
"","3063","TC_02 [Vietnamese] - Verify Overview and Matches tabs display content on Canadian Premier League 2026 page","Tournament Pages [Vietnamese]","2026-09-02","passed","2026-09-02","","Canadian Premier League 2026 [Vietnamese]","",""
"","1119","TC_08 [English] — Non-numeric characters are rejected in the mobile number field","Blue Moon — Signup Details Page (English)","2026-09-02","passed","2026-09-02","","","",""
"","3286","TC_03 [English] - Verify Knockout tab presence and Standings tab content on Canadian Premier League 2026 page","Tournament Pages [English]","2026-09-02","passed","2026-09-02","","Canadian Premier League 2026 [English]","",""
"","80777","TC_09 [Vietnamese] - Verify Ok/Yes on the logout confirmation popup logs the user out","Logout (Vietnamese)","2026-09-02","failed","2026-09-02","","2. Logout Execution & Redirect [Vietnamese]","",""
"","3107","TC_11 [Vietnamese] - Verify Overview and Matches tabs display content on CONMEBOL Sudamericana 2026 page","Tournament Pages [Vietnamese]","2026-09-02","passed","2026-09-02","","CONMEBOL Sudamericana 2026 [Vietnamese]","",""
"","80714","TC_09 [English] - Verify Ok/Yes on the logout confirmation popup logs the user out","Logout (English)","2026-09-02","failed","2026-09-02","","2. Logout Execution & Redirect","",""
"","675","TC_24 [Vietnamese] - Verify clicking Play by Play tab loads match event content","Recent Match Details Page [Vietnamese]","2026-09-02","passed","2026-09-02","","6. Play by Play Tab [Vietnamese]","",""
"","1566","TC_15 [English] - Verify Alerts card with FIFA World Cup 2026™ match info is displayed","Landing Page Validation (English)","2026-09-02","passed","2026-09-02","","","",""
"","5294","TC_31 [English] - Verify navigation to Club Friendly Games 2026 and URL/heading are correct","Tournament Pages [English]","2026-09-02","passed","2026-09-02","","Club Friendly Games 2026 [English]","",""
"","84","TC_12 [English] - Verify Privacy Policy row is displayed and clickable","Profile Page (English)","2026-09-02","passed","2026-09-02","","4. Account Tab","",""
"","3109","TC_18 [English] - Verify clicking a Trending Series card navigates to the series detail page","Dashboard Validation (English)","2026-09-02","passed","2026-09-02","","","",""
"","1451","TC26 [Vietnamese] — Profile header displays Guest state and Login/Signup button","Smoke Suite [Vietnamese]","2026-09-02","passed","2026-09-02","","","",""
"","16845","TC_05 [English] - Verify the Logout button is reachable and operable via keyboard","Logout (English)","2026-09-02","broken","2026-09-02","","1. Logout Control Visibility & Non-Destructive Popup Checks","",""
"","103","TC_02 [English] - Verify the Logout button displays the correct label and icon","Logout (English)","2026-09-02","passed","2026-09-02","","1. Logout Control Visibility & Non-Destructive Popup Checks","",""
"","2892","TC_17 [English] - Verify clicking a Today Match card navigates to the match detail page","Dashboard Validation (English)","2026-09-02","passed","2026-09-02","","","",""
"","6663","TC_17 [Vietnamese] - Verify the team crest/flag icon displays correctly","Team Details Page [Vietnamese]","2026-09-02","passed","2026-09-02","","2. Navigation & Header [Vietnamese]","",""
"","291","TC_05 [English] - Verify clicking Login/Signup button redirects to the Login/Registration page","Profile Page (English)","2026-09-02","passed","2026-09-02","","2. Profile Header","",""
"","5145","TC_02 [Vietnamese] - Verify Back button navigates user back to the Dashboard","Recent Match Details Page [Vietnamese]","2026-09-02","passed","2026-09-02","","1. Navigation [Vietnamese]","",""
"","1052","TC_53 [Vietnamese] - Verify the Beat SFC section is NOT displayed on Settings > Account tab for a logged-out user","Beat SFC [Vietnamese]","2026-09-02","passed","2026-09-02","","Settings - Account Tab - Beat SFC Section (Guest) [Vietnamese]","",""
"","41","TC_15 [Vietnamese] — Resend OTP shows a countdown immediately after the OTP is sent","OTP Verification [Vietnamese]","2026-09-02","passed","2026-09-02","","","",""
"","585","TC_17 [Vietnamese] - Verify Terms of Service, Privacy Policy and Cookie Policy all redirect to unique pages","Profile Page (Vietnamese)","2026-09-02","passed","2026-09-02","","4. Account Tab","",""
"","6266","TC_16 [English] - Verify navigation to MLS 2026 and URL/heading are correct","Tournament Pages [English]","2026-09-02","passed","2026-09-02","","MLS 2026 [English]","",""
"","4217","TC_07 [Vietnamese] — Phone number field accepts only numeric input and enforces correct digit length for the selected country","Organic Signup Journey (Vietnamese)","2026-09-02","passed","2026-09-02","","Login/Join Page","",""
"","7364","TC_10 [Vietnamese] - Verify Team Details page is reachable and loads correctly from Int. Friendly Games 2026","Team Details Page [Vietnamese]","2026-09-02","passed","2026-09-02","","1. Cross-Tournament Reachability [Vietnamese]","",""
"","6640","TC08 [English] — User is fully authenticated on Dashboard after completing signup","Smoke Suite [English]","2026-09-02","passed","2026-09-02","","","",""
"","4689","TC14 [Vietnamese] — Clicking an upcoming match card navigates to Match Details page","Smoke Suite [Vietnamese]","2026-09-02","passed","2026-09-02","","","",""
"","21100","TC_23 [English] — Repeated incorrect OTP attempts are handled gracefully (no crash, consistent error/lockout)","Blue Moon — OTP Page (English)","2026-09-02","passed","2026-09-02","","","",""
"","1957","TC_12 [Vietnamese] — Phone number field sanitizes/rejects script or injection-style input without executing it or causing errors","Details Page [Vietnamese]","2026-09-02","passed","2026-09-02","","","",""
"","913","TC_02 [English] - Effective Date reads ""23 April 2026""","Privacy Policy (English)","2026-09-02","passed","2026-09-02","","","",""
"","18847","TC21 [English] — Team name is displayed correctly in the page header","Smoke Suite [English]","2026-09-02","broken","2026-09-02","","","",""
"","3711","TC_03 [Vietnamese] - Verify Knockout tab presence and Standings tab content on Canadian Premier League 2026 page","Tournament Pages [Vietnamese]","2026-09-02","passed","2026-09-02","","Canadian Premier League 2026 [Vietnamese]","",""
"","5343","TC_13 [Vietnamese] - Verify navigation to K-League 1 2026 and URL/heading are correct","Tournament Pages [Vietnamese]","2026-09-02","passed","2026-09-02","","K-League 1 2026 [Vietnamese]","",""
"","23615","TC_10 [Vietnamese] — Repeated rapid Sign Up submissions are rate-limited or accepted","Details Page [Vietnamese]","2026-09-02","passed","2026-09-02","","","",""
"","3252","TC17 [English] — Completed match header shows logos, team names and competition name","Smoke Suite [English]","2026-09-02","passed","2026-09-02","","","",""
"","6697","TC_10 [English] — Terms & privacy disclaimer is shown on the login splash; Continue is gated purely by phone validity (no separate checkbox in the current build)","Organic Signup Journey (English)","2026-09-02","passed","2026-09-02","","Login/Join Page","",""
"","133","TC_26 [Vietnamese] - Verify selecting Vietnamese highlights it with a filled selection indicator","Profile Page (Vietnamese)","2026-09-02","passed","2026-09-02","","5. Preferences Tab","",""
"","3068","TC_41 [Vietnamese] - Verify the Leaderboard teaser is NOT shown when the user is logged out","Beat SFC [Vietnamese]","2026-09-02","passed","2026-09-02","","Match Details - Beat Aiko Widgets (Pre-login) [Vietnamese]","",""
"","275","TC_21 [English] - Verify Match Information section heading is displayed","Recent Match Details Page [English]","2026-09-02","passed","2026-09-02","","5. Stats Tab [English]","",""
"","249","TC_17 [Vietnamese] - Verify Goalkeeping section is displayed with Corners stat row","Recent Match Details Page [Vietnamese]","2026-09-02","passed","2026-09-02","","5. Stats Tab [Vietnamese]","",""
"","7126","TC_10 [Vietnamese] — Terms & privacy disclaimer is shown on the login splash; Continue is gated purely by phone validity (no separate checkbox in the current build)","Organic Signup Journey (Vietnamese)","2026-09-02","passed","2026-09-02","","Login/Join Page","",""
"","7203","TC_10 [English] - Verify Team Details page is reachable and loads correctly from Int. Friendly Games 2026","Team Details Page [English]","2026-09-02","passed","2026-09-02","","1. Cross-Tournament Reachability [English]","",""
"","5926","TC_17 [English] — Pasting 6-digit code redirects to Link Telegram","OTP Verification (English)","2026-09-02","passed","2026-09-02","","","",""
"","260","TC_16 [English] - Verify H2H section contains at least one past match entry","Upcoming Match Details Page [English]","2026-09-02","passed","2026-09-02","","4. Overview Tab [English]","",""
"","1658","TC_23 [English] - Verify all four main page sections are displayed on the Landing page","Landing Page Validation (English)","2026-09-02","passed","2026-09-02","","","",""
"","7514","TC_14 [Vietnamese] - Verify the breadcrumb title displays the correct team name","Team Details Page [Vietnamese]","2026-09-02","passed","2026-09-02","","2. Navigation & Header [Vietnamese]","",""
"","","TC_01 [English] - Verify 'Next Match' section label is displayed on Overview tab","Beat SFC [English]","2026-09-02","unknown","","","Overview Page - Next Match Widget [English]","",""
"","2518","TC_32 [Vietnamese] - Verify an invalid/non-existent team slug is handled gracefully","Team Details Page [Vietnamese]","2026-09-02","passed","2026-09-02","","6. Data Integrity [Vietnamese]","",""
"","1395","TC_21 [English] - Verify footer copyright text is displayed","Landing Page Validation (English)","2026-09-02","passed","2026-09-02","","","",""
"","2025","TC_02 [Vietnamese] — Details page loads with heading, description, country selector, phone field, terms text, Sign Up button and disclaimer","Details Page [Vietnamese]","2026-09-02","passed","2026-09-02","","","",""
"","3035","TC_21 [Vietnamese] - Verify Knockout tab presence and Standings tab content on J1 League 26/27 page","Tournament Pages [Vietnamese]","2026-09-02","passed","2026-09-02","","J1 League 26/27 [Vietnamese]","",""
"","2141","TC_16 [English] — Continue becomes enabled once Name, Mobile and the checkbox are all valid","Blue Moon — Signup Details Page (English)","2026-09-02","passed","2026-09-02","","","",""
"","113","TC_25 [English] - Verify selecting English highlights it with a filled selection indicator","Profile Page (English)","2026-09-02","passed","2026-09-02","","5. Preferences Tab","",""
"","10811","TC_33 [English] — Back button at each step returns to previous step, not forward in flow","E2E Journey (English)","2026-09-02","passed","2026-09-02","","","",""
"","1477","TC_02 [English] - Verify brand logo is displayed on Landing page","Landing Page Validation (English)","2026-09-02","passed","2026-09-02","","","",""
"","901","TC_03 [English] - Company name (RICH ABLE DEVELOPMENTS LIMITED) and Samoa address are unchanged","Privacy Policy (English)","2026-09-02","passed","2026-09-02","","","",""
"","6714","TC_33 [English] - Verify all sections consistently reflect the same team with no cross-team data leakage","Team Details Page [English]","2026-09-02","passed","2026-09-02","","6. Data Integrity [English]","",""
"","3264","TC_26 [English] - Verify Overview and Matches tabs display content on Brasileiro Serie A 2026 page","Tournament Pages [English]","2026-09-02","passed","2026-09-02","","Brasileiro Serie A 2026 [English]","",""
"","275","TC_34 [English] - Verify standings displays position numbers 1 through 4","Upcoming Match Details Page [English]","2026-09-02","passed","2026-09-02","","8. Rankings Tab [English]","",""
