"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9426","TC_WP02 — ""Đi tới sportsfc.fans"" navigates to the Dashboard","Welcome Page","2026-08-12","passed","2026-08-12","","","",""
"","2585","TOU-EN09 — Governing law (Samoa) jurisdiction clause is present","Terms of Use — English","2026-08-12","passed","2026-08-12","","","",""
"","247","TC_023 - Verify Team Statistics section heading is displayed","Upcoming Match Details Page","2026-08-12","passed","2026-08-12","","6. Stats Tab","",""
"","22705","TC005 - verify FIFA world cup banner is displayed and after clicking on it, It redirects to the FIFA page","Dashboard Validation","2026-08-12","failed","2026-08-12","","","",""
"","842","TC_WP04 — Direct URL to Dashboard page allows proceeding to Dashboard","Welcome Page — Direct Access","2026-08-12","passed","2026-08-12","","","",""
"","1545","PP-VN07 — Support email (support@sportsfc.fans) is present in Vietnamese page","Privacy Policy — Vietnamese","2026-08-12","passed","2026-08-12","","","",""
"","3652","TC_PR_01 - Verify Profile page loads successfully via direct URL with all three tabs visible","Profile Page","2026-08-12","passed","2026-08-12","","1. Page Load","",""
"","2790","TC_PR_50 - Verify Profile page loads correctly after clearing all browser cache and storage","Profile Page","2026-08-12","passed","2026-08-12","","10. Edge Cases","",""
"","3912","PP-EN01 + PP-EN02 — Privacy Policy page loads in English with correct heading","Privacy Policy — English","2026-08-12","passed","2026-08-12","","","",""
"","22399","TC017 - Verify clicking a Today Match card navigates to the match detail page","Dashboard Validation","2026-08-12","broken","2026-08-12","","","",""
"","5594","J205 — Inline validation error is shown for an invalid/incomplete phone number","Details Page","2026-08-12","passed","2026-08-12","","","",""
"","22600","TC015 - Verify clicking the Tomorrow filter displays filtered match results","Dashboard Validation","2026-08-12","failed","2026-08-12","","","",""
"","4","OTP01 — Page displays the exact phone number entered on the Details page","OTP Verification","2026-08-12","passed","2026-08-12","","","",""
"","25040","E2E07 — User who exits at Link Telegram can resume onboarding on return","E2E Journey","2026-08-12","broken","2026-08-12","","","",""
"","5623","TC05 — Correct OTP navigates user to Link Telegram page","Smoke Suite","2026-08-12","passed","2026-08-12","","","",""
"","1047","PP-VN10 — Browser tab title is non-empty in Vietnamese","Privacy Policy — Vietnamese","2026-08-12","passed","2026-08-12","","","",""
"","2410","TC003 - Verify Profile Icon is displayed","Dashboard Validation","2026-08-12","passed","2026-08-12","","","",""
"","1483","TC024 - Verify footer with copyright is displayed at the bottom of the Landing page","Landing Page Validation","2026-08-12","passed","2026-08-12","","","",""
"","576","TC_PR_17 - Verify Terms of Service, Privacy Policy and Cookie Policy all redirect to unique pages","Profile Page","2026-08-12","passed","2026-08-12","","4. Account Tab","",""
"","1271","TC02 — ""Đăng ký"" CTA on Landing page navigates to sign-up flow","Smoke Suite","2026-08-12","passed","2026-08-12","","","",""
"","22249","TC006 - Verify Today Matches, Trending Series, Upcoming Matches and Recent Results sections are displayed on the Dashboard page","Dashboard Validation","2026-08-12","failed","2026-08-12","","","",""
"","8448","TC_OTP04 — Pasting 6-digit code redirects to Link Telegram","OTP Verification","2026-08-12","passed","2026-08-12","","","",""
"","1525","J210 — Phone numbers with extra formatting characters (spaces, dashes, leading zero) are normalized consistently","Details Page","2026-08-12","passed","2026-08-12","","","",""
"","0","TC_LT03 — Direct URL without completing signup redirects away [Product defect: route not protected]","","2026-08-12","skipped","2026-08-12","","","",""
"","479","TC_020 - Verify Lineups tab displays football pitch for both teams with team names and logos","Upcoming Match Details Page","2026-08-12","passed","2026-08-12","","5. Lineups Tab","",""
"","1400","TOU-VN03 — Effective Date is displayed in Vietnamese date format (23 tháng 4)","Terms of Use — Vietnamese","2026-08-12","passed","2026-08-12","","","",""
"","22553","TC016 - Verify clicking the All Matches filter displays filtered match results","Dashboard Validation","2026-08-12","failed","2026-08-12","","","",""
"","6158","TC06 — ""Để sau"" on Link Telegram navigates to Welcome page without linking Telegram","Smoke Suite","2026-08-12","passed","2026-08-12","","","",""
"","2739","PP-EN12 — Language switch keeps user on /privacy (no re-login required)","Privacy Policy — English","2026-08-12","passed","2026-08-12","","","",""
"","60195","TC_034 - Verify Rankings tab label and group standings section heading text are correct","Upcoming Match Details Page","2026-08-12","broken","2026-08-12","","8. Rankings Tab","",""
"","3973","PP-EN08 — Cross-reference link to Terms of Use navigates correctly","Privacy Policy — English","2026-08-12","passed","2026-08-12","","","",""
"","4230","TC_PR_03 - Verify Back arrow navigates the user away from the Profile page","Profile Page","2026-08-12","passed","2026-08-12","","1. Page Load","",""
"","1925","TC_PR_27 - Verify only one language can be selected at a time (mutual exclusion)","Profile Page","2026-08-12","passed","2026-08-12","","5. Preferences Tab","",""
"","3216","TC29 — Account, Preferences and Community sections are present and navigable","Smoke Suite","2026-08-12","passed","2026-08-12","","","",""
"","104","TC_010 - Verify win prediction section shows percentage values for Home, Draw and Away outcomes","Upcoming Match Details Page","2026-08-12","passed","2026-08-12","","4. Overview Tab","",""
"","1694","J202 — Country code selector changes from default +84 to +91","Details Page","2026-08-12","passed","2026-08-12","","","",""
"","26013","TC23 — Squad list is displayed with registered players","Smoke Suite","2026-08-12","failed","2026-08-12","","","",""
"","2212","PP-VN08 — Cross-reference link to Terms of Use navigates correctly from Vietnamese Privacy Policy","Privacy Policy — Vietnamese","2026-08-12","passed","2026-08-12","","","",""
"","3383","TC_PR_49 - Verify Terms of Service, Privacy Policy and Cookie Policy links each redirect to unique pages","Profile Page","2026-08-12","passed","2026-08-12","","10. Edge Cases","",""
"","1461","TC019 - Verify Key Insights widget is displayed in The Edge section","Landing Page Validation","2026-08-12","passed","2026-08-12","","","",""
"","3913","TOU-EN10 — Cross-reference link to Privacy Policy navigates correctly","Terms of Use — English","2026-08-12","passed","2026-08-12","","","",""
"","60242","TC_018 - Verify Group Matches section heading is displayed","Upcoming Match Details Page","2026-08-12","broken","2026-08-12","","4. Overview Tab","",""
"","1466","TC015 - Verify Alerts card with FIFA World Cup 2026™ match info is displayed","Landing Page Validation","2026-08-12","passed","2026-08-12","","","",""
"","3213","PP-EN04 — Company name (RICH ABLE DEVELOPMENTS LIMITED) and Samoa address are unchanged","Privacy Policy — English","2026-08-12","passed","2026-08-12","","","",""
"","1497","TC005 - Verify hero headline text element is displayed","Landing Page Validation","2026-08-12","passed","2026-08-12","","","",""
"","3564","TC_PR_59 - Verify no broken images or missing icons on the Profile page across all three tabs","Profile Page","2026-08-12","passed","2026-08-12","","11. UI & Responsive","",""
"","511","TC_PR_33 - Verify all 7 social channel rows display correct channel names","Profile Page","2026-08-12","passed","2026-08-12","","7. Community Tab","",""
"","1481","TC014 - Verify Prediction card with Argentina and France data is displayed","Landing Page Validation","2026-08-12","passed","2026-08-12","","","",""
"","3940","TC001 - Verify Dashboard URL","Dashboard Validation","2026-08-12","passed","2026-08-12","","","",""
"","2637","TOU-EN08 — Liability cap of 100 GBP is stated","Terms of Use — English","2026-08-12","passed","2026-08-12","","","",""
"","35695","TC_PR_30 - Verify language setting applies globally to other pages such as Dashboard","Profile Page","2026-08-12","broken","2026-08-12","","5. Preferences Tab","",""
"","1442","TC002 - Verify brand logo is displayed on Landing page","Landing Page Validation","2026-08-12","passed","2026-08-12","","","",""
"","9784","TC_OTP06 — Resend OTP after countdown sends new OTP","OTP Verification","2026-08-12","passed","2026-08-12","","","",""
"","98","TC_PR_18 - Verify Profile header Login/Signup button remains visible and functional on Account tab","Profile Page","2026-08-12","passed","2026-08-12","","4. Account Tab","",""
"","8795","TC_LT02 — Telegram-linked status: Connect CTA enabled; Skip path shows no Telegram link","Link Telegram","2026-08-12","passed","2026-08-12","","","",""
"","57","TC_PR_12 - Verify Privacy Policy row is displayed and clickable","Profile Page","2026-08-12","passed","2026-08-12","","4. Account Tab","",""
"","1021","TOU-VN07 — Minimum age (18 years) is stated in Vietnamese Terms of Use","Terms of Use — Vietnamese","2026-08-12","passed","2026-08-12","","","",""
"","4571","E2E03 — Back button at each step returns to previous step, not forward in flow","E2E Journey","2026-08-12","passed","2026-08-12","","","",""
"","7404","TC09 — Valid phone and name navigates to OTP page","Signup Journey — Join Page","2026-08-12","passed","2026-08-12","","","",""
"","4301","TC_PR_02 - Verify Profile page is accessible via the Settings icon in the navigation","Profile Page","2026-08-12","passed","2026-08-12","","1. Page Load","",""
"","171","TC_029 - Verify Passing section shows stat comparison values","Upcoming Match Details Page","2026-08-12","passed","2026-08-12","","6. Stats Tab","",""
"","3051","TC30 — User is able to select English and Vietnamese language","Smoke Suite","2026-08-12","passed","2026-08-12","","","",""
"","2866","TC_PR_54 - Verify Profile page is fully responsive on mobile viewport 375x667","Profile Page","2026-08-12","passed","2026-08-12","","11. UI & Responsive","",""
"","1507","TC021 - Verify footer copyright text is displayed","Landing Page Validation","2026-08-12","passed","2026-08-12","","","",""
"","20148","TC_019 - Verify Group Matches section contains at least one match card","Upcoming Match Details Page","2026-08-12","broken","2026-08-12","","4. Overview Tab","",""
"","1032","TC05 — Sign Up is disabled on empty form","Signup Journey — Join Page","2026-08-12","passed","2026-08-12","","","",""
"","2663","PP-EN06 — No leftover Vietnamese diacritics in English page","Privacy Policy — English","2026-08-12","passed","2026-08-12","","","",""
"","3036","PP-EN03 — Effective Date reads ""23 April 2026""","Privacy Policy — English","2026-08-12","passed","2026-08-12","","","",""
"","2884","TOU-EN03 — Effective Date reads ""23 April 2026""","Terms of Use — English","2026-08-12","passed","2026-08-12","","","",""
"","2608","TC018 - Verify clicking a Trending Series card navigates to the series detail page","Dashboard Validation","2026-08-12","passed","2026-08-12","","","",""
"","192","TC_014 - Verify Expected Goals section shows numeric xG values for both teams","Upcoming Match Details Page","2026-08-12","passed","2026-08-12","","4. Overview Tab","",""
"","8888","TC_PR_16 - Verify all three Data & Privacy links redirect to their correct pages when clicked in sequence","Profile Page","2026-08-12","passed","2026-08-12","","4. Account Tab","",""
"","1939","TC10 — Clicking the featured-competition promo banner navigates to that competition page","Smoke Suite","2026-08-12","passed","2026-08-12","","","",""
"","8548","TC_OTP01 — 6-box display and verify button requires all 6 digits","OTP Verification","2026-08-12","passed","2026-08-12","","","",""
"","4285","TC_PR_29 - Verify language selection persists after page refresh","Profile Page","2026-08-12","passed","2026-08-12","","5. Preferences Tab","",""
"","176","TC_PR_06 - Verify Account, Preferences and Community tabs are all displayed and enabled","Profile Page","2026-08-12","passed","2026-08-12","","3. Tab Navigation","",""
"","203","TC_006 - Verify clicking Team 2 logo navigates to Team 2 details page and back returns to match","Upcoming Match Details Page","2026-08-12","passed","2026-08-12","","2. Match Header","",""
"","1465","TC09 — Guest user can access Dashboard page successfully","Smoke Suite","2026-08-12","passed","2026-08-12","","","",""
"","5442","E2E04 — Refreshing mid-flow retains session so the user can continue","E2E Journey","2026-08-12","passed","2026-08-12","","","",""
"","1240","PP-VN01 + PP-VN02 — Privacy Policy page loads and heading is in Vietnamese","Privacy Policy — Vietnamese","2026-08-12","passed","2026-08-12","","","",""
"","34990","TC24 — Clicking a player navigates to the Player Details page","Smoke Suite","2026-08-12","failed","2026-08-12","","","",""
"","3056","TOU-EN04 — Company name (RICH ABLE DEVELOPMENTS LIMITED) and Samoa address are unchanged","Terms of Use — English","2026-08-12","passed","2026-08-12","","","",""
"","2165","TC01 — Landing page loads successfully for a logged-out user","Smoke Suite","2026-08-12","passed","2026-08-12","","","",""
"","60607","TC_003 - Verify header shows team logos, names, competition name and date/time","Upcoming Match Details Page","2026-08-12","broken","2026-08-12","","2. Match Header","",""
"","1484","TC009 - Verify Personalisation section is displayed","Landing Page Validation","2026-08-12","passed","2026-08-12","","","",""
"","27019","TC03 — Existing account phone submission on Join page is handled appropriately","Smoke Suite","2026-08-12","failed","2026-08-12","","","",""
"","128","TC_PR_19 - Verify clicking Preferences tab makes it active and loads Language section with language options","Profile Page","2026-08-12","passed","2026-08-12","","5. Preferences Tab","",""
"","18481","TC_PR_40 - Verify clicking TikTok row redirects to the TikTok profile in a new tab","Profile Page","2026-08-12","broken","2026-08-12","","8. Community Tab – Social Redirections","",""
"","22407","TC013 - Verify Dashboard page loads without any broken UI elements","Dashboard Validation","2026-08-12","failed","2026-08-12","","","",""
"","1934","TC_LO_11 - Verify protected pages are not accessible after logout via browser Back button","Logout","2026-08-12","passed","2026-08-12","","2. Logout Execution & Redirect","",""
"","3989","TC14 — Clicking an upcoming match card navigates to Match Details page","Smoke Suite","2026-08-12","passed","2026-08-12","","","",""
"","243","TC_009 - Verify win prediction section heading is displayed","Upcoming Match Details Page","2026-08-12","passed","2026-08-12","","4. Overview Tab","",""
"","40","TC_PR_09 - Verify DATA & PRIVACY section heading is displayed correctly in the Account tab","Profile Page","2026-08-12","passed","2026-08-12","","4. Account Tab","",""
"","1002","PP-VN11 — No horizontal overflow on mobile viewport (Vietnamese)","Privacy Policy — Vietnamese","2026-08-12","passed","2026-08-12","","","",""
"","226","TC_PR_GU2 - Verify guest user name and Login/Signup button update to English after language switch","Profile Page","2026-08-12","passed","2026-08-12","","6. Guest User","",""
"","1162","PP-VN12 — Page stays on /privacy after language interaction","Privacy Policy — Vietnamese","2026-08-12","passed","2026-08-12","","","",""
"","1261","TOU-VN01 + TOU-VN02 — Terms of Use page loads and heading is in Vietnamese","Terms of Use — Vietnamese","2026-08-12","passed","2026-08-12","","","",""
"","2885","TC_PR_55 - Verify Profile page layout is correct on tablet viewport 768x1024","Profile Page","2026-08-12","passed","2026-08-12","","11. UI & Responsive","",""
"","7277","TC_001 - Verify user is redirected to Match Details page after clicking an upcoming match","Upcoming Match Details Page","2026-08-12","passed","2026-08-12","","1. Navigation","",""
"","2548","PP-EN11 — No horizontal overflow on mobile viewport","Privacy Policy — English","2026-08-12","passed","2026-08-12","","","",""
"","30162","TC_035 - Verify group standings table shows at least 4 team entries","Upcoming Match Details Page","2026-08-12","failed","2026-08-12","","8. Rankings Tab","",""
"","7852","TC08 — Submitting a registered phone shows appropriate response","Signup Journey — Join Page","2026-08-12","passed","2026-08-12","","","",""
"","60165","TC_017 - Verify Group Standings section is displayed in Overview tab","Upcoming Match Details Page","2026-08-12","broken","2026-08-12","","4. Overview Tab","",""
"","138","TC_013 - Verify Expected Goals (xG) section heading is displayed","Upcoming Match Details Page","2026-08-12","passed","2026-08-12","","4. Overview Tab","",""
"","5260","TC06 — Short phone number is rejected or triggers validation","Signup Journey — Join Page","2026-08-12","passed","2026-08-12","","","",""
"","1742","TC007 - Verify hero 'Đăng ký' (Sign Up) button is displayed and redirects correctly","Landing Page Validation","2026-08-12","passed","2026-08-12","","","",""
"","2966","TC002 - Verify Dashboard Logo is displayed","Dashboard Validation","2026-08-12","passed","2026-08-12","","","",""
"","1111","TOU-VN11 — Browser tab title is non-empty in Vietnamese","Terms of Use — Vietnamese","2026-08-12","passed","2026-08-12","","","",""
"","1432","TC013 - Verify Live Alerts card is displayed in the Feed section","Landing Page Validation","2026-08-12","passed","2026-08-12","","","",""
"","1","TC_LT04 — Linking a Telegram account already connected to another SportsFC account shows a conflict message [requires conflicted Telegram test account]","","2026-08-12","skipped","2026-08-12","","","",""
"","1553","TC023 - Verify all four main page sections are displayed on the Landing page","Landing Page Validation","2026-08-12","passed","2026-08-12","","","",""
"","30143","TC_037 - Verify group standings shows team flag logos for all 4 teams","Upcoming Match Details Page","2026-08-12","broken","2026-08-12","","8. Rankings Tab","",""
"","1616","TC020 - Verify The Edge section 'Đăng ký' (Sign Up) button is displayed and redirects correctly","Landing Page Validation","2026-08-12","passed","2026-08-12","","","",""
"","150179","TC_036 - Verify group standings displays position numbers 1 through 4","Upcoming Match Details Page","2026-08-12","broken","2026-08-12","","8. Rankings Tab","",""
"","10994","TC_E2E05 — User who exits at Link Telegram can resume onboarding on return","E2E Journey","2026-08-12","passed","2026-08-12","","","",""
"","74","TC_PR_32 - Verify the JOIN OUR PUBLIC CHANNELS section heading is displayed correctly","Profile Page","2026-08-12","passed","2026-08-12","","7. Community Tab","",""
"","2624","TOU-EN06 — No leftover Vietnamese diacritics in English Terms of Use","Terms of Use — English","2026-08-12","passed","2026-08-12","","","",""
"","5142","TC04 — Valid new phone triggers OTP dispatch and shows OTP verification page","Smoke Suite","2026-08-12","passed","2026-08-12","","","",""
"","1549","TC003 - Verify hero ball image is displayed on Landing page","Landing Page Validation","2026-08-12","passed","2026-08-12","","","",""
"","22244","E2E05 — Language (Vietnamese) persists consistently across all steps of the journey","E2E Journey","2026-08-12","broken","2026-08-12","","","",""
"","1210","TOU-VN06 — Vietnamese heading confirms page renders in Vietnamese","Terms of Use — Vietnamese","2026-08-12","passed","2026-08-12","","","",""
"","2593","TC11 — Phone field normalizes extra formatting characters to digits only","Signup Journey — Join Page","2026-08-12","passed","2026-08-12","","","",""
"","157","TC_011 - Verify Goal Scoring Chances section heading is displayed","Upcoming Match Details Page","2026-08-12","passed","2026-08-12","","4. Overview Tab","",""
"","1400","TC012 - Verify Real-Time Feed section is displayed","Landing Page Validation","2026-08-12","passed","2026-08-12","","","",""
"","4453","TC_PR_46 - Verify rapid tab switching does not cause content overlap or errors","Profile Page","2026-08-12","passed","2026-08-12","","9. Tab Switching","",""
"","219","TC_PR_31 - Verify clicking Community tab makes it active and loads all 7 social channels","Profile Page","2026-08-12","passed","2026-08-12","","7. Community Tab","",""
"","1000","TOU-VN09 — Governing law (Samoa) clause is present in Vietnamese Terms of Use","Terms of Use — Vietnamese","2026-08-12","passed","2026-08-12","","","",""
"","23923","TC007 - TC008 - Verify View All option is displayed in the Upcoming section and user is redirected to the Upcoming Matches page after clicking it","Dashboard Validation","2026-08-12","failed","2026-08-12","","","",""
"","12116","TC11 — Clicking a Today Match card navigates to the Match Detail page","Smoke Suite","2026-08-12","broken","2026-08-12","","","",""
"","1053","PP-VN09 — Email / contact reference is present in Section 6 (Vietnamese)","Privacy Policy — Vietnamese","2026-08-12","passed","2026-08-12","","","",""
"","1544","TC008 - Verify all four feature cards are displayed","Landing Page Validation","2026-08-12","passed","2026-08-12","","","",""
"","134","TC_015 - Verify Head to Head (H2H) section heading is displayed","Upcoming Match Details Page","2026-08-12","passed","2026-08-12","","4. Overview Tab","",""
"","4476","TC_PR_36 - Verify clicking Viber row redirects to the Viber channel in a new tab","Profile Page","2026-08-12","passed","2026-08-12","","8. Community Tab – Social Redirections","",""
"","8350","TC_OTP02 — Correct OTP auto-submits and navigates to link-telegram","OTP Verification","2026-08-12","passed","2026-08-12","","","",""
"","3325","TC_PR_45 - Verify active tab indicator updates on each tab click","Profile Page","2026-08-12","passed","2026-08-12","","9. Tab Switching","",""
"","1152","TC02 — Join page loads with all expected UI elements","Signup Journey — Join Page","2026-08-12","passed","2026-08-12","","","",""
"","130","TC_PR_23 - Verify Vietnamese language option displays 🇻🇳 flag and Tiếng Việt sub-label","Profile Page","2026-08-12","passed","2026-08-12","","5. Preferences Tab","",""
"","2760","TC019 - Verify clicking an Upcoming match card navigates to the match detail page","Dashboard Validation","2026-08-12","passed","2026-08-12","","","",""
"","2192","TOU-VN10 — Cross-reference link to Privacy Policy navigates correctly from Vietnamese Terms","Terms of Use — Vietnamese","2026-08-12","passed","2026-08-12","","","",""
"","208","TC_032 - Verify Match Information section heading is displayed","Upcoming Match Details Page","2026-08-12","passed","2026-08-12","","6. Stats Tab","",""
"","40567","TC17 — Completed match header shows logos, team names and competition name","Smoke Suite","2026-08-12","broken","2026-08-12","","","",""
"","71","TC_PR_07 - Verify Preferences tab is the default active tab on page load","Profile Page","2026-08-12","passed","2026-08-12","","3. Tab Navigation","",""
"","2666","TC001 - Verify Landing page URL","Landing Page Validation","2026-08-12","passed","2026-08-12","","","",""
"","4500","TC_PR_47 - Verify language selection in Preferences tab persists when switching to other tabs and back","Profile Page","2026-08-12","passed","2026-08-12","","9. Tab Switching","",""
"","52093","OTP10 — Submitting an expired OTP is rejected with an appropriate error message","OTP Verification","2026-08-12","failed","2026-08-12","","","",""
"","9180","TC_E2E01 — Complete ""Để sau"" path: join → OTP → skip Telegram → welcome → Dashboard","E2E Journey","2026-08-12","passed","2026-08-12","","","",""
"","20973","""before all"" hook for TC27-TC28 — Logout","","2026-08-12","broken","2026-08-12","","","",""
"","42","OTP08 — Resend OTP shows a countdown immediately after the OTP is sent","OTP Verification","2026-08-12","passed","2026-08-12","","","",""
"","10230","TC_033 - Verify Match Information section shows match date and venue details","Upcoming Match Details Page","2026-08-12","broken","2026-08-12","","6. Stats Tab","",""
"","1938","J206 — Terms/Privacy links preserve the entered phone number","Details Page","2026-08-12","passed","2026-08-12","","","",""
"","1229","TC_PR_21 - Verify Language section can be collapsed and re-expanded","Profile Page","2026-08-12","passed","2026-08-12","","5. Preferences Tab","",""
"","137","TC_PR_05 - Verify clicking Login/Signup button redirects to the Login/Registration page","Profile Page","2026-08-12","passed","2026-08-12","","2. Profile Header","",""
"","5416","J203 — Phone accepts numeric input only and enforces correct digit length","Details Page","2026-08-12","passed","2026-08-12","","","",""
"","24454","OTP04 — Correct OTP navigates to the Link Telegram page","OTP Verification","2026-08-12","broken","2026-08-12","","","",""
"","31070","TC_008 - Verify user can switch between Overview, Lineups, Stats and Rankings tabs","Upcoming Match Details Page","2026-08-12","broken","2026-08-12","","3. Match Detail Tabs","",""
"","257","TC_PR_34 - Verify all 7 social channel links are enabled and clickable in the Community tab","Profile Page","2026-08-12","passed","2026-08-12","","7. Community Tab","",""
"","1091","J211 — Phone number field sanitizes/rejects script or injection-style input without executing it or causing errors","Details Page","2026-08-12","passed","2026-08-12","","","",""
"","3028","TC_PR_51 - Verify no JavaScript console errors appear across all three tabs","Profile Page","2026-08-12","passed","2026-08-12","","10. Edge Cases","",""
"","6441","TC07 — ""Đi tới sportsfc.fans →"" on Welcome page navigates to the Dashboard","Smoke Suite","2026-08-12","passed","2026-08-12","","","",""
"","10","TC_LO_12 - Verify no leftover authenticated data is shown after logout completes","Logout","2026-08-12","passed","2026-08-12","","2. Logout Execution & Redirect","",""
"","3861","TC15 — Upcoming match header shows logos, team names, competition and date/time","Smoke Suite","2026-08-12","passed","2026-08-12","","","",""
"","25547","E2E06 — Signup journey renders and functions correctly on a mobile viewport","E2E Journey","2026-08-12","broken","2026-08-12","","","",""
"","3150","TC_PR_53 - Verify Login/Signup button is visible across all three profile tabs for a guest user","Profile Page","2026-08-12","passed","2026-08-12","","10. Edge Cases","",""
"","30149","TC_038 - Verify group standings shows team name abbreviation for each team","Upcoming Match Details Page","2026-08-12","failed","2026-08-12","","8. Rankings Tab","",""
"","2593","TOU-EN07 — Minimum age requirement (18 years) is stated","Terms of Use — English","2026-08-12","passed","2026-08-12","","","",""
"","1484","TOU-VN04 — Company name and Samoa address are unchanged in Vietnamese Terms of Use","Terms of Use — Vietnamese","2026-08-12","passed","2026-08-12","","","",""
"","49","TC_004 - Verify date/time element in header contains numeric content (time or countdown)","Upcoming Match Details Page","2026-08-12","passed","2026-08-12","","2. Match Header","",""
"","12086","TC_OTP11 — Network failure during OTP verification shows an appropriate error","OTP Verification","2026-08-12","passed","2026-08-12","","","",""
"","6143","TC04 — Phone accepts numeric input and Sign Up requires both fields","Signup Journey — Join Page","2026-08-12","passed","2026-08-12","","","",""
"","939","TOU-VN08 — Liability cap of 100 GBP is stated in Vietnamese Terms of Use","Terms of Use — Vietnamese","2026-08-12","passed","2026-08-12","","","",""
"","5410","TC_PR_38 - Verify clicking Facebook row redirects to the Facebook page in a new tab","Profile Page","2026-08-12","passed","2026-08-12","","8. Community Tab – Social Redirections","",""
"","1460","TC022 - Verify three Sign Up buttons are present across the Landing page","Landing Page Validation","2026-08-12","passed","2026-08-12","","","",""
"","2470","TC011 - Verify Dashboard sections are displayed in the correct sequence","Dashboard Validation","2026-08-12","broken","2026-08-12","","","",""
"","456","OTP06 — OTP field accepts numeric input only","OTP Verification","2026-08-12","passed","2026-08-12","","","",""
"","2220","TC008 - Verify Recent Result cards display completed match information","Dashboard Validation","2026-08-12","passed","2026-08-12","","","",""
"","32","TC_PR_22 - Verify Used in label with AI Card and Voice chips are displayed inside Language section","Profile Page","2026-08-12","passed","2026-08-12","","5. Preferences Tab","",""
"","614","TC_PR_26 - Verify selecting Vietnamese highlights it with a filled selection indicator","Profile Page","2026-08-12","passed","2026-08-12","","5. Preferences Tab","",""
"","3208","TC_PR_44 - Verify switching between all three tabs works correctly with no content overlap","Profile Page","2026-08-12","passed","2026-08-12","","9. Tab Switching","",""
"","4175","J204 — Inline validation error is shown when Sign Up is clicked with an empty phone number field","Details Page","2026-08-12","passed","2026-08-12","","","",""
"","9329","TC_WP01 — Page displays correct heading, welcome message and CTA button","Welcome Page","2026-08-12","passed","2026-08-12","","","",""
"","4191","TC_PR_35 - Verify clicking WhatsApp row redirects to the WhatsApp channel in a new tab","Profile Page","2026-08-12","passed","2026-08-12","","8. Community Tab – Social Redirections","",""
"","22537","TC014 - Verify clicking the Today filter displays filtered match results","Dashboard Validation","2026-08-12","failed","2026-08-12","","","",""
"","2586","TC020 - Verify clicking the Login/Signup button redirects the user to the Login/Signup page","Dashboard Validation","2026-08-12","passed","2026-08-12","","","",""
"","135","TC_021 - Verify each team pitch shows exactly 11 players","Upcoming Match Details Page","2026-08-12","passed","2026-08-12","","5. Lineups Tab","",""
"","165","TC_026 - Verify Defense section shows stat comparison values","Upcoming Match Details Page","2026-08-12","passed","2026-08-12","","6. Stats Tab","",""
"","3929","TC22 — Team logo/crest is displayed correctly","Smoke Suite","2026-08-12","passed","2026-08-12","","","",""
"","47","TC_LO_10 - Verify the user is redirected to the Login/Landing page after logout","Logout","2026-08-12","passed","2026-08-12","","2. Logout Execution & Redirect","",""
