"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9764","TC_33 [English] - Verify all sections consistently reflect the same team with no cross-team data leakage","Team Details Page [English]","2026-08-31","passed","2026-08-31","","6. Data Integrity [English]","",""
"","13185","TC_50 [Vietnamese] - Verify all 7 social channel links open in a new tab and do not navigate away from Profile page","Profile Page (Vietnamese)","2026-08-31","passed","2026-08-31","","10. Edge Cases","",""
"","639","TC_17 [Vietnamese] - Verify Terms of Service, Privacy Policy and Cookie Policy all redirect to unique pages","Profile Page (Vietnamese)","2026-08-31","passed","2026-08-31","","4. Account Tab","",""
"","2006","TC13 [Vietnamese] — Team Details page loads for Sevilla via valid URL","Smoke Suite [Vietnamese]","2026-08-31","passed","2026-08-31","","","",""
"","3022","TC17 [Vietnamese] — Completed match header shows logos, team names and competition name","Smoke Suite [Vietnamese]","2026-08-31","passed","2026-08-31","","","",""
"","2079","TC_12 [English] — Phone number field sanitizes/rejects script or injection-style input without executing it or causing errors","Details Page [English]","2026-08-31","passed","2026-08-31","","","",""
"","10066","TC_12 [Vietnamese] - Verify Team Details page is reachable and loads correctly from V-League 1 26/27","Team Details Page [Vietnamese]","2026-08-31","passed","2026-08-31","","1. Cross-Tournament Reachability [Vietnamese]","",""
"","3187","TC_10 [English] - Verify Dashboard page is vertically scrollable","Dashboard Validation (English)","2026-08-31","passed","2026-08-31","","","",""
"","1601","TC_23 [Vietnamese] — Directly navigating to the Link Telegram URL without OTP verification is not blocked [Known defect: route not protected]","OTP Verification [Vietnamese]","2026-08-31","passed","2026-08-31","","","",""
"","4506","TC21 [Vietnamese] — Team name is displayed correctly in the page header","Smoke Suite [Vietnamese]","2026-08-31","passed","2026-08-31","","","",""
"","51","TC_12 [Vietnamese] - Verify Privacy Policy row is displayed and clickable","Profile Page (Vietnamese)","2026-08-31","passed","2026-08-31","","4. Account Tab","",""
"","5381","TC_34 [Vietnamese] - Verify navigation to V-League 1 26/27 and URL/heading are correct","Tournament Pages [Vietnamese]","2026-08-31","passed","2026-08-31","","V-League 1 26/27 [Vietnamese]","",""
"","3293","TC30 [Vietnamese] — User is able to select English and Vietnamese language","Smoke Suite [Vietnamese]","2026-08-31","passed","2026-08-31","","","",""
"","32545","TC_09 [Vietnamese] - Verify Team Details page is reachable and loads correctly from Brasileiro Serie A 2026","Team Details Page [Vietnamese]","2026-08-31","skipped","2026-08-31","","1. Cross-Tournament Reachability [Vietnamese]","",""
"","8863","TC_16 [English] — Numeric only input and wrong OTP shows error","OTP Verification (English)","2026-08-31","passed","2026-08-31","","","",""
"","38","TC_05 [English] - Verify Full Time (FT) status indicator is shown in match header","Recent Match Details Page [English]","2026-08-31","passed","2026-08-31","","2. Match Header [English]","",""
"","141","TC_26 [English] — Reached directly after OTP for an existing account, with the Welcome CTA visible","Blue Moon — Welcome Page (existing/login number) (English)","2026-08-31","passed","2026-08-31","","","",""
"","4075","TC15 [English] — Upcoming match header shows logos, team names, competition and date/time","Smoke Suite [English]","2026-08-31","passed","2026-08-31","","","",""
"","9622","TC_31 [Vietnamese] - Verify no duplicate competition entries are shown for the same tournament","Team Details Page [Vietnamese]","2026-08-31","passed","2026-08-31","","5. Competitions [Vietnamese]","",""
"","9649","TC_12 [English] - Verify Team Details page is reachable and loads correctly from V-League 1 26/27","Team Details Page [English]","2026-08-31","passed","2026-08-31","","1. Cross-Tournament Reachability [English]","",""
"","8971","TC_16 [Vietnamese] - Verify all three Data & Privacy links redirect to their correct pages when clicked in sequence","Profile Page (Vietnamese)","2026-08-31","passed","2026-08-31","","4. Account Tab","",""
"","8167","TC_08 [English] — Submitting a registered phone shows appropriate response","Signup Journey — Join Page (English)","2026-08-31","passed","2026-08-31","","","",""
"","4993","TC_02 [Vietnamese] - Verify Back button navigates user back to the Dashboard","Recent Match Details Page [Vietnamese]","2026-08-31","passed","2026-08-31","","1. Navigation [Vietnamese]","",""
"","3391","TC_47 [Vietnamese] - Verify active tab indicator updates on each tab click","Profile Page (Vietnamese)","2026-08-31","passed","2026-08-31","","9. Tab Switching","",""
"","241","TC_06 [English] - Verify clicking Team 1 logo navigates to Team 1 details page and back returns to match","Recent Match Details Page [English]","2026-08-31","passed","2026-08-31","","2. Match Header [English]","",""
"","132","TC_11 [English] - Verify lineup pitch shows at least 11 players","Recent Match Details Page [English]","2026-08-31","passed","2026-08-31","","4. Lineups Tab [English]","",""
"","6238","TC_04 [English] — Phone accepts numeric input only and enforces correct digit length","Details Page [English]","2026-08-31","passed","2026-08-31","","","",""
"","4981","TC_29 [Vietnamese] - Verify Overview and Matches tabs display content on Int. Friendly Games 2026 page","Tournament Pages [Vietnamese]","2026-08-31","passed","2026-08-31","","Int. Friendly Games 2026 [Vietnamese]","",""
"","10738","TC_06 [Vietnamese] - Verify Team Details page is reachable and loads correctly from MLS 2026","Team Details Page [Vietnamese]","2026-08-31","passed","2026-08-31","","1. Cross-Tournament Reachability [Vietnamese]","",""
"","105","TC_24 [Vietnamese] - Verify English language option displays 🌐 globe icon and English label","Profile Page (Vietnamese)","2026-08-31","passed","2026-08-31","","5. Preferences Tab","",""
"","1128","TC_10 [English] — A valid name is accepted","Blue Moon — Signup Details Page (English)","2026-08-31","passed","2026-08-31","","","",""
"","1697","TC_09 [English] - Cross-reference link to Privacy Policy navigates correctly","Terms of Use (English)","2026-08-31","passed","2026-08-31","","","",""
"","9501","TC_24 [Vietnamese] - Verify each Recent Result card displays the correct result text and score","Team Details Page [Vietnamese]","2026-08-31","passed","2026-08-31","","4. Recent Results [Vietnamese]","",""
"","18332","TC_44 [Vietnamese] - Verify clicking YouTube row redirects to the YouTube channel in a new tab","Profile Page (Vietnamese)","2026-08-31","broken","2026-08-31","","8. Community Tab – Social Redirections","",""
"","5383","TC_19 [Vietnamese] - Verify navigation to J1 League 26/27 and URL/heading are correct","Tournament Pages [Vietnamese]","2026-08-31","passed","2026-08-31","","J1 League 26/27 [Vietnamese]","",""
"","632","TC_05 [English] - No leftover Vietnamese diacritics in English Terms of Use","Terms of Use (English)","2026-08-31","passed","2026-08-31","","","",""
"","7798","TC_09 [Vietnamese] — An inline validation error/disabled state is shown for an invalid/incomplete phone number","Organic Signup Journey (Vietnamese)","2026-08-31","passed","2026-08-31","","Login/Join Page","",""
"","18237","TC_42 [Vietnamese] - Verify clicking Instagram row redirects to the Instagram profile in a new tab","Profile Page (Vietnamese)","2026-08-31","broken","2026-08-31","","8. Community Tab – Social Redirections","",""
"","3126","TC_11 [Vietnamese] - Verify clicking Terms of Service redirects to the Terms of Service page","Profile Page (Vietnamese)","2026-08-31","passed","2026-08-31","","4. Account Tab","",""
"","5448","TC_19 [English] - Verify navigation to J1 League 26/27 and URL/heading are correct","Tournament Pages [English]","2026-08-31","passed","2026-08-31","","J1 League 26/27 [English]","",""
"","5777","TC_25 [English] — An existing/login number goes DIRECTLY to the Welcome page (Download App page is skipped)","Blue Moon — OTP Page (English)","2026-08-31","passed","2026-08-31","","","",""
"","5321","TC_31 [Vietnamese] - Verify navigation to Club Friendly Games 2026 and URL/heading are correct","Tournament Pages [Vietnamese]","2026-08-31","passed","2026-08-31","","Club Friendly Games 2026 [Vietnamese]","",""
"","80","TC_18 [English] - Verify Profile header Login/Signup button remains visible and functional on Account tab","Profile Page (English)","2026-08-31","passed","2026-08-31","","4. Account Tab","",""
"","211","TC_13 [English] - Verify Team Statistics section heading is displayed","Recent Match Details Page [English]","2026-08-31","passed","2026-08-31","","5. Stats Tab [English]","",""
"","1420","TC_12 [English] - Verify Real-Time Feed section is displayed","Landing Page Validation (English)","2026-08-31","passed","2026-08-31","","","",""
"","3143","TC_01 [English] — Both Signup CTAs are visible and enabled","Blue Moon — Landing Page (English)","2026-08-31","passed","2026-08-31","","","",""
"","154","TC_28 [Vietnamese] - Verify Rankings tab label and standings section heading text are correct","Recent Match Details Page [Vietnamese]","2026-08-31","passed","2026-08-31","","8. Rankings Tab [Vietnamese]","",""
"","9648","TC_33 [Vietnamese] - Verify all sections consistently reflect the same team with no cross-team data leakage","Team Details Page [Vietnamese]","2026-08-31","passed","2026-08-31","","6. Data Integrity [Vietnamese]","",""
"","2099","TC_39 [Vietnamese] — Direct URL to Dashboard page allows proceeding without being bounced to login (guest-accessible by design)","Welcome Page — Direct Access [Vietnamese]","2026-08-31","passed","2026-08-31","","","",""
"","15529","TC_06 [Vietnamese] - Verify a confirmation popup appears when Logout is clicked","Logout (Vietnamese)","2026-08-31","passed","2026-08-31","","1. Logout Control Visibility & Non-Destructive Popup Checks [Vietnamese]","",""
"","8279","TC_01 [English] - Verify user is redirected to Match Details page after clicking a completed match","Recent Match Details Page [English]","2026-08-31","passed","2026-08-31","","1. Navigation [English]","",""
"","9365","TC_29 [English] — Page displays correct heading, welcome message and CTA button","Welcome Page (English)","2026-08-31","passed","2026-08-31","","","",""
"","9372","TC_31 [English] — User is fully authenticated on Dashboard after completing signup","Welcome Page (English)","2026-08-31","passed","2026-08-31","","","",""
"","29941","TC_11 [Vietnamese] - Verify Team Details page is reachable and loads correctly from Club Friendly Games 2026","Team Details Page [Vietnamese]","2026-08-31","skipped","2026-08-31","","1. Cross-Tournament Reachability [Vietnamese]","",""
"","4555","TC_49 [English] - Verify language selection in Preferences tab persists when switching to other tabs and back","Profile Page (English)","2026-08-31","passed","2026-08-31","","9. Tab Switching","",""
"","92","TC_23 [English] - Verify Vietnamese language option displays 🇻🇳 flag and Tiếng Việt sub-label","Profile Page (English)","2026-08-31","passed","2026-08-31","","5. Preferences Tab","",""
"","2444","TC_14 [English] - Verify clicking the Today filter displays filtered match results","Dashboard Validation (English)","2026-08-31","passed","2026-08-31","","","",""
"","1177","TC_08 [English] — Non-numeric characters are rejected in the mobile number field","Blue Moon — Signup Details Page (English)","2026-08-31","passed","2026-08-31","","","",""
"","2632","TC_18 [Vietnamese] - Verify clicking a Trending Series card navigates to the series detail page","Dashboard Validation (Vietnamese)","2026-08-31","passed","2026-08-31","","","",""
"","36","TC_15 [Vietnamese] — Resend OTP shows a countdown immediately after the OTP is sent","OTP Verification [Vietnamese]","2026-08-31","passed","2026-08-31","","","",""
"","57","TC_10 [English] - Verify Terms of Service row is displayed and clickable","Profile Page (English)","2026-08-31","passed","2026-08-31","","4. Account Tab","",""
"","9471","TC_27 [Vietnamese] - Verify an appropriate state is shown when the team has no recent results","Team Details Page [Vietnamese]","2026-08-31","passed","2026-08-31","","4. Recent Results [Vietnamese]","",""
"","4969","TC_20 [English] - Verify Overview and Matches tabs display content on J1 League 26/27 page","Tournament Pages [English]","2026-08-31","passed","2026-08-31","","J1 League 26/27 [English]","",""
"","2315","TC_24 [Vietnamese] - Verify clicking Play by Play tab loads match event content","Recent Match Details Page [Vietnamese]","2026-08-31","passed","2026-08-31","","6. Play by Play Tab [Vietnamese]","",""
"","9104","TC_35 [English] — Language (English) persists consistently across all steps of the journey","E2E Journey (English)","2026-08-31","passed","2026-08-31","","","",""
"","383","TC_03 [English] - Verify the Logout option appears only under the Account tab and not other Settings tabs","Logout (English)","2026-08-31","passed","2026-08-31","","1. Logout Control Visibility & Non-Destructive Popup Checks","",""
"","3178","TC_13 [Vietnamese] - Verify clicking Privacy Policy redirects to the Privacy Policy page","Profile Page (Vietnamese)","2026-08-31","passed","2026-08-31","","4. Account Tab","",""
"","5858","TC_45 [Vietnamese] - Verify Profile page URL is correct after navigating away to Dashboard and returning","Profile Page (Vietnamese)","2026-08-31","passed","2026-08-31","","9. Tab Switching","",""
"","25743","TC_36 [Vietnamese] — Language (Vietnamese) persists consistently across all steps of the journey","E2E Journey [Vietnamese]","2026-08-31","broken","2026-08-31","","","",""
"","15043","TC_12 [English] - Verify no leftover authenticated data is shown after logout completes","Logout (English)","2026-08-31","broken","2026-08-31","","2. Logout Execution & Redirect","",""
"","0","TC_27 [English] — Linking a Telegram account already connected to another SportsFC account shows a conflict message [requires conflicted Telegram test account]","","2026-08-31","skipped","2026-08-31","","","",""
"","6062","TC_06 [English] — Inline validation error is shown for an invalid/incomplete phone number","Details Page [English]","2026-08-31","passed","2026-08-31","","","",""
"","10522","TC_22 [Vietnamese] — Submitting the already-registered phone number reaches OTP dispatch the same as any number (no duplicate-account path)","Organic Signup Journey (Vietnamese)","2026-08-31","passed","2026-08-31","","End-to-End Journeys — entry points reach OTP dispatch","",""
"","3545","TC13 [English] — Team Details page loads for Sevilla via valid URL","Smoke Suite [English]","2026-08-31","passed","2026-08-31","","","",""
"","2532","TC_16 [English] — Continue becomes enabled once Name, Mobile and the checkbox are all valid","Blue Moon — Signup Details Page (English)","2026-08-31","passed","2026-08-31","","","",""
"","5786","TC_13 [English] - Verify navigation to K-League 1 2026 and URL/heading are correct","Tournament Pages [English]","2026-08-31","passed","2026-08-31","","K-League 1 2026 [English]","",""
"","1406","TC_05 [English] - Verify hero headline text element is displayed","Landing Page Validation (English)","2026-08-31","passed","2026-08-31","","","",""
"","5576","TC_22 [Vietnamese] - Verify navigation to CONMEBOL Libertadores 2026 and URL/heading are correct","Tournament Pages [Vietnamese]","2026-08-31","passed","2026-08-31","","CONMEBOL Libertadores 2026 [Vietnamese]","",""
"","1628","TC_17 [Vietnamese] — Login/Signup CTA is no longer displayed after successful login, and a profile avatar is shown instead","Organic Signup Journey (Vietnamese)","2026-08-31","passed","2026-08-31","","Post-Login Dashboard and Settings","",""
"","5109","TC_05 [Vietnamese] - Verify Overview and Matches tabs display content on Africa Cup of Nations Qualification 2026 page","Tournament Pages [Vietnamese]","2026-08-31","passed","2026-08-31","","Africa Cup of Nations Qualification 2026 [Vietnamese]","",""
"","1419","TC_03 [English] - Verify hero ball image is displayed on Landing page","Landing Page Validation (English)","2026-08-31","passed","2026-08-31","","","",""
"","9622","TC_07 [English] - Verify Team Details page is reachable and loads correctly from J1 League 26/27","Team Details Page [English]","2026-08-31","passed","2026-08-31","","1. Cross-Tournament Reachability [English]","",""
"","12058","TC_15 [Vietnamese] - Verify the favorite/star icon reacts to a tap","Team Details Page [Vietnamese]","2026-08-31","passed","2026-08-31","","2. Navigation & Header [Vietnamese]","",""
"","459","TC_37 [Vietnamese] - Verify all 7 social channel icons and rows load without broken images","Profile Page (Vietnamese)","2026-08-31","passed","2026-08-31","","7. Community Tab","",""
"","100","TC_18 [Vietnamese] - Verify Profile header Login/Signup button remains visible and functional on Account tab","Profile Page (Vietnamese)","2026-08-31","passed","2026-08-31","","4. Account Tab","",""
"","1667","TC_20 [English] - Verify The Edge section 'Sign Up' button is displayed and redirects correctly","Landing Page Validation (English)","2026-08-31","passed","2026-08-31","","","",""
"","9630","TC_22 [Vietnamese] - Verify the Recent Results section displays the team's recent matches","Team Details Page [Vietnamese]","2026-08-31","passed","2026-08-31","","4. Recent Results [Vietnamese]","",""
"","2709","TC_08 [English] - Verify Recent Result cards display completed match information","Dashboard Validation (English)","2026-08-31","passed","2026-08-31","","","",""
"","4002","TC_07 [English] - Verify View All option is displayed in the Upcoming section and user is redirected to the Upcoming Matches page after clicking it","Dashboard Validation (English)","2026-08-31","passed","2026-08-31","","","",""
"","2526","TC_30 [English] - Verify Knockout tab presence and Standings tab content on Int. Friendly Games 2026 page","Tournament Pages [English]","2026-08-31","passed","2026-08-31","","Int. Friendly Games 2026 [English]","",""
"","2181","TC_02 [Vietnamese] - Verify Dashboard Logo is displayed","Dashboard Validation (Vietnamese)","2026-08-31","passed","2026-08-31","","","",""
"","9562","TC_27 [English] - Verify an appropriate state is shown when the team has no recent results","Team Details Page [English]","2026-08-31","passed","2026-08-31","","4. Recent Results [English]","",""
"","36","TC_09 [English] - Verify DATA & PRIVACY section heading is displayed correctly in the Account tab","Profile Page (English)","2026-08-31","passed","2026-08-31","","4. Account Tab","",""
"","121","TC_19 [Vietnamese] - Verify clicking Preferences tab makes it active and loads Language section with language options","Profile Page (Vietnamese)","2026-08-31","passed","2026-08-31","","5. Preferences Tab","",""
"","3053","TC_15 [Vietnamese] - Verify Knockout tab presence and Standings tab content on K-League 1 2026 page","Tournament Pages [Vietnamese]","2026-08-31","passed","2026-08-31","","K-League 1 2026 [Vietnamese]","",""
"","53246","TC_22 [Vietnamese] — Submitting an expired OTP is rejected with an appropriate error message","OTP Verification [Vietnamese]","2026-08-31","failed","2026-08-31","","","",""
"","25882","TC_33 [Vietnamese] — Complete ""Để sau"" path: Details → OTP → skip Telegram → Welcome → Dashboard","E2E Journey [Vietnamese]","2026-08-31","broken","2026-08-31","","","",""
"","9971","TC_02 [English] - Verify Team Details page is reachable and loads correctly from Africa Cup of Nations Qualification 2026","Team Details Page [English]","2026-08-31","passed","2026-08-31","","1. Cross-Tournament Reachability [English]","",""
"","5310","TC_31 [English] - Verify navigation to Club Friendly Games 2026 and URL/heading are correct","Tournament Pages [English]","2026-08-31","passed","2026-08-31","","Club Friendly Games 2026 [English]","",""
"","35","TC_34 [English] - Verify the JOIN OUR PUBLIC CHANNELS section heading is displayed correctly","Profile Page (English)","2026-08-31","passed","2026-08-31","","7. Community Tab","",""
"","9847","TC_13 [Vietnamese] - Verify the back arrow navigates to the previous page","Team Details Page [Vietnamese]","2026-08-31","passed","2026-08-31","","2. Navigation & Header [Vietnamese]","",""
"","67","TC_07 [English] - Verify Preferences tab is the default active tab on page load","Profile Page (English)","2026-08-31","passed","2026-08-31","","3. Tab Navigation","",""
"","2586","TC_11 [English] — Phone field normalizes extra formatting characters to digits only","Signup Journey — Join Page (English)","2026-08-31","passed","2026-08-31","","","",""
"","2457","TC_32 [English] - Verify an invalid/non-existent team slug is handled gracefully","Team Details Page [English]","2026-08-31","passed","2026-08-31","","6. Data Integrity [English]","",""
"","5790","TC05 [English] — Correct OTP navigates user to Link Telegram page","Smoke Suite [English]","2026-08-31","passed","2026-08-31","","","",""
"","7980","TC_18 [English] — Resend OTP shows countdown immediately after page load","OTP Verification (English)","2026-08-31","passed","2026-08-31","","","",""
"","4792","TC_24 [English] - Verify Knockout tab presence and Standings tab content on CONMEBOL Libertadores 2026 page","Tournament Pages [English]","2026-08-31","passed","2026-08-31","","CONMEBOL Libertadores 2026 [English]","",""
"","6492","TC22 [English] — Team logo/crest is displayed correctly","Smoke Suite [English]","2026-08-31","passed","2026-08-31","","","",""
"","6408","TC22 [Vietnamese] — Team logo/crest is displayed correctly","Smoke Suite [Vietnamese]","2026-08-31","passed","2026-08-31","","","",""
"","31","TC_23 [English] - Verify Play by Play tab is displayed with correct label","Recent Match Details Page [English]","2026-08-31","passed","2026-08-31","","6. Play by Play Tab [English]","",""
"","146","TC_20 [Vietnamese] - Verify stat rows display numeric comparison values for both teams","Recent Match Details Page [Vietnamese]","2026-08-31","passed","2026-08-31","","5. Stats Tab [Vietnamese]","",""
"","10854","TC_36 [English] — User who exits at Link Telegram can resume onboarding on return","E2E Journey (English)","2026-08-31","passed","2026-08-31","","","",""
"","425","TC_17 [English] — OTP field accepts numeric input only","OTP Verification [English]","2026-08-31","passed","2026-08-31","","","",""
"","5705","TC_01 [Vietnamese] — Sign Up CTA on landing navigates to the Details page","Red Journey V4 (Vietnamese) — Landing Page","2026-08-31","passed","2026-08-31","","","",""
"","1565","TC_11 [English] - Verify Personalisation section 'Sign Up' button is displayed and redirects correctly","Landing Page Validation (English)","2026-08-31","passed","2026-08-31","","","",""
"","9643","TC_18 [English] - Verify the team name and competition context line display correctly","Team Details Page [English]","2026-08-31","passed","2026-08-31","","2. Navigation & Header [English]","",""
"","2890","TC_56 [English] - Verify Profile page is fully responsive on mobile viewport 375x667","Profile Page (English)","2026-08-31","passed","2026-08-31","","11. UI & Responsive","",""
"","4758","TC20 [English] — Team Details page loads successfully via an upcoming match's team link","Smoke Suite [English]","2026-08-31","passed","2026-08-31","","","",""
"","9611","TC_19 [Vietnamese] - Verify Group position and Last 10 record display correctly for a club team","Team Details Page [Vietnamese]","2026-08-31","passed","2026-08-31","","3. Stats [Vietnamese]","",""
"","120220","TC_03 [Vietnamese] - Verify header shows team logos, team names and competition name","Recent Match Details Page [Vietnamese]","2026-08-31","broken","2026-08-31","","2. Match Header [Vietnamese]","",""
"","595","TC_17 [English] - Verify Terms of Service, Privacy Policy and Cookie Policy all redirect to unique pages","Profile Page (English)","2026-08-31","passed","2026-08-31","","4. Account Tab","",""
"","981","TC_40 [English] — Verify OTP button stays disabled until the 6th digit is entered, then a submission is triggered","OTP Verification — Wrong-Attempt Tests [English]","2026-08-31","passed","2026-08-31","","","",""
"","23310","TC_10 [English] — Repeated rapid Sign Up submissions are rate-limited or accepted","Details Page [English]","2026-08-31","passed","2026-08-31","","","",""
"","53","TC_10 [Vietnamese] - Verify Terms of Service row is displayed and clickable","Profile Page (Vietnamese)","2026-08-31","passed","2026-08-31","","4. Account Tab","",""
"","401","TC_03 [Vietnamese] - Verify the Logout option appears only under the Account tab and not other Settings tabs","Logout (Vietnamese)","2026-08-31","passed","2026-08-31","","1. Logout Control Visibility & Non-Destructive Popup Checks [Vietnamese]","",""
"","1662","TC_03 [English] — Clicking the second Signup CTA navigates to the same Signup Details page","Blue Moon — Landing Page (English)","2026-08-31","passed","2026-08-31","","","",""
"","2620","TC_09 [English] — A number shorter than 10 digits keeps Continue disabled","Blue Moon — Signup Details Page (English)","2026-08-31","passed","2026-08-31","","","",""
"","38727","TC_17 [Vietnamese] - Verify clicking a Today Match card navigates to the match detail page","Dashboard Validation (Vietnamese)","2026-08-31","broken","2026-08-31","","","",""
"","7035","TC08 [Vietnamese] — User is fully authenticated on Dashboard after completing signup","Smoke Suite [Vietnamese]","2026-08-31","passed","2026-08-31","","","",""
"","3091","TC_07 [Vietnamese] — Terms/Privacy links preserve the entered phone number","Details Page [Vietnamese]","2026-08-31","passed","2026-08-31","","","",""
"","40047","TC_10 [English] - Verify the user is redirected to the Login/Landing page after logout","Logout (English)","2026-08-31","broken","2026-08-31","","2. Logout Execution & Redirect","",""
"","197","TC_16 [English] - Verify Defense section shows numeric stat comparison values","Recent Match Details Page [English]","2026-08-31","passed","2026-08-31","","5. Stats Tab [English]","",""
"","5694","TC_41 [Vietnamese] - Verify clicking Facebook row redirects to the Facebook page in a new tab","Profile Page (Vietnamese)","2026-08-31","passed","2026-08-31","","8. Community Tab – Social Redirections","",""
"","30130","TC_29 [English] - Verify standings table shows at least 4 team entries","Recent Match Details Page [English]","2026-08-31","failed","2026-08-31","","8. Rankings Tab [English]","",""
"","12387","TC_23 [English] — Network failure during OTP verification shows an appropriate error","OTP Verification (English)","2026-08-31","passed","2026-08-31","","","",""
"","498","TC_08 [English] - Governing law (Samoa) jurisdiction clause is present","Terms of Use (English)","2026-08-31","passed","2026-08-31","","","",""
"","6922","TC_08 [English] — An inline validation error/disabled state is shown when Continue is clicked with an empty phone number field","Organic Signup Journey (English)","2026-08-31","passed","2026-08-31","","Login/Join Page","",""
"","2766","TC26 [Vietnamese] — Profile header displays Guest state and Login/Signup button","Smoke Suite [Vietnamese]","2026-08-31","passed","2026-08-31","","","",""
"","9843","TC_10 [Vietnamese] - Verify Team Details page is reachable and loads correctly from Int. Friendly Games 2026","Team Details Page [Vietnamese]","2026-08-31","passed","2026-08-31","","1. Cross-Tournament Reachability [Vietnamese]","",""
"","2911","TC_15 [English] - Verify clicking Cookie Policy redirects to the Cookie Policy page","Profile Page (English)","2026-08-31","passed","2026-08-31","","4. Account Tab","",""
