"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1929","TC_06 [English] — Selecting India (+91) updates the mobile field prefix","Blue Moon — Signup Details Page (English)","2026-09-01","passed","2026-09-01","","","",""
"","4383","SET-001 [Vietnamese] - Verify the Beat SFC section is NOT displayed on Settings > Account tab for a logged-out user","Beat SFC [Vietnamese]","2026-09-01","passed","2026-09-01","","Settings - Account Tab - Beat SFC Section (Guest) [Vietnamese]","",""
"","6426","OV-001 [English] - Verify 'Next Match' section label is displayed on Overview tab","Beat SFC [English]","2026-09-01","passed","2026-09-01","","Overview Page - Next Match Widget [English]","",""
"","23815","SIGNUP-013 [Vietnamese] - Verify the 'Resend SMS' countdown timer behavior","Beat SFC [Vietnamese]","2026-09-01","broken","2026-09-01","","Express Signup - Login/OTP Popup [Vietnamese]","",""
"","5279","OV-008 [Vietnamese] - Verify clicking 'Xem tất cả' (View all) link inside the Beat Aiko banner navigates correctly","Beat SFC [Vietnamese]","2026-09-01","passed","2026-09-01","","Overview Page - Next Match Widget [Vietnamese]","",""
"","20099","""before all"" hook for Beat SFC Additional Modules (Authenticated) [Vietnamese]","","2026-09-01","broken","2026-09-01","","","",""
"","4300","TC_01 [English] - Verify Dashboard URL","Dashboard Validation (English)","2026-09-01","passed","2026-09-01","","","",""
"","2779","TC_14 [English] - Verify clicking the Today filter displays filtered match results","Dashboard Validation (English)","2026-09-01","passed","2026-09-01","","","",""
"","4901","MD-PRE-005 [Vietnamese] - Verify clicking Team B WIN in Guess the Winner triggers the Express Signup popup","Beat SFC [Vietnamese]","2026-09-01","passed","2026-09-01","","Match Details - Beat Aiko Widgets (Pre-login) [Vietnamese]","",""
"","67","TC_26 [English] — Reached directly after OTP for an existing account, with the Welcome CTA visible","Blue Moon — Welcome Page (existing/login number) (English)","2026-09-01","passed","2026-09-01","","","",""
"","6565","OV-001 [Vietnamese] - Verify 'Next Match' section label is displayed on Overview tab","Beat SFC [Vietnamese]","2026-09-01","passed","2026-09-01","","Overview Page - Next Match Widget [Vietnamese]","",""
"","4505","SIGNUP-009 [English] - Verify 'Continue' button becomes enabled once a valid 10-digit mobile number is entered","Beat SFC [English]","2026-09-01","passed","2026-09-01","","Express Signup - Login/OTP Popup [English]","",""
"","2126","TC_02 [English] — Clicking the first Signup CTA navigates to the Signup Details page","Blue Moon — Landing Page (English)","2026-09-01","passed","2026-09-01","","","",""
"","21115","TC_23 [English] — Repeated incorrect OTP attempts are handled gracefully (no crash, consistent error/lockout)","Blue Moon — OTP Page (English)","2026-09-01","passed","2026-09-01","","","",""
"","2819","TC_12 [English] - Verify match cards are displayed without any UI distortion","Dashboard Validation (English)","2026-09-01","passed","2026-09-01","","","",""
"","19415","SIGNUP-005 [Vietnamese] - Verify searching by dial code filters the country list","Beat SFC [Vietnamese]","2026-09-01","broken","2026-09-01","","Express Signup - Login/OTP Popup [Vietnamese]","",""
"","4930","MD-PRE-010 [English] - Verify clicking option '1' in What's Your Take triggers the Express Signup popup","Beat SFC [English]","2026-09-01","passed","2026-09-01","","Match Details - Beat Aiko Widgets (Pre-login) [English]","",""
"","4636","SIGNUP-008 [English] - Verify 'Continue' button stays disabled while the mobile number is incomplete (< 10 digits)","Beat SFC [English]","2026-09-01","passed","2026-09-01","","Express Signup - Login/OTP Popup [English]","",""
"","2926","TC_07 [English] - Verify View All option is displayed in the Upcoming section and user is redirected to the Upcoming Matches page after clicking it","Dashboard Validation (English)","2026-09-01","passed","2026-09-01","","","",""
"","4959","MD-PRE-007 [English] - Verify clicking 'Yes' in Cast Your Vote triggers the Express Signup popup","Beat SFC [English]","2026-09-01","passed","2026-09-01","","Match Details - Beat Aiko Widgets (Pre-login) [English]","",""
"","2658","TC_06 [English] - Verify Today Matches, Trending Series, Upcoming Matches and Recent Results sections are displayed on the Dashboard page","Dashboard Validation (English)","2026-09-01","passed","2026-09-01","","","",""
"","19448","SIGNUP-007 [English] - Verify closing the Select Country modal via the 'X' icon retains the previously selected country","Beat SFC [English]","2026-09-01","broken","2026-09-01","","Express Signup - Login/OTP Popup [English]","",""
"","1022","TC_12 [English] — Continue is disabled by default on a freshly loaded page","Blue Moon — Signup Details Page (English)","2026-09-01","passed","2026-09-01","","","",""
"","19484","SIGNUP-004 [English] - Verify searching by country name filters the country list","Beat SFC [English]","2026-09-01","broken","2026-09-01","","Express Signup - Login/OTP Popup [English]","",""
"","4904","MD-PRE-003 [Vietnamese] - Verify clicking Team A WIN in Guess the Winner triggers the Express Signup popup","Beat SFC [Vietnamese]","2026-09-01","passed","2026-09-01","","Match Details - Beat Aiko Widgets (Pre-login) [Vietnamese]","",""
"","19350","SIGNUP-004 [Vietnamese] - Verify searching by country name filters the country list","Beat SFC [Vietnamese]","2026-09-01","broken","2026-09-01","","Express Signup - Login/OTP Popup [Vietnamese]","",""
"","2626","TC_11 [English] - Verify Dashboard sections are displayed in the correct sequence","Dashboard Validation (English)","2026-09-01","failed","2026-09-01","","","",""
"","4607","MD-PRE-001 [English] - Verify navigating to Match Details via the Match Card (not the banner) shows no popup and all 3 Beat Aiko sections are visible","Beat SFC [English]","2026-09-01","passed","2026-09-01","","Match Details - Beat Aiko Widgets (Pre-login) [English]","",""
"","19739","SIGNUP-003 [Vietnamese] - Verify clicking the country-code dropdown opens the 'Select Country' modal","Beat SFC [Vietnamese]","2026-09-01","broken","2026-09-01","","Express Signup - Login/OTP Popup [Vietnamese]","",""
"","1152","TC_10 [English] — A valid name is accepted","Blue Moon — Signup Details Page (English)","2026-09-01","passed","2026-09-01","","","",""
"","5037","SIGNUP-018 [English] - Verify the Express Signup popup can be dismissed without completing signup, leaving the user logged out","Beat SFC [English]","2026-09-01","passed","2026-09-01","","Express Signup - Login/OTP Popup [English]","",""
"","2611","TC_16 [English] — Continue becomes enabled once Name, Mobile and the checkbox are all valid","Blue Moon — Signup Details Page (English)","2026-09-01","passed","2026-09-01","","","",""
"","47","TC_22 [English] — Submitting with the OTP field empty does not attempt verification","Blue Moon — OTP Page (English)","2026-09-01","passed","2026-09-01","","","",""
"","2664","TC_09 [English] — A number shorter than 10 digits keeps Continue disabled","Blue Moon — Signup Details Page (English)","2026-09-01","passed","2026-09-01","","","",""
"","2827","TC_15 [English] - Verify clicking the Tomorrow filter displays filtered match results","Dashboard Validation (English)","2026-09-01","passed","2026-09-01","","","",""
"","4884","MD-PRE-013 [English] - Verify clicking option '4+' in What's Your Take triggers the Express Signup popup","Beat SFC [English]","2026-09-01","passed","2026-09-01","","Match Details - Beat Aiko Widgets (Pre-login) [English]","",""
"","28180","TC_28 [English] — The existing/login number can be reused for another full login without Firebase cleanup","Blue Moon — Welcome Page (existing/login number) (English)","2026-09-01","passed","2026-09-01","","","",""
"","4087","OV-004 [English] - Verify clicking the Match Card (outside the Beat Aiko banner) navigates to Match Details with NO popup","Beat SFC [English]","2026-09-01","passed","2026-09-01","","Overview Page - Next Match Widget [English]","",""
"","4584","SIGNUP-008 [Vietnamese] - Verify 'Continue' button stays disabled while the mobile number is incomplete (< 10 digits)","Beat SFC [Vietnamese]","2026-09-01","passed","2026-09-01","","Express Signup - Login/OTP Popup [Vietnamese]","",""
"","1176","TC_13 [English] — Continue stays disabled with only the name filled","Blue Moon — Signup Details Page (English)","2026-09-01","passed","2026-09-01","","","",""
"","4552","OV-005 [Vietnamese] - Verify clicking the Team A CTA in the Beat Aiko banner navigates to Match Details AND triggers the Express Signup popup","Beat SFC [Vietnamese]","2026-09-01","passed","2026-09-01","","Overview Page - Next Match Widget [Vietnamese]","",""
"","19548","SIGNUP-011 [Vietnamese] - Verify the OTP screen displays 6 individual single-digit input boxes","Beat SFC [Vietnamese]","2026-09-01","broken","2026-09-01","","Express Signup - Login/OTP Popup [Vietnamese]","",""
"","2954","TC_17 [English] - Verify clicking a Today Match card navigates to the match detail page","Dashboard Validation (English)","2026-09-01","passed","2026-09-01","","","",""
"","4515","MD-PRE-006 [Vietnamese] - Verify 'ĐÁNH BẠI SFC · BÌNH CHỌN!' (Cast Your Vote) section displays correctly","Beat SFC [Vietnamese]","2026-09-01","passed","2026-09-01","","Match Details - Beat Aiko Widgets (Pre-login) [Vietnamese]","",""
"","2995","TC_01 [English] — Both Signup CTAs are visible and enabled","Blue Moon — Landing Page (English)","2026-09-01","passed","2026-09-01","","","",""
"","19601","SIGNUP-010 [English] - Verify clicking 'Continue' with a valid mobile number navigates to the OTP Verification screen","Beat SFC [English]","2026-09-01","broken","2026-09-01","","Express Signup - Login/OTP Popup [English]","",""
"","2632","TC_08 [English] - Verify Recent Result cards display completed match information","Dashboard Validation (English)","2026-09-01","passed","2026-09-01","","","",""
"","19383","SIGNUP-006 [Vietnamese] - Verify selecting India (+91) from the Select Country modal updates the phone field and closes the modal","Beat SFC [Vietnamese]","2026-09-01","broken","2026-09-01","","Express Signup - Login/OTP Popup [Vietnamese]","",""
"","2634","TC_11 [English] — Blank/whitespace-only name keeps Continue disabled","Blue Moon — Signup Details Page (English)","2026-09-01","passed","2026-09-01","","","",""
"","4374","OV-003 [English] - Verify Beat Aiko (Beat SFC) promotional banner displays correctly under the Match Card","Beat SFC [English]","2026-09-01","passed","2026-09-01","","Overview Page - Next Match Widget [English]","",""
"","4466","OV-006 [Vietnamese] - Verify clicking the 'Hòa' (Draw) CTA in the Beat Aiko banner navigates to Match Details AND triggers the Express Signup popup","Beat SFC [Vietnamese]","2026-09-01","passed","2026-09-01","","Overview Page - Next Match Widget [Vietnamese]","",""
"","2557","TC_02 [English] - Verify Dashboard Logo is displayed","Dashboard Validation (English)","2026-09-01","passed","2026-09-01","","","",""
"","23865","SIGNUP-014 [English] - Verify 'Go back to login methods' link returns to the phone number entry screen","Beat SFC [English]","2026-09-01","broken","2026-09-01","","Express Signup - Login/OTP Popup [English]","",""
"","4359","SIGNUP-017 [English] - Verify 'T&C' and 'Privacy policy' links in the popup footer are present","Beat SFC [English]","2026-09-01","passed","2026-09-01","","Express Signup - Login/OTP Popup [English]","",""
"","5194","SIGNUP-002 [English] - Verify 'Continue' button is disabled when the phone number field is empty","Beat SFC [English]","2026-09-01","passed","2026-09-01","","Express Signup - Login/OTP Popup [English]","",""
"","3045","TC_13 [English] - Verify Dashboard page loads without any broken UI elements","Dashboard Validation (English)","2026-09-01","passed","2026-09-01","","","",""
"","4361","MD-PRE-015 [Vietnamese] - Verify the Leaderboard teaser is NOT shown when the user is logged out","Beat SFC [Vietnamese]","2026-09-01","passed","2026-09-01","","Match Details - Beat Aiko Widgets (Pre-login) [Vietnamese]","",""
"","2943","TC_18 [English] - Verify clicking a Trending Series card navigates to the series detail page","Dashboard Validation (English)","2026-09-01","passed","2026-09-01","","","",""
"","23916","SIGNUP-012 [Vietnamese] - Verify entering an incorrect OTP shows an inline validation error","Beat SFC [Vietnamese]","2026-09-01","broken","2026-09-01","","Express Signup - Login/OTP Popup [Vietnamese]","",""
"","19367","SIGNUP-006 [English] - Verify selecting India (+91) from the Select Country modal updates the phone field and closes the modal","Beat SFC [English]","2026-09-01","broken","2026-09-01","","Express Signup - Login/OTP Popup [English]","",""
"","4727","OV-002 [English] - Verify Match Card displays correct match summary details","Beat SFC [English]","2026-09-01","passed","2026-09-01","","Overview Page - Next Match Widget [English]","",""
"","180","TC_27 [English] — Clicking the Welcome CTA redirects to the Dashboard","Blue Moon — Welcome Page (existing/login number) (English)","2026-09-01","passed","2026-09-01","","","",""
"","2507","TC_05 [English] — Country code dropdown shows a default value and opens to a scrollable country list","Blue Moon — Signup Details Page (English)","2026-09-01","passed","2026-09-01","","","",""
"","4893","MD-PRE-013 [Vietnamese] - Verify clicking option '4+' in What's Your Take triggers the Express Signup popup","Beat SFC [Vietnamese]","2026-09-01","passed","2026-09-01","","Match Details - Beat Aiko Widgets (Pre-login) [Vietnamese]","",""
"","3161","TC_04 [English] - Verify Dashboard Filters are displayed","Dashboard Validation (English)","2026-09-01","passed","2026-09-01","","","",""
"","4604","SIGNUP-009 [Vietnamese] - Verify 'Continue' button becomes enabled once a valid 10-digit mobile number is entered","Beat SFC [Vietnamese]","2026-09-01","passed","2026-09-01","","Express Signup - Login/OTP Popup [Vietnamese]","",""
"","2311","TC_15 [English] — Continue stays disabled when the T&C checkbox is unchecked, even with valid Name + Mobile","Blue Moon — Signup Details Page (English)","2026-09-01","passed","2026-09-01","","","",""
"","4546","MD-PRE-009 [Vietnamese] - Verify 'ĐÁNH BẠI SFC · BẠN NGHĨ SAO?' section displays correctly","Beat SFC [Vietnamese]","2026-09-01","passed","2026-09-01","","Match Details - Beat Aiko Widgets (Pre-login) [Vietnamese]","",""
"","24033","SIGNUP-012 [English] - Verify entering an incorrect OTP shows an inline validation error","Beat SFC [English]","2026-09-01","broken","2026-09-01","","Express Signup - Login/OTP Popup [English]","",""
"","24019","SIGNUP-016 [Vietnamese] - Verify user session becomes authenticated after successful OTP verification","Beat SFC [Vietnamese]","2026-09-01","broken","2026-09-01","","Express Signup - Login/OTP Popup [Vietnamese]","",""
"","4603","MD-PRE-009 [English] - Verify 'BEAT SFC · WHAT'S YOUR TAKE?' section displays correctly","Beat SFC [English]","2026-09-01","passed","2026-09-01","","Match Details - Beat Aiko Widgets (Pre-login) [English]","",""
"","4873","MD-PRE-012 [English] - Verify clicking option '3' in What's Your Take triggers the Express Signup popup","Beat SFC [English]","2026-09-01","passed","2026-09-01","","Match Details - Beat Aiko Widgets (Pre-login) [English]","",""
"","2581","TC_14 [English] — Continue stays disabled with only the mobile number filled","Blue Moon — Signup Details Page (English)","2026-09-01","passed","2026-09-01","","","",""
"","23966","SIGNUP-015 [Vietnamese] - Verify entering the correct OTP navigates to the success confirmation screen","Beat SFC [Vietnamese]","2026-09-01","broken","2026-09-01","","Express Signup - Login/OTP Popup [Vietnamese]","",""
"","5333","OV-005 [English] - Verify clicking the Team A CTA in the Beat Aiko banner navigates to Match Details AND triggers the Express Signup popup","Beat SFC [English]","2026-09-01","passed","2026-09-01","","Overview Page - Next Match Widget [English]","",""
"","4900","MD-PRE-008 [English] - Verify clicking 'No' in Cast Your Vote triggers the Express Signup popup","Beat SFC [English]","2026-09-01","passed","2026-09-01","","Match Details - Beat Aiko Widgets (Pre-login) [English]","",""
"","24015","SIGNUP-016 [English] - Verify user session becomes authenticated after successful OTP verification","Beat SFC [English]","2026-09-01","broken","2026-09-01","","Express Signup - Login/OTP Popup [English]","",""
"","4951","MD-PRE-005 [English] - Verify clicking Team B WIN in Guess the Winner triggers the Express Signup popup","Beat SFC [English]","2026-09-01","passed","2026-09-01","","Match Details - Beat Aiko Widgets (Pre-login) [English]","",""
"","1122","TC_08 [English] — Non-numeric characters are rejected in the mobile number field","Blue Moon — Signup Details Page (English)","2026-09-01","passed","2026-09-01","","","",""
"","5506","MD-PRE-014 [Vietnamese] - Verify 'Xem thêm 2 phân tích' link expands/collapses additional insights without requiring login","Beat SFC [Vietnamese]","2026-09-01","passed","2026-09-01","","Match Details - Beat Aiko Widgets (Pre-login) [Vietnamese]","",""
"","23982","SIGNUP-013 [English] - Verify the 'Resend SMS' countdown timer behavior","Beat SFC [English]","2026-09-01","broken","2026-09-01","","Express Signup - Login/OTP Popup [English]","",""
"","4408","OV-006 [English] - Verify clicking the 'Draw' CTA in the Beat Aiko banner navigates to Match Details AND triggers the Express Signup popup","Beat SFC [English]","2026-09-01","passed","2026-09-01","","Overview Page - Next Match Widget [English]","",""
"","5471","MD-PRE-014 [English] - Verify 'See 2 more insights' link expands/collapses additional insights without requiring login","Beat SFC [English]","2026-09-01","passed","2026-09-01","","Match Details - Beat Aiko Widgets (Pre-login) [English]","",""
"","5003","MD-PRE-010 [Vietnamese] - Verify clicking option '1' in What's Your Take triggers the Express Signup popup","Beat SFC [Vietnamese]","2026-09-01","passed","2026-09-01","","Match Details - Beat Aiko Widgets (Pre-login) [Vietnamese]","",""
"","2879","TC_09 [English] - Verify View All option is displayed in the Recent Results section and user is redirected to the Recent Results page after clicking it","Dashboard Validation (English)","2026-09-01","passed","2026-09-01","","","",""
"","3012","TC_19 [English] - Verify clicking an Upcoming match card navigates to the match detail page","Dashboard Validation (English)","2026-09-01","passed","2026-09-01","","","",""
"","24647","SIGNUP-001 [English] - Verify default country code is pre-selected based on geo-location","Beat SFC [English]","2026-09-01","failed","2026-09-01","","Express Signup - Login/OTP Popup [English]","",""
"","364","TC_20 [English] — Verify OTP stays disabled while the OTP input is empty or partially filled","Blue Moon — OTP Page (English)","2026-09-01","passed","2026-09-01","","","",""
"","2748","TC_05 [English] - verify FIFA world cup banner is displayed and after clicking on it, It redirects to the FIFA page","Dashboard Validation (English)","2026-09-01","passed","2026-09-01","","","",""
"","4475","OV-003 [Vietnamese] - Verify Beat Aiko (Beat SFC) promotional banner displays correctly under the Match Card","Beat SFC [Vietnamese]","2026-09-01","passed","2026-09-01","","Overview Page - Next Match Widget [Vietnamese]","",""
"","2793","TC_03 [English] - Verify Profile Icon is displayed","Dashboard Validation (English)","2026-09-01","passed","2026-09-01","","","",""
"","4831","MD-PRE-004 [Vietnamese] - Verify clicking 'Hòa' (Draw) in Guess the Winner triggers the Express Signup popup","Beat SFC [Vietnamese]","2026-09-01","passed","2026-09-01","","Match Details - Beat Aiko Widgets (Pre-login) [Vietnamese]","",""
"","4360","SIGNUP-017 [Vietnamese] - Verify 'T&C' and 'Privacy policy' links in the popup footer are present","Beat SFC [Vietnamese]","2026-09-01","passed","2026-09-01","","Express Signup - Login/OTP Popup [Vietnamese]","",""
