"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","25192","TC007 - TC008 - Verify View All option is displayed in the Upcoming section and user is redirected to the Upcoming Matches page after clicking it","Dashboard Validation","2026-08-18","failed","2026-08-18","","","",""
"","394","TC_PR_34 - Verify all 7 social channel links are enabled and clickable in the Community tab","Profile Page","2026-08-18","passed","2026-08-18","","7. Community Tab","",""
"","1555","TC014 - Verify Prediction card with Argentina and France data is displayed","Landing Page Validation","2026-08-18","passed","2026-08-18","","","",""
"","1609","TC024 - Verify footer with copyright is displayed at the bottom of the Landing page","Landing Page Validation","2026-08-18","passed","2026-08-18","","","",""
"","11498","TC_LO_05 - Verify the Logout button is reachable and operable via keyboard","Logout","2026-08-18","broken","2026-08-18","","1. Logout Control Visibility & Non-Destructive Popup Checks","",""
"","6446","TC_06 [Vietnamese] — Country code selector allows changing the default country code to another country","Organic Signup Journey (Vietnamese)","2026-08-18","passed","2026-08-18","","Login/Join Page","",""
"","15058","TC_E2E01 — Complete ""Để sau"" path: join → OTP → skip Telegram → welcome → Dashboard","E2E Journey","2026-08-18","broken","2026-08-18","","","",""
"","1019","PP-VN05 — All 15 numbered sections are present in Vietnamese","Privacy Policy — Vietnamese","2026-08-18","passed","2026-08-18","","","",""
"","9191","TC_09 [Vietnamese] — An inline validation error/disabled state is shown for an invalid/incomplete phone number","Organic Signup Journey (Vietnamese)","2026-08-18","passed","2026-08-18","","Login/Join Page","",""
"","2831","PP-EN05 — All 15 numbered sections are present","Privacy Policy — English","2026-08-18","passed","2026-08-18","","","",""
"","3145","TC_PR_53 - Verify Login/Signup button is visible across all three profile tabs for a guest user","Profile Page","2026-08-18","passed","2026-08-18","","10. Edge Cases","",""
"","49","TC_PR_GU1 - Verify guest user name and Login/Signup button are displayed correctly in Vietnamese","Profile Page","2026-08-18","passed","2026-08-18","","6. Guest User","",""
"","4341","PP-EN01 + PP-EN02 — Privacy Policy page loads in English with correct heading","Privacy Policy — English","2026-08-18","passed","2026-08-18","","","",""
"","1671","TC020 - Verify The Edge section 'Đăng ký' (Sign Up) button is displayed and redirects correctly","Landing Page Validation","2026-08-18","passed","2026-08-18","","","",""
"","1422","TC012 - Verify Real-Time Feed section is displayed","Landing Page Validation","2026-08-18","passed","2026-08-18","","","",""
"","9609","TC_01 [Vietnamese] — Guest user can access the Dashboard directly and the Login/Signup CTA is displayed in the header","Organic Signup Journey (Vietnamese)","2026-08-18","passed","2026-08-18","","Guest Dashboard","",""
"","1493","TC010 - Verify Personalisation interest chip images (FIFA WC™, Brazil, Neymar Jr.) are displayed","Landing Page Validation","2026-08-18","passed","2026-08-18","","","",""
"","1356","TC017 - Verify The Edge section widgets (MATCH PREDICTION, KEY INSIGHTS) are displayed","Landing Page Validation","2026-08-18","passed","2026-08-18","","","",""
"","3299","TOU-EN11 — Browser tab title contains ""Terms of Use""","Terms of Use — English","2026-08-18","passed","2026-08-18","","","",""
"","90056","TC_PR_04 - Verify Profile header displays Guest username and Login/Signup button for guest user","Profile Page","2026-08-18","broken","2026-08-18","","2. Profile Header","",""
"","2613","TC_PR_56 - Verify Profile page loads within 5 seconds","Profile Page","2026-08-18","passed","2026-08-18","","12. Performance","",""
"","22248","TC006 - Verify Today Matches, Trending Series, Upcoming Matches and Recent Results sections are displayed on the Dashboard page","Dashboard Validation","2026-08-18","failed","2026-08-18","","","",""
"","11440","TC_20 [English] — Header Login/Signup CTA path reaches OTP dispatch","Organic Signup Journey (English)","2026-08-18","passed","2026-08-18","","End-to-End Journeys — entry points reach OTP dispatch","",""
"","56","TC_LO_12 - Verify no leftover authenticated data is shown after logout completes","Logout","2026-08-18","failed","2026-08-18","","2. Logout Execution & Redirect","",""
"","4628","TC03 — Country code selector changes from default +84 to +91","Signup Journey — Join Page","2026-08-18","failed","2026-08-18","","","",""
"","1647","TC12 — Phone and name fields are safe against injection-style input","Signup Journey — Join Page","2026-08-18","passed","2026-08-18","","","",""
"","33512","TC_PR_01 - Verify Profile page loads successfully via direct URL with all three tabs visible","Profile Page","2026-08-18","broken","2026-08-18","","1. Page Load","",""
"","4521","TC_PR_47 - Verify language selection in Preferences tab persists when switching to other tabs and back","Profile Page","2026-08-18","passed","2026-08-18","","9. Tab Switching","",""
"","3070","PP-EN07 — Support email (support@sportsfc.fans) is present","Privacy Policy — English","2026-08-18","passed","2026-08-18","","","",""
"","141","TC_12 [Vietnamese] — Page displays the exact phone number entered, 6 separate OTP boxes, and an active resend countdown","Organic Signup Journey (Vietnamese)","2026-08-18","passed","2026-08-18","","OTP Page — submission and display","",""
"","3243","TC_PR_44 - Verify switching between all three tabs works correctly with no content overlap","Profile Page","2026-08-18","passed","2026-08-18","","9. Tab Switching","",""
"","855","TC_WP04 — Direct URL to Dashboard page allows proceeding to Dashboard","Welcome Page — Direct Access","2026-08-18","passed","2026-08-18","","","",""
"","182","TC_PR_31 - Verify clicking Community tab makes it active and loads all 7 social channels","Profile Page","2026-08-18","passed","2026-08-18","","7. Community Tab","",""
"","1647","TC008 - Verify all four feature cards are displayed","Landing Page Validation","2026-08-18","passed","2026-08-18","","","",""
"","2638","TC010 - Verify Dashboard page is vertically scrollable","Dashboard Validation","2026-08-18","passed","2026-08-18","","","",""
"","3289","PP-EN04 — Company name (RICH ABLE DEVELOPMENTS LIMITED) and Samoa address are unchanged","Privacy Policy — English","2026-08-18","passed","2026-08-18","","","",""
"","1612","TC006 - Verify hero description text element is displayed","Landing Page Validation","2026-08-18","passed","2026-08-18","","","",""
"","2999","PP-EN06 — No leftover Vietnamese diacritics in English page","Privacy Policy — English","2026-08-18","passed","2026-08-18","","","",""
"","21200","TOU-VN06 — Vietnamese heading confirms page renders in Vietnamese","Terms of Use — Vietnamese","2026-08-18","failed","2026-08-18","","","",""
"","2956","TC_PR_51 - Verify no JavaScript console errors appear across all three tabs","Profile Page","2026-08-18","passed","2026-08-18","","10. Edge Cases","",""
"","61201","TC02 — Join page loads with all expected UI elements","Signup Journey — Join Page","2026-08-18","failed","2026-08-18","","","",""
"","10563","TC_10 [English] — Terms & privacy disclaimer is shown on the login splash; Continue is gated purely by phone validity (no separate checkbox in the current build)","Organic Signup Journey (English)","2026-08-18","passed","2026-08-18","","Login/Join Page","",""
"","60048","TC_PR_10 - Verify Terms of Service row is displayed and clickable","Profile Page","2026-08-18","broken","2026-08-18","","4. Account Tab","",""
"","12116","TC_20 [Vietnamese] — Header Login/Signup CTA path reaches OTP dispatch","Organic Signup Journey (Vietnamese)","2026-08-18","passed","2026-08-18","","End-to-End Journeys — entry points reach OTP dispatch","",""
"","1001","TOU-VN13 — Page stays on /terms after language interaction","Terms of Use — Vietnamese","2026-08-18","passed","2026-08-18","","","",""
"","2799","TC_PR_50 - Verify Profile page loads correctly after clearing all browser cache and storage","Profile Page","2026-08-18","passed","2026-08-18","","10. Edge Cases","",""
"","22333","TC012 - Verify match cards are displayed without any UI distortion","Dashboard Validation","2026-08-18","broken","2026-08-18","","","",""
"","514","TC_LO_04 - Verify the Logout button shows a hover/focus state and pointer cursor on desktop","Logout","2026-08-18","passed","2026-08-18","","1. Logout Control Visibility & Non-Destructive Popup Checks","",""
"","8729","TC_09 [English] — An inline validation error/disabled state is shown for an invalid/incomplete phone number","Organic Signup Journey (English)","2026-08-18","passed","2026-08-18","","Login/Join Page","",""
"","546","TC_13 [Vietnamese] — ""Verify OTP""/""Xác minh OTP"" button remains disabled until all 6 digits are entered","Organic Signup Journey (Vietnamese)","2026-08-18","passed","2026-08-18","","OTP Page — submission and display","",""
"","18563","TC_PR_40 - Verify clicking TikTok row redirects to the TikTok profile in a new tab","Profile Page","2026-08-18","broken","2026-08-18","","8. Community Tab – Social Redirections","",""
"","928","TOU-VN05 — All 15 numbered sections are present in Vietnamese Terms of Use","Terms of Use — Vietnamese","2026-08-18","passed","2026-08-18","","","",""
"","3234","TOU-EN12 — No horizontal overflow on mobile viewport","Terms of Use — English","2026-08-18","passed","2026-08-18","","","",""
"","10336","TC_10 [Vietnamese] — Terms & privacy disclaimer is shown on the login splash; Continue is gated purely by phone validity (no separate checkbox in the current build)","Organic Signup Journey (Vietnamese)","2026-08-18","passed","2026-08-18","","Login/Join Page","",""
"","3805","PP-EN08 — Cross-reference link to Terms of Use navigates correctly","Privacy Policy — English","2026-08-18","passed","2026-08-18","","","",""
"","2720","TC018 - Verify clicking a Trending Series card navigates to the series detail page","Dashboard Validation","2026-08-18","passed","2026-08-18","","","",""
"","634","TC_PR_26 - Verify selecting Vietnamese highlights it with a filled selection indicator","Profile Page","2026-08-18","passed","2026-08-18","","5. Preferences Tab","",""
"","33498","TC_PR_03 - Verify Back arrow navigates the user away from the Profile page","Profile Page","2026-08-18","broken","2026-08-18","","1. Page Load","",""
"","22900","TC015 - Verify clicking the Tomorrow filter displays filtered match results","Dashboard Validation","2026-08-18","failed","2026-08-18","","","",""
"","1343","TC015 - Verify Alerts card with FIFA World Cup 2026™ match info is displayed","Landing Page Validation","2026-08-18","passed","2026-08-18","","","",""
"","3324","TC_PR_59 - Verify no broken images or missing icons on the Profile page across all three tabs","Profile Page","2026-08-18","passed","2026-08-18","","11. UI & Responsive","",""
"","35658","""before all"" hook for Upcoming Match Details Page","","2026-08-18","broken","2026-08-18","","","",""
"","35032","TC_E2E04 — Language (Vietnamese) persists consistently across all steps of the journey","E2E Journey","2026-08-18","broken","2026-08-18","","","",""
"","27599","TC_21 [English] — Profile icon > Preferences tab CTA path reaches OTP dispatch","Organic Signup Journey (English)","2026-08-18","passed","2026-08-18","","End-to-End Journeys — entry points reach OTP dispatch","",""
"","30125","TC_PR_24 - Verify English language option displays 🌐 globe icon and English label","Profile Page","2026-08-18","broken","2026-08-18","","5. Preferences Tab","",""
"","34379","TC_16 [English] — Clicking ""Resend OTP""/""Gửi lại OTP"" after the countdown expires sends a new OTP and resets the timer","Organic Signup Journey (English)","2026-08-18","passed","2026-08-18","","OTP Page — resend","",""
"","30043","TC_PR_05 - Verify clicking Login/Signup button redirects to the Login/Registration page","Profile Page","2026-08-18","broken","2026-08-18","","2. Profile Header","",""
"","33","TC_PR_22 - Verify Used in label with AI Card and Voice chips are displayed inside Language section","Profile Page","2026-08-18","passed","2026-08-18","","5. Preferences Tab","",""
"","4106","TC001 - Verify Dashboard URL","Dashboard Validation","2026-08-18","passed","2026-08-18","","","",""
"","394","TC_PR_42 - Verify all 7 social channel icons and rows load without broken images","Profile Page","2026-08-18","passed","2026-08-18","","7. Community Tab","",""
"","1644","TC_17 [Vietnamese] — Login/Signup CTA is no longer displayed after successful login, and a profile avatar is shown instead","Organic Signup Journey (Vietnamese)","2026-08-18","passed","2026-08-18","","Post-Login Dashboard and Settings","",""
"","2923","TC003 - Verify Profile Icon is displayed","Dashboard Validation","2026-08-18","passed","2026-08-18","","","",""
"","9648","TC_05 [English] — Page loads with heading, description, country code selector, phone field, Continue button and reCAPTCHA disclaimer","Organic Signup Journey (English)","2026-08-18","passed","2026-08-18","","Login/Join Page","",""
"","1440","TC013 - Verify Live Alerts card is displayed in the Feed section","Landing Page Validation","2026-08-18","passed","2026-08-18","","","",""
"","1357","TC019 - Verify Key Insights widget is displayed in The Edge section","Landing Page Validation","2026-08-18","passed","2026-08-18","","","",""
"","2788","TC008 - Verify Recent Result cards display completed match information","Dashboard Validation","2026-08-18","passed","2026-08-18","","","",""
"","5033","TC_13 [English] — ""Verify OTP""/""Xác minh OTP"" button remains disabled until all 6 digits are entered","Organic Signup Journey (English)","2026-08-18","broken","2026-08-18","","OTP Page — submission and display","",""
"","23073","TC005 - verify FIFA world cup banner is displayed and after clicking on it, It redirects to the FIFA page","Dashboard Validation","2026-08-18","failed","2026-08-18","","","",""
"","7784","TC_08 [English] — An inline validation error/disabled state is shown when Continue is clicked with an empty phone number field","Organic Signup Journey (English)","2026-08-18","passed","2026-08-18","","Login/Join Page","",""
"","2638","TC020 - Verify clicking the Login/Signup button redirects the user to the Login/Signup page","Dashboard Validation","2026-08-18","passed","2026-08-18","","","",""
"","2910","TOU-EN07 — Minimum age requirement (18 years) is stated","Terms of Use — English","2026-08-18","passed","2026-08-18","","","",""
"","22430","TC013 - Verify Dashboard page loads without any broken UI elements","Dashboard Validation","2026-08-18","failed","2026-08-18","","","",""
"","21230","TOU-VN01 + TOU-VN02 — Terms of Use page loads and heading is in Vietnamese","Terms of Use — Vietnamese","2026-08-18","failed","2026-08-18","","","",""
"","1321","TOU-VN04 — Company name and Samoa address are unchanged in Vietnamese Terms of Use","Terms of Use — Vietnamese","2026-08-18","passed","2026-08-18","","","",""
"","9343","TC_01 [English] — Guest user can access the Dashboard directly and the Login/Signup CTA is displayed in the header","Organic Signup Journey (English)","2026-08-18","passed","2026-08-18","","Guest Dashboard","",""
"","1060","TOU-VN11 — Browser tab title is non-empty in Vietnamese","Terms of Use — Vietnamese","2026-08-18","passed","2026-08-18","","","",""
"","1384","TC003 - Verify hero ball image is displayed on Landing page","Landing Page Validation","2026-08-18","passed","2026-08-18","","","",""
"","60048","TC_PR_12 - Verify Privacy Policy row is displayed and clickable","Profile Page","2026-08-18","broken","2026-08-18","","4. Account Tab","",""
"","1428","TC016 - Verify ""View insights"" button is displayed in Alerts card","Landing Page Validation","2026-08-18","passed","2026-08-18","","","",""
"","28067","TC_21 [Vietnamese] — Profile icon > Preferences tab CTA path reaches OTP dispatch","Organic Signup Journey (Vietnamese)","2026-08-18","passed","2026-08-18","","End-to-End Journeys — entry points reach OTP dispatch","",""
"","944","TOU-VN09 — Governing law (Samoa) clause is present in Vietnamese Terms of Use","Terms of Use — Vietnamese","2026-08-18","passed","2026-08-18","","","",""
"","10065","TC_LO_06 - Verify a confirmation popup appears when Logout is clicked","Logout","2026-08-18","failed","2026-08-18","","1. Logout Control Visibility & Non-Destructive Popup Checks","",""
"","18298","TC_PR_41 - Verify clicking YouTube row redirects to the YouTube channel in a new tab","Profile Page","2026-08-18","broken","2026-08-18","","8. Community Tab – Social Redirections","",""
"","5915","TC04 — Phone accepts numeric input and Sign Up requires both fields","Signup Journey — Join Page","2026-08-18","failed","2026-08-18","","","",""
"","7423","TC_03 [English] — Clicking the profile icon as a guest redirects to Settings > Preferences tab, where a Login/Signup CTA is displayed","Organic Signup Journey (English)","2026-08-18","passed","2026-08-18","","Guest Dashboard","",""
"","10128","TC_15 [English] — Entering an incorrect OTP displays an error and allows the user to retry","Organic Signup Journey (English)","2026-08-18","passed","2026-08-18","","OTP Page — incorrect code","",""
"","30046","TC_PR_15 - Verify clicking Cookie Policy redirects to the Cookie Policy page","Profile Page","2026-08-18","broken","2026-08-18","","4. Account Tab","",""
"","1586","TC002 - Verify brand logo is displayed on Landing page","Landing Page Validation","2026-08-18","passed","2026-08-18","","","",""
"","2537","TC11 — Phone field normalizes extra formatting characters to digits only","Signup Journey — Join Page","2026-08-18","passed","2026-08-18","","","",""
"","614","TC_PR_25 - Verify selecting English highlights it with a filled selection indicator","Profile Page","2026-08-18","passed","2026-08-18","","5. Preferences Tab","",""
"","30044","TC_PR_09 - Verify DATA & PRIVACY section heading is displayed correctly in the Account tab","Profile Page","2026-08-18","broken","2026-08-18","","4. Account Tab","",""
"","10147","TC_14 [English] — Entering the correct OTP redirects directly to the Dashboard as a logged-in user, with no Telegram-link or Welcome step","Organic Signup Journey (English)","2026-08-18","passed","2026-08-18","","OTP Page — correct verification","",""
"","181","TC_PR_06 - Verify Account, Preferences and Community tabs are all displayed and enabled","Profile Page","2026-08-18","passed","2026-08-18","","3. Tab Navigation","",""
"","3415","TC_11 [Vietnamese] — Valid phone number triggers OTP dispatch and navigates to the OTP verification page","Organic Signup Journey (Vietnamese)","2026-08-18","passed","2026-08-18","","OTP Page — submission and display","",""
"","120061","TC_PR_08 - Verify clicking Account tab makes it active and loads DATA & PRIVACY section with all three rows","Profile Page","2026-08-18","broken","2026-08-18","","4. Account Tab","",""
"","78","TC_LO_02 - Verify the Logout button displays the correct label and icon","Logout","2026-08-18","passed","2026-08-18","","1. Logout Control Visibility & Non-Destructive Popup Checks","",""
"","20130","TC_11 [English] — Valid phone number triggers OTP dispatch and navigates to the OTP verification page","Organic Signup Journey (English)","2026-08-18","failed","2026-08-18","","OTP Page — submission and display","",""
"","11752","TC_22 [English] — Submitting the already-registered phone number reaches OTP dispatch the same as any number (no duplicate-account path)","Organic Signup Journey (English)","2026-08-18","passed","2026-08-18","","End-to-End Journeys — entry points reach OTP dispatch","",""
"","1487","TC_23 [Vietnamese] — A logged-in user directly navigating to the login/join URL is redirected to the Dashboard instead of the phone entry page","Organic Signup Journey (Vietnamese)","2026-08-18","passed","2026-08-18","","Post-Login Dashboard and Settings","",""
"","5850","TC_07 [Vietnamese] — Phone number field accepts only numeric input and enforces correct digit length for the selected country","Organic Signup Journey (Vietnamese)","2026-08-18","passed","2026-08-18","","Login/Join Page","",""
"","1540","TC011 - Verify Personalisation section 'Đăng ký' (Sign Up) button is displayed and redirects correctly","Landing Page Validation","2026-08-18","passed","2026-08-18","","","",""
"","1001","PP-VN12 — Page stays on /privacy after language interaction","Privacy Policy — Vietnamese","2026-08-18","passed","2026-08-18","","","",""
"","3476","TC004 - Verify Dashboard Filters are displayed","Dashboard Validation","2026-08-18","passed","2026-08-18","","","",""
"","2067","PP-VN08 — Cross-reference link to Terms of Use navigates correctly from Vietnamese Privacy Policy","Privacy Policy — Vietnamese","2026-08-18","passed","2026-08-18","","","",""
"","7763","TC_08 [Vietnamese] — An inline validation error/disabled state is shown when Continue is clicked with an empty phone number field","Organic Signup Journey (Vietnamese)","2026-08-18","passed","2026-08-18","","Login/Join Page","",""
"","2845","PP-EN09 — Marketing opt-out / unsubscribe wording is present","Privacy Policy — English","2026-08-18","passed","2026-08-18","","","",""
"","4263","TC_PR_29 - Verify language selection persists after page refresh","Profile Page","2026-08-18","passed","2026-08-18","","5. Preferences Tab","",""
"","5954","TC_PR_38 - Verify clicking Facebook row redirects to the Facebook page in a new tab","Profile Page","2026-08-18","passed","2026-08-18","","8. Community Tab – Social Redirections","",""
"","22634","TC016 - Verify clicking the All Matches filter displays filtered match results","Dashboard Validation","2026-08-18","failed","2026-08-18","","","",""
"","14999","TC08 — Submitting a registered phone shows appropriate response","Signup Journey — Join Page","2026-08-18","broken","2026-08-18","","","",""
