"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1745","TC_07 [English] - Verify hero 'Sign Up' button is displayed and redirects correctly","Landing Page Validation (English)","2026-09-01","passed","2026-09-01","","","",""
"","21065","TC_23 [English] — Repeated incorrect OTP attempts are handled gracefully (no crash, consistent error/lockout)","Blue Moon — OTP Page (English)","2026-09-01","passed","2026-09-01","","","",""
"","2009","TC_07 [English] — A valid 10-digit Indian number is accepted with no validation error","Blue Moon — Signup Details Page (English)","2026-09-01","passed","2026-09-01","","","",""
"","4748","MD-PRE-004 [Vietnamese] - Verify clicking 'Hòa' (Draw) in Guess the Winner triggers the Express Signup popup","Beat SFC [Vietnamese]","2026-09-01","passed","2026-09-01","","Match Details - Beat Aiko Widgets (Pre-login) [Vietnamese]","",""
"","2729","TC_01 [English] - Privacy Policy page loads in English with correct heading","Privacy Policy (English)","2026-09-01","passed","2026-09-01","","","",""
"","3048","TC_11 [English] - Verify Dashboard sections are displayed in the correct sequence","Dashboard Validation (English)","2026-09-01","failed","2026-09-01","","","",""
"","490","TC_04 [Vietnamese] - Verify the Logout button shows a hover/focus state and pointer cursor on desktop","Logout (Vietnamese)","2026-09-01","passed","2026-09-01","","1. Logout Control Visibility & Non-Destructive Popup Checks [Vietnamese]","",""
"","4557","OV-003 [English] - Verify Beat Aiko (Beat SFC) promotional banner displays correctly under the Match Card","Beat SFC [English]","2026-09-01","passed","2026-09-01","","Overview Page - Next Match Widget [English]","",""
"","939","TC_07 [English] - Liability cap of 100 GBP is stated","Terms of Use (English)","2026-09-01","passed","2026-09-01","","","",""
"","541","TC_04 [English] - Verify the Logout button shows a hover/focus state and pointer cursor on desktop","Logout (English)","2026-09-01","passed","2026-09-01","","1. Logout Control Visibility & Non-Destructive Popup Checks","",""
"","2709","TC_02 [English] - Verify Dashboard Logo is displayed","Dashboard Validation (English)","2026-09-01","passed","2026-09-01","","","",""
"","542","TC_21 [English] — An incorrect OTP shows an error and keeps the user on the OTP page","Blue Moon — OTP Page (English)","2026-09-01","passed","2026-09-01","","","",""
"","1718","TC_07 [English] - Cross-reference link to Terms of Use navigates correctly","Privacy Policy (English)","2026-09-01","passed","2026-09-01","","","",""
"","2847","TC_05 [English] - verify FIFA world cup banner is displayed and after clicking on it, It redirects to the FIFA page","Dashboard Validation (English)","2026-09-01","passed","2026-09-01","","","",""
"","4430","SIGNUP-008 [English] - Verify 'Continue' button stays disabled while the mobile number is incomplete (< 10 digits)","Beat SFC [English]","2026-09-01","passed","2026-09-01","","Express Signup - Login/OTP Popup [English]","",""
"","4419","MD-PRE-002 [Vietnamese] - Verify 'ĐÁNH BẠI SFC · ĐOÁN NGƯỜI THẮNG!' section displays correctly","Beat SFC [Vietnamese]","2026-09-01","passed","2026-09-01","","Match Details - Beat Aiko Widgets (Pre-login) [Vietnamese]","",""
"","3167","TC_19 [English] - Verify clicking an Upcoming match card navigates to the match detail page","Dashboard Validation (English)","2026-09-01","passed","2026-09-01","","","",""
"","23749","SIGNUP-012 [English] - Verify entering an incorrect OTP shows an inline validation error","Beat SFC [English]","2026-09-01","broken","2026-09-01","","Express Signup - Login/OTP Popup [English]","",""
"","4774","MD-PRE-011 [English] - Verify clicking option '2' in What's Your Take triggers the Express Signup popup","Beat SFC [English]","2026-09-01","passed","2026-09-01","","Match Details - Beat Aiko Widgets (Pre-login) [English]","",""
"","40046","TC_10 [Vietnamese] - Verify the user is redirected to the Login/Landing page after logout","Logout (Vietnamese)","2026-09-01","broken","2026-09-01","","2. Logout Execution & Redirect [Vietnamese]","",""
"","19628","SIGNUP-010 [English] - Verify clicking 'Continue' with a valid mobile number navigates to the OTP Verification screen","Beat SFC [English]","2026-09-01","broken","2026-09-01","","Express Signup - Login/OTP Popup [English]","",""
"","4789","OV-008 [English] - Verify clicking 'View all' link inside the Beat Aiko banner navigates correctly","Beat SFC [English]","2026-09-01","passed","2026-09-01","","Overview Page - Next Match Widget [English]","",""
"","937","TC_06 [English] - Support email (support@sportsfc.fans) is present","Privacy Policy (English)","2026-09-01","passed","2026-09-01","","","",""
"","23798","SIGNUP-015 [Vietnamese] - Verify entering the correct OTP navigates to the success confirmation screen","Beat SFC [Vietnamese]","2026-09-01","broken","2026-09-01","","Express Signup - Login/OTP Popup [Vietnamese]","",""
"","1387","TC_04 [English] - Verify hero tagline text element is displayed","Landing Page Validation (English)","2026-09-01","passed","2026-09-01","","","",""
"","195","TC_01 [English] - Verify the Logout option is visible on the Account tab of Settings","Logout (English)","2026-09-01","passed","2026-09-01","","1. Logout Control Visibility & Non-Destructive Popup Checks","",""
"","19566","SIGNUP-011 [English] - Verify the OTP screen displays 6 individual single-digit input boxes","Beat SFC [English]","2026-09-01","broken","2026-09-01","","Express Signup - Login/OTP Popup [English]","",""
"","1375","TC_15 [English] - Verify Alerts card with FIFA World Cup 2026™ match info is displayed","Landing Page Validation (English)","2026-09-01","passed","2026-09-01","","","",""
"","2875","TC_01 [English] — Both Signup CTAs are visible and enabled","Blue Moon — Landing Page (English)","2026-09-01","passed","2026-09-01","","","",""
"","19316","SIGNUP-007 [Vietnamese] - Verify closing the Select Country modal via the 'X' icon retains the previously selected country","Beat SFC [Vietnamese]","2026-09-01","broken","2026-09-01","","Express Signup - Login/OTP Popup [Vietnamese]","",""
"","2630","TC_19 [Vietnamese] - Verify clicking an Upcoming match card navigates to the match detail page","Dashboard Validation (Vietnamese)","2026-09-01","passed","2026-09-01","","","",""
"","1359","TC_19 [English] - Verify Key Insights widget is displayed in The Edge section","Landing Page Validation (English)","2026-09-01","passed","2026-09-01","","","",""
"","4417","MD-PRE-001 [English] - Verify navigating to Match Details via the Match Card (not the banner) shows no popup and all 3 Beat Aiko sections are visible","Beat SFC [English]","2026-09-01","passed","2026-09-01","","Match Details - Beat Aiko Widgets (Pre-login) [English]","",""
"","2764","TC_03 [English] - Verify Profile Icon is displayed","Dashboard Validation (English)","2026-09-01","passed","2026-09-01","","","",""
"","15052","TC_12 [Vietnamese] - Verify no leftover authenticated data is shown after logout completes","Logout (Vietnamese)","2026-09-01","broken","2026-09-01","","2. Logout Execution & Redirect [Vietnamese]","",""
"","7174","TC_08 [English] - Verify dismissing the confirmation popup via Esc key keeps the user logged in","Logout (English)","2026-09-01","passed","2026-09-01","","1. Logout Control Visibility & Non-Destructive Popup Checks","",""
"","2623","TC_16 [Vietnamese] - Verify clicking the All Matches filter displays filtered match results","Dashboard Validation (Vietnamese)","2026-09-01","passed","2026-09-01","","","",""
"","2691","TC_20 [Vietnamese] - Verify clicking the Login/Signup button redirects the user to the Login/Signup page","Dashboard Validation (Vietnamese)","2026-09-01","passed","2026-09-01","","","",""
"","23766","SIGNUP-014 [English] - Verify 'Go back to login methods' link returns to the phone number entry screen","Beat SFC [English]","2026-09-01","broken","2026-09-01","","Express Signup - Login/OTP Popup [English]","",""
"","4478","OV-005 [English] - Verify clicking the Team A CTA in the Beat Aiko banner navigates to Match Details AND triggers the Express Signup popup","Beat SFC [English]","2026-09-01","passed","2026-09-01","","Overview Page - Next Match Widget [English]","",""
"","3069","TC_07 [English] - Verify View All option is displayed in the Upcoming section and user is redirected to the Upcoming Matches page after clicking it","Dashboard Validation (English)","2026-09-01","passed","2026-09-01","","","",""
"","428","TC_08 [English] - Governing law (Samoa) jurisdiction clause is present","Terms of Use (English)","2026-09-01","passed","2026-09-01","","","",""
"","761","TC_11 [Vietnamese] - Verify protected pages are not accessible after logout via browser Back button","Logout (Vietnamese)","2026-09-01","passed","2026-09-01","","2. Logout Execution & Redirect [Vietnamese]","",""
"","855","TC_02 [English] - Effective Date reads ""23 April 2026""","Privacy Policy (English)","2026-09-01","passed","2026-09-01","","","",""
"","596","TC_05 [English] - No leftover Vietnamese diacritics in English page","Privacy Policy (English)","2026-09-01","passed","2026-09-01","","","",""
"","1576","TC_03 [English] — Clicking the second Signup CTA navigates to the same Signup Details page","Blue Moon — Landing Page (English)","2026-09-01","passed","2026-09-01","","","",""
"","19332","SIGNUP-004 [English] - Verify searching by country name filters the country list","Beat SFC [English]","2026-09-01","broken","2026-09-01","","Express Signup - Login/OTP Popup [English]","",""
"","1658","TC_20 [English] - Verify The Edge section 'Sign Up' button is displayed and redirects correctly","Landing Page Validation (English)","2026-09-01","passed","2026-09-01","","","",""
"","1399","TC_13 [English] - Verify Live Alerts card is displayed in the Feed section","Landing Page Validation (English)","2026-09-01","passed","2026-09-01","","","",""
"","19316","SIGNUP-006 [English] - Verify selecting India (+91) from the Select Country modal updates the phone field and closes the modal","Beat SFC [English]","2026-09-01","broken","2026-09-01","","Express Signup - Login/OTP Popup [English]","",""
"","3284","TC_18 [English] - Verify clicking a Trending Series card navigates to the series detail page","Dashboard Validation (English)","2026-09-01","passed","2026-09-01","","","",""
"","363","TC_20 [English] — Verify OTP stays disabled while the OTP input is empty or partially filled","Blue Moon — OTP Page (English)","2026-09-01","passed","2026-09-01","","","",""
"","4735","MD-PRE-012 [English] - Verify clicking option '3' in What's Your Take triggers the Express Signup popup","Beat SFC [English]","2026-09-01","passed","2026-09-01","","Match Details - Beat Aiko Widgets (Pre-login) [English]","",""
"","2711","TC_14 [Vietnamese] - Verify clicking the Today filter displays filtered match results","Dashboard Validation (Vietnamese)","2026-09-01","passed","2026-09-01","","","",""
"","4339","SIGNUP-009 [English] - Verify 'Continue' button becomes enabled once a valid 10-digit mobile number is entered","Beat SFC [English]","2026-09-01","passed","2026-09-01","","Express Signup - Login/OTP Popup [English]","",""
"","1532","TC_11 [English] - Verify Personalisation section 'Sign Up' button is displayed and redirects correctly","Landing Page Validation (English)","2026-09-01","passed","2026-09-01","","","",""
"","5959","TC_28 [English] — The existing/login number can be reused for another full login without Firebase cleanup","Blue Moon — Welcome Page (existing/login number) (English)","2026-09-01","passed","2026-09-01","","","",""
"","1151","TC_13 [English] — Continue stays disabled with only the name filled","Blue Moon — Signup Details Page (English)","2026-09-01","passed","2026-09-01","","","",""
"","4753","MD-PRE-005 [English] - Verify clicking Team B WIN in Guess the Winner triggers the Express Signup popup","Beat SFC [English]","2026-09-01","passed","2026-09-01","","Match Details - Beat Aiko Widgets (Pre-login) [English]","",""
"","845","TC_02 [English] - Effective Date reads ""23 April 2026""","Terms of Use (English)","2026-09-01","passed","2026-09-01","","","",""
"","31","TC_19 [English] — Resend OTP is disabled during the countdown and enables once it expires","Blue Moon — OTP Page (English)","2026-09-01","passed","2026-09-01","","","",""
"","2946","TC_06 [English] - Verify Today Matches, Trending Series, Upcoming Matches and Recent Results sections are displayed on the Dashboard page","Dashboard Validation (English)","2026-09-01","passed","2026-09-01","","","",""
"","4273","MD-PRE-015 [Vietnamese] - Verify the Leaderboard teaser is NOT shown when the user is logged out","Beat SFC [Vietnamese]","2026-09-01","passed","2026-09-01","","Match Details - Beat Aiko Widgets (Pre-login) [Vietnamese]","",""
"","1306","TC_12 [English] - Verify Real-Time Feed section is displayed","Landing Page Validation (English)","2026-09-01","passed","2026-09-01","","","",""
"","23732","SIGNUP-014 [Vietnamese] - Verify 'Go back to login methods' link returns to the phone number entry screen","Beat SFC [Vietnamese]","2026-09-01","broken","2026-09-01","","Express Signup - Login/OTP Popup [Vietnamese]","",""
"","4893","OV-008 [Vietnamese] - Verify clicking 'Xem tất cả' (View all) link inside the Beat Aiko banner navigates correctly","Beat SFC [Vietnamese]","2026-09-01","passed","2026-09-01","","Overview Page - Next Match Widget [Vietnamese]","",""
"","7124","TC_07 [English] - Verify Cancel/No on the logout confirmation popup keeps the user logged in","Logout (English)","2026-09-01","passed","2026-09-01","","1. Logout Control Visibility & Non-Destructive Popup Checks","",""
"","2963","TC_08 [English] - Verify Recent Result cards display completed match information","Dashboard Validation (English)","2026-09-01","passed","2026-09-01","","","",""
"","1454","TC_14 [English] - Verify Prediction card with Argentina and France data is displayed","Landing Page Validation (English)","2026-09-01","passed","2026-09-01","","","",""
"","1110","TC_08 [English] — Non-numeric characters are rejected in the mobile number field","Blue Moon — Signup Details Page (English)","2026-09-01","passed","2026-09-01","","","",""
"","4724","MD-PRE-008 [Vietnamese] - Verify clicking 'Không' (No) in Cast Your Vote triggers the Express Signup popup","Beat SFC [Vietnamese]","2026-09-01","passed","2026-09-01","","Match Details - Beat Aiko Widgets (Pre-login) [Vietnamese]","",""
"","19248","SIGNUP-005 [English] - Verify searching by dial code filters the country list","Beat SFC [English]","2026-09-01","broken","2026-09-01","","Express Signup - Login/OTP Popup [English]","",""
"","2885","TC_16 [English] - Verify clicking the All Matches filter displays filtered match results","Dashboard Validation (English)","2026-09-01","passed","2026-09-01","","","",""
"","1564","TC_08 [English] - Verify all four feature cards are displayed","Landing Page Validation (English)","2026-09-01","passed","2026-09-01","","","",""
"","4811","SIGNUP-018 [Vietnamese] - Verify the Express Signup popup can be dismissed without completing signup, leaving the user logged out","Beat SFC [Vietnamese]","2026-09-01","passed","2026-09-01","","Express Signup - Login/OTP Popup [Vietnamese]","",""
"","772","TC_03 [English] - Verify the Logout option appears only under the Account tab and not other Settings tabs","Logout (English)","2026-09-01","passed","2026-09-01","","1. Logout Control Visibility & Non-Destructive Popup Checks","",""
"","204","TC_01 [Vietnamese] - Verify the Logout option is visible on the Account tab of Settings","Logout (Vietnamese)","2026-09-01","passed","2026-09-01","","1. Logout Control Visibility & Non-Destructive Popup Checks [Vietnamese]","",""
"","4917","TC_24 [English] — Back navigation returns to the Signup Details page","Blue Moon — OTP Page (English)","2026-09-01","passed","2026-09-01","","","",""
"","4316","SIGNUP-017 [Vietnamese] - Verify 'T&C' and 'Privacy policy' links in the popup footer are present","Beat SFC [Vietnamese]","2026-09-01","passed","2026-09-01","","Express Signup - Login/OTP Popup [Vietnamese]","",""
"","4749","MD-PRE-004 [English] - Verify clicking 'Draw' in Guess the Winner triggers the Express Signup popup","Beat SFC [English]","2026-09-01","passed","2026-09-01","","Match Details - Beat Aiko Widgets (Pre-login) [English]","",""
"","23699","SIGNUP-012 [Vietnamese] - Verify entering an incorrect OTP shows an inline validation error","Beat SFC [Vietnamese]","2026-09-01","broken","2026-09-01","","Express Signup - Login/OTP Popup [Vietnamese]","",""
"","1620","TC_02 [English] - Verify brand logo is displayed on Landing page","Landing Page Validation (English)","2026-09-01","passed","2026-09-01","","","",""
"","5360","MD-PRE-014 [Vietnamese] - Verify 'Xem thêm 2 phân tích' link expands/collapses additional insights without requiring login","Beat SFC [Vietnamese]","2026-09-01","passed","2026-09-01","","Match Details - Beat Aiko Widgets (Pre-login) [Vietnamese]","",""
"","2867","TC_13 [Vietnamese] - Verify Dashboard page loads without any broken UI elements","Dashboard Validation (Vietnamese)","2026-09-01","passed","2026-09-01","","","",""
"","94","TC_02 [English] - Verify the Logout button displays the correct label and icon","Logout (English)","2026-09-01","passed","2026-09-01","","1. Logout Control Visibility & Non-Destructive Popup Checks","",""
"","4857","OV-002 [Vietnamese] - Verify Match Card displays correct match summary details","Beat SFC [Vietnamese]","2026-09-01","passed","2026-09-01","","Overview Page - Next Match Widget [Vietnamese]","",""
"","4766","MD-PRE-013 [Vietnamese] - Verify clicking option '4+' in What's Your Take triggers the Express Signup popup","Beat SFC [Vietnamese]","2026-09-01","passed","2026-09-01","","Match Details - Beat Aiko Widgets (Pre-login) [Vietnamese]","",""
"","3043","TC_15 [English] - Verify clicking the Tomorrow filter displays filtered match results","Dashboard Validation (English)","2026-09-01","passed","2026-09-01","","","",""
"","4474","SIGNUP-002 [English] - Verify 'Continue' button is disabled when the phone number field is empty","Beat SFC [English]","2026-09-01","passed","2026-09-01","","Express Signup - Login/OTP Popup [English]","",""
"","1350","TC_24 [English] - Verify footer with copyright is displayed at the bottom of the Landing page","Landing Page Validation (English)","2026-09-01","passed","2026-09-01","","","",""
"","2842","TC_05 [Vietnamese] - verify FIFA world cup banner is displayed and after clicking on it, It redirects to the FIFA page","Dashboard Validation (Vietnamese)","2026-09-01","passed","2026-09-01","","","",""
"","2186","TC_11 [English] — Blank/whitespace-only name keeps Continue disabled","Blue Moon — Signup Details Page (English)","2026-09-01","passed","2026-09-01","","","",""
"","2714","TC_12 [Vietnamese] - Verify match cards are displayed without any UI distortion","Dashboard Validation (Vietnamese)","2026-09-01","passed","2026-09-01","","","",""
"","1389","TC_03 [English] - Verify hero ball image is displayed on Landing page","Landing Page Validation (English)","2026-09-01","passed","2026-09-01","","","",""
"","7929","TC_09 [English] - Verify Ok/Yes on the logout confirmation popup logs the user out","Logout (English)","2026-09-01","passed","2026-09-01","","2. Logout Execution & Redirect","",""
"","554","TC_03 [Vietnamese] - Verify the Logout option appears only under the Account tab and not other Settings tabs","Logout (Vietnamese)","2026-09-01","passed","2026-09-01","","1. Logout Control Visibility & Non-Destructive Popup Checks [Vietnamese]","",""
"","1542","TC_10 [English] - Verify Personalisation interest chip images (FIFA WC™, Brazil, Neymar Jr.) are displayed","Landing Page Validation (English)","2026-09-01","passed","2026-09-01","","","",""
"","547","TC_12 [English] - Language switch keeps user on /terms (no re-login required)","Terms of Use (English)","2026-09-01","passed","2026-09-01","","","",""
"","6101","TC_25 [English] — An existing/login number goes DIRECTLY to the Welcome page (Download App page is skipped)","Blue Moon — OTP Page (English)","2026-09-01","passed","2026-09-01","","","",""
"","944","TC_12 [English] — Continue is disabled by default on a freshly loaded page","Blue Moon — Signup Details Page (English)","2026-09-01","passed","2026-09-01","","","",""
"","4370","OV-003 [Vietnamese] - Verify Beat Aiko (Beat SFC) promotional banner displays correctly under the Match Card","Beat SFC [Vietnamese]","2026-09-01","passed","2026-09-01","","Overview Page - Next Match Widget [Vietnamese]","",""
"","4401","MD-PRE-009 [Vietnamese] - Verify 'ĐÁNH BẠI SFC · BẠN NGHĨ SAO?' section displays correctly","Beat SFC [Vietnamese]","2026-09-01","passed","2026-09-01","","Match Details - Beat Aiko Widgets (Pre-login) [Vietnamese]","",""
"","4187","SET-001 [English] - Verify the Beat SFC section is NOT displayed on Settings > Account tab for a logged-out user","Beat SFC [English]","2026-09-01","passed","2026-09-01","","Settings - Account Tab - Beat SFC Section (Guest) [English]","",""
"","81965","TC_09 [Vietnamese] - Verify Ok/Yes on the logout confirmation popup logs the user out","Logout (Vietnamese)","2026-09-01","failed","2026-09-01","","2. Logout Execution & Redirect [Vietnamese]","",""
"","6740","OV-001 [English] - Verify 'Next Match' section label is displayed on Overview tab","Beat SFC [English]","2026-09-01","passed","2026-09-01","","Overview Page - Next Match Widget [English]","",""
"","23808","SIGNUP-015 [English] - Verify entering the correct OTP navigates to the success confirmation screen","Beat SFC [English]","2026-09-01","broken","2026-09-01","","Express Signup - Login/OTP Popup [English]","",""
"","2865","TC_07 [Vietnamese] - Verify View All option is displayed in the Upcoming section and user is redirected to the Upcoming Matches page after clicking it","Dashboard Validation (Vietnamese)","2026-09-01","passed","2026-09-01","","","",""
"","2783","TC_11 [Vietnamese] - Verify Dashboard sections are displayed in the correct sequence","Dashboard Validation (Vietnamese)","2026-09-01","failed","2026-09-01","","","",""
"","4419","SET-001 [Vietnamese] - Verify the Beat SFC section is NOT displayed on Settings > Account tab for a logged-out user","Beat SFC [Vietnamese]","2026-09-01","passed","2026-09-01","","Settings - Account Tab - Beat SFC Section (Guest) [Vietnamese]","",""
"","19565","SIGNUP-011 [Vietnamese] - Verify the OTP screen displays 6 individual single-digit input boxes","Beat SFC [Vietnamese]","2026-09-01","broken","2026-09-01","","Express Signup - Login/OTP Popup [Vietnamese]","",""
"","4345","SIGNUP-008 [Vietnamese] - Verify 'Continue' button stays disabled while the mobile number is incomplete (< 10 digits)","Beat SFC [Vietnamese]","2026-09-01","passed","2026-09-01","","Express Signup - Login/OTP Popup [Vietnamese]","",""
"","19432","SIGNUP-010 [Vietnamese] - Verify clicking 'Continue' with a valid mobile number navigates to the OTP Verification screen","Beat SFC [Vietnamese]","2026-09-01","broken","2026-09-01","","Express Signup - Login/OTP Popup [Vietnamese]","",""
"","860","TC_09 [English] - Browser tab title contains ""Privacy Policy""","Privacy Policy (English)","2026-09-01","passed","2026-09-01","","","",""
"","431","TC_11 [English] - No horizontal overflow on mobile viewport","Terms of Use (English)","2026-09-01","passed","2026-09-01","","","",""
"","1790","TC_05 [English] — Country code dropdown shows a default value and opens to a scrollable country list","Blue Moon — Signup Details Page (English)","2026-09-01","passed","2026-09-01","","","",""
"","1129","TC_10 [English] — A valid name is accepted","Blue Moon — Signup Details Page (English)","2026-09-01","passed","2026-09-01","","","",""
"","435","TC_04 [English] - All 15 numbered sections are present","Terms of Use (English)","2026-09-01","passed","2026-09-01","","","",""
"","3273","TC_04 [Vietnamese] - Verify Dashboard Filters are displayed","Dashboard Validation (Vietnamese)","2026-09-01","passed","2026-09-01","","","",""
"","3085","TC_09 [English] - Verify View All option is displayed in the Recent Results section and user is redirected to the Recent Results page after clicking it","Dashboard Validation (English)","2026-09-01","passed","2026-09-01","","","",""
"","2645","TC_02 [Vietnamese] - Verify Dashboard Logo is displayed","Dashboard Validation (Vietnamese)","2026-09-01","passed","2026-09-01","","","",""
"","4453","MD-PRE-009 [English] - Verify 'BEAT SFC · WHAT'S YOUR TAKE?' section displays correctly","Beat SFC [English]","2026-09-01","passed","2026-09-01","","Match Details - Beat Aiko Widgets (Pre-login) [English]","",""
"","646","TC_01 [English] - Terms of Use page loads in English with correct heading","Terms of Use (English)","2026-09-01","passed","2026-09-01","","","",""
"","111","TC_22 [English] — Submitting with the OTP field empty does not attempt verification","Blue Moon — OTP Page (English)","2026-09-01","failed","2026-09-01","","","",""
"","1078","TC_18 [English] — The T&C checkbox has visible, legible consent text","Blue Moon — Signup Details Page (English)","2026-09-01","passed","2026-09-01","","","",""
"","506","TC_10 [English] - No horizontal overflow on mobile viewport","Privacy Policy (English)","2026-09-01","passed","2026-09-01","","","",""
"","2476","TC_06 [English] — Selecting India (+91) updates the mobile field prefix","Blue Moon — Signup Details Page (English)","2026-09-01","passed","2026-09-01","","","",""
"","24583","SIGNUP-001 [Vietnamese] - Verify default country code is pre-selected based on geo-location","Beat SFC [Vietnamese]","2026-09-01","failed","2026-09-01","","Express Signup - Login/OTP Popup [Vietnamese]","",""
"","4319","OV-006 [English] - Verify clicking the 'Draw' CTA in the Beat Aiko banner navigates to Match Details AND triggers the Express Signup popup","Beat SFC [English]","2026-09-01","passed","2026-09-01","","Overview Page - Next Match Widget [English]","",""
"","7152","TC_08 [Vietnamese] - Verify dismissing the confirmation popup via Esc key keeps the user logged in","Logout (Vietnamese)","2026-09-01","passed","2026-09-01","","1. Logout Control Visibility & Non-Destructive Popup Checks [Vietnamese]","",""
"","1421","TC_05 [English] - Verify hero headline text element is displayed","Landing Page Validation (English)","2026-09-01","passed","2026-09-01","","","",""
"","210","TC_27 [English] — Clicking the Welcome CTA redirects to the Dashboard","Blue Moon — Welcome Page (existing/login number) (English)","2026-09-01","passed","2026-09-01","","","",""
"","23799","SIGNUP-013 [English] - Verify the 'Resend SMS' countdown timer behavior","Beat SFC [English]","2026-09-01","broken","2026-09-01","","Express Signup - Login/OTP Popup [English]","",""
"","590","TC_11 [English] - Language switch keeps user on /privacy (no re-login required)","Privacy Policy (English)","2026-09-01","passed","2026-09-01","","","",""
"","4751","MD-PRE-010 [Vietnamese] - Verify clicking option '1' in What's Your Take triggers the Express Signup popup","Beat SFC [Vietnamese]","2026-09-01","passed","2026-09-01","","Match Details - Beat Aiko Widgets (Pre-login) [Vietnamese]","",""
"","4458","MD-PRE-002 [English] - Verify 'BEAT SFC · GUESS THE WINNER!' section displays correctly","Beat SFC [English]","2026-09-01","passed","2026-09-01","","Match Details - Beat Aiko Widgets (Pre-login) [English]","",""
"","2763","TC_01 [Vietnamese] - Verify Dashboard URL","Dashboard Validation (Vietnamese)","2026-09-01","passed","2026-09-01","","","",""
"","91","TC_02 [Vietnamese] - Verify the Logout button displays the correct label and icon","Logout (Vietnamese)","2026-09-01","passed","2026-09-01","","1. Logout Control Visibility & Non-Destructive Popup Checks [Vietnamese]","",""
"","2959","TC_17 [English] - Verify clicking a Today Match card navigates to the match detail page","Dashboard Validation (English)","2026-09-01","passed","2026-09-01","","","",""
"","8461","TC_05 [English] - Verify the Logout button is reachable and operable via keyboard","Logout (English)","2026-09-01","passed","2026-09-01","","1. Logout Control Visibility & Non-Destructive Popup Checks","",""
"","3082","TC_13 [English] - Verify Dashboard page loads without any broken UI elements","Dashboard Validation (English)","2026-09-01","passed","2026-09-01","","","",""
